,Job Function,Industry,Seniority,Job Description,Segment,female,male
0,Project Management and Information Technology,Retail,Mid-Senior level,"Job Title: Talent Acquisition Manager

Reports to: Senior Manager, Talent Acquisition

Job Location: Los Angeles, CA

Job Class: Exempt




About SHEIN

SHEIN Distributes SHEIN's products in the U.S. Founded in 2012, SHEIN is a leading global online retailer with operations in Guangzhou, Singapore and Los Angeles, along with other key markets. SHEIN reaches consumers across more than 150 countries and regions around the world. We place a premium on choice, delivering more than 6,000 new fashion, beauty and lifestyle products daily with more than 600,000 items available. Our mission is to help people express their individuality through the latest trends that are accessible and affordable. To learn more about SHEINTo learn more about SHEIN follow us @us.shein.com,sheingroup.com, Instagram.com/sheinofficial, Instagram.com/shein_us, youtube.com/shein.




Position Summary

Our Talent Acquisition Manager will manage a team of 2 and be a strategic advisor to then and the U.S and Singapore HQ department managers they support. This role will manage a full cycle desk, managing about 5-8 individual roles at a time, with a KPI expectation of hiring a min of 4-6 a month. You will be expected to post on your personal linked in page and the company page weekly. This role will also lead the efforts in creating the benchmark for compensation as well as create a job description library for each department they support.




Responsibilities:

Directly manage 2 Senior Talent Acquisition Partners.
Manage a full cycle recruiting desk, 5-8 individual roles.
Assist with weekly reporting and vendor management.
You will also own the SHEIN Technology company Linked in content page and other IT vendor relationships.
Help with strategizing department improvements.
Meet 2-3 times a week with counterparts at HQ.
Build strong relationships across teams and serve as a partner before, during, and after the recruiting process.
Strategize multiple methods of building talent pipelines and execute tactical research, referral exposure and sourcing campaigns.
Contribute to making improvements in the recruiting process and training our hiring teams on how to best adapt to it.
Effectively communicate the company culture and roadmap to a broad range of candidates, prospects, and industry professionals.
Audit teams ATS submissions and weekly new hire process flows for each candidate.
Be our brand ambassador by providing a best-in-practice interviewing experience to all candidates.




Skills and Qualifications

8 years managing a full cycle desk in a corporate and or agency environment.
Have an additional 2-3 year’s experience managing 2-3 recruiters in a fast-paced high-pressured start up corporate environment.
Must be agile with excellent communication skills.
Ability to work late and have 2-3 calls a week after hours with Singapore HQ.
Must have excellent attention to detail and great excel skills.
Highly networked within the apparel industry and be a Linked in expert.
Ability to work cross-functionally and transition seamlessly whether recruiting for technical or non-technical roles across any department.
Must be tenacious, goal-oriented with a successful track record of being a top performer!
This role will be Hybrid until transitioning to FT in house in July 2023.




SHEIN Distribution is an equal opportunity employer committed to a diverse workplace environment.




Salary: $106,000.00 min- $125,000.00 max annually.

Show less ",1,0,0
1,Marketing and Sales,Restaurants and Retail,Mid-Senior level,"Full Remote anywhere in the United States




Potbelly Sandwich Shops, where Good Vibes and Great Careers are a way of life! Come Build the Potbelly Nation with us.




Potbelly got its start in 1977 as a small antique store that turned into a lines-out-the-door neighborhood sandwich shop. Before you knew it, we were serving up delicious food in a fun environment at more than 400 shops across the United States.




We continue to wake up every day with one goal: Make people happy through good vibes and delicious craveable food. Put those awesome ingredients together, and there’s no telling what we’ll cook up next!







The Manager of Social Media plays a critical role in leading the social strategy, social voice and social engagement for the brand. This role will require a storyteller who is up-to-date on the latest social media trends as well as new platforms and features, engaging and connecting with the company’s core audience. A successful candidate will have a deep understanding of social media, someone with a proven-track record of planning, delivering and reporting on a range of social media campaigns, across various social platforms and successful demonstration of building the organic social footprint for the brand. This individual will have a proven track record of creating and deploying engaging content that drives measurable results for the brand. The ideal candidate will have a deep understanding of social media with an emphasis on Facebook, Instagram, Twitter, TikTok and YouTube.




This position reports to the Director of Brand Marketing.




Potbelly looks for creative, innovative and results oriented individuals who thrive in a fast-paced environment. Our marketing professionals need to demonstrate strong analytical skills and an ability to flex with changing needs. Our marketers are team players, comfortable with ambiguity and passionate about delivering results. Strong communication skills, both written and oral, are paramount for the position. The position will require cross-functional interaction and will give exposure to all aspects of a growing business.




EXPERIENCE, EDUCATION AND BEHAVIORS

Bachelors Degree in Marketing or related
5+ years of progressive experience in Social Media marketing and brand advertising
Proven experience in setting social media strategy and content direction.
Possess exceptional social media marketing and project management skills
Previous agency or fast paced QSR/FCR/Retail driven environment experience is preferred
Extensive experience leading social media channels for large scale organizations with large social footprint
Working knowledge of social media management tools
Strong communications skills; ability to effectively communicate information and contribute innovative ideas in written and verbal format
Demonstrated initiative, critical thinking, decision-making, and problem-solving skills, with the ability to thrive in a fast-paced, dynamic environment
Proficiency in MS Office (Outlook, Word, Excel, PowerPoint), Adobe Professional, and internet browser software is required
Ability to handle confidential and sensitive information
Lead and behave according to the Potbelly Values and uphold the Potbelly Advantage







We’re an equal opportunity employer. All applicants will be considered for employment without attention to race, color, religion, sex, sexual orientation, gender identity, national origin, veteran status, or disability status.

Show less ",1,0.2,0.2
4,Sales and Business Development,Retail,Mid-Senior level,"is a craft cannabis brand and a smokewear label born in Seoul and raised in California. Our mission is to globalize cannabis by serving great, reliable highs and illustrating narratives that contextualize and de-stigmatize the plant. We are a team of product-oriented, mission-driven creatives and midnight tokers. As a team comprised of immigrants, LGBTQIA+, and people of color, we are committed to building an industry and community that reflects everyone, not just the lucky few.

We are looking for a Cannabis Brand Ambassador to help us grow our presence in dispensaries and build our community with retailers and budtenders. We are looking for someone bold, creative, and action-oriented to travel to collectives in the coastal Santa Barbara area and teach customers and staff about our brand.

Job Duties

Represent Sundae School in a positive and professional manner at retail stores and events within the Cannabis industryHost demos/PADs to get the word out about our product line, upcoming SKUs, and events

Maintain expert-level knowledge of our products and be able to effectively articulate that to new and returning consumers

Help develop customer success strategies to drive sales and growth within existing account

Provide insight to trends seen in the Southern California cannabis field market

Requirements

Be able to work independently and have strong follow-through; ambitious, self-motivated with a strong sense of integrity

Have reliable transportation and be able to regularly commute to retailers in a timely fashion

Clear and consistent communication and organization is prerequisite; great ability to work with people of various personalities

Weekend availability

Passion for cannabis education

Some Sales Experience Required

Some experience working in the cannabis industry preferred, but not required

Must be at least 21 years old

Benefits

Salary: $18/hour
Show less ",1,0,0
11,Administrative,Wholesale,Mid-Senior level,"Position Summary The Executive Assistant assists with the administration of the day-to-day operations of the executive and Field VP Team. Essential Duties/Responsibilities The Executive Assistant has partial responsibility for these areas: * Support the CEO, CFO, CMO, President, and VP's * Additional support, when needed, to the regional management team * Prioritize and manage multiple tasks simultaneously; follow through on issues in a timely manner * Attend the Direct Report and Executive Team meetings. Prepare and edit meeting minutes and distribute to attendees * Gather data to prepare reports, correspondence and presentations, meeting the assigned deadlines; * Coordinate meetings, conferences and events both on and offsite. This includes coordinating air and ground transportation and lodging of attendees * Coordinate all aspects of travel for multiple executives * Review and approve expense reports with discretion * Perform Notary Public duties * Other duties as assigned Qualifications To perform this job successfully, an individual must be able to perform each essential duty satisfactorily. The requirements listed below are representative of the knowledge, skill, and/or ability required. Reasonable accommodations may be made to enable individuals with disabilities to perform the essential functions. Education Preferred; Bachelor's degree (B.A) form a four-year college or university or equivalent work experience. Experience/Skills/Abilities Required * Excellent organizational and planning skills * Excellent presentation, communication and interpersonal skills * Intermediate to advanced skill level with Microsoft Outlook, Excel and Word and PowerPoint * Computer and internet research skills * Attention to detail and accuracy * Extremely resourceful and ability to show initiative; use internal resources to achieve desired results * Able to work independently on a broad variety of projects * Able to exercise effective judgment, sensitivity, creativity to changing needs and situations * Able to establish and maintain healthy working relationships with people in course of work * Ability to research, evaluate and analyze new techniques, methods and procedures * Good professional appearance * Confidentiality * 5 years of experience as an Executive Assistant Work Environment/Physical Demands Typical office environment - moderate noise level. This position regularly requires standing; walking; sitting; using hands; reaching with hands and arms; and talking and /or hearing. Occasional lifting and/or moving up to 25 pounds. Company Description Eastern Metal Supply, a well known national distributor of custom and standard aluminum extrusions and sheet products has earned a reputation throughout the United States as a first-class supplier of quality aluminum products based upon the principles of service and quality. Whether its Boat Trailers or Lifts, Hand Railing, Fence, Sign, Awning, Hurricane Protection, Marine Products, Dock, Window Treatments or Architectural Products, Eastern Metal Supply is the aluminum extrusions supplier that delivers.




Eastern Metal Supply, a well known national distributor of custom and standard aluminum extrusions and sheet products has earned a reputation throughout the United States as a first-class supplier of quality aluminum products based upon the principles of service and quality. Whether its Boat Trailers or Lifts, Hand Railing, Fence, Sign, Awning, Hurricane Protection, Marine Products, Dock, Window Treatments or Architectural Products, Eastern Metal Supply is the aluminum extrusions supplier that delivers.
Show less ",1,0,0.2
23,Management and Manufacturing,Retail,Mid-Senior level,"VA - Ashburn - One Loudoun - 3303

Job Summary

As a restaurant server, you provide first-class service to our customers with every order you serve, ensuring their experience is your top priority. You have a passion for people and enjoy making our guests feel welcome. Your excitement about and knowledge of the restaurant and food and beverage offerings is how you meet and exceed our guests' expectations. You provide appropriate recommendations and because of this, guests come back again and again. You care about people, and model our core values.

What You Do

Make the customer your priority at all times by greeting, seating guests and anticipating and responding promptly to their needs.
Make relevant food and beverage recommendations, ensuring an engaging experience that is attentive, timely and correct at all times.
Prepare and serve non-alcoholic beverages to guests according to Barnes & Noble specifications, including preparation of espresso-based drinks.
Prepare and serve alcoholic beverages to guests, strictly abiding by state liquor regulations, particularly those prohibiting service to minors, intoxicated persons and driving while intoxicated.
Maintain complete knowledge of table/seat/station numbers, room capacity, hours of operation, menus, price ranges and dress code.
Work with coworkers as part of a team and provide support by answering phones, scheduling reservations and processing payments.
Provide attentive service by checking back with customers during the meal for any additional needs along with providing checks and taking payments.
Ensure the restaurant is welcoming to guests by placing a priority on a clean and tidy environment by monitoring and maintaining cleanliness, sanitation and organization of assigned work areas.
Use and maintain front-of-house equipment as intended.
Know and comply with all restaurant policies, service procedures and standards.
Complete Food Safety/Liquor courses in a timely manner if mandated by state/local Health Department.
Work in the restaurant which requires physical activity (e.g., prolonged standing, repetitive bending, lifting to 25 pounds, climbing, operating espresso machines).

Knowledge & Experience

Passionate about the products we serve.
Positive and can-do attitude.
Enjoy working with people.
Listen to people and enjoy solving problems.
Make thoughtful recommendations for food and beverage items that satisfy the customer.
Well organized, efficient and able to multi-task.
Can clearly and respectfully communicate and express oneself.
Minimum of 18 years of age to serve alcoholic beverages.
One year's experience in a restaurant setting or equivalent preferred.
Knowledge of coffee roasting/brewing and experience with commercial espresso equipment preferred.

Expected Behaviors

Treat customers as the first priority at all times.
Take initiative and consistently grow and expand restaurant knowledge.
Enjoy making recommendations and engaging with others.
Support company goals and initiatives and is a team player.
Show respect and kindness to fellow employees and customers.
Accept responsibility and execute all assignments correctly and with care.
Accept coaching and feedback from others openly.
Flexible and can adapt to an ever-changing environment.

Auto req ID

65788BR

Employment Type

Part-Time

City

Ashburn

State

Virginia

EEO Statement

Barnes & Noble is an equal opportunity and affirmative action employer. All qualified applicants will receive consideration for employment without regard to age, race, color, ancestry, national origin, citizenship status, military or veteran status, religion, creed, disability, sex, sexual orientation, marital status, medical condition as defined by applicable law, genetic information, gender, gender identity, gender expression, hairstyle, pregnancy, childbirth and related medical conditions, reproductive health decisions, or any other characteristic protected by applicable federal, state, or local laws and ordinances. Please tell us if you require a reasonable accommodation to apply for a job or to perform your job. Examples of reasonable accommodation include making a change to the application process or work procedures, providing documents in an alternate format using a sign language interpreter, or using specialized equipment. Contact (800) 799-5335.
Show less ",1,0,0
29,Administrative,"Food and Beverage Services, Retail, and Hospitality",Mid-Senior level,"About The Job




A Blue Bottle Assistant Cafe Leader leads the team to consistently deliver great hospitality and coffee experiences, while ensuring accountability for cafe standards and business goals.




The Assistant Cafe Leader supports the Cafe Leader in managing ordering, inventory levels, and workflow to optimize the financial and operational success of their cafe. They are also invested in the training and development of their teammates and support a strong learning environment in the cafe, focusing on hospitality, product quality, and team development. To put it succinctly - they help bring out the best in their Team, their Guests, and their Business.




Our Assistant Cafe Leaders inspire our teams by living out our Guiding Principles—Welcome and Care for All, Raise the Bar, Build for Tomorrow, Simplify and Go, Grow Together—every day. They invite our team members, vendors, and guests to create community through coffee.




You are




A leader who loves coaching others and is patient and adaptive in helping learners of different styles and backgrounds succeed
Someone who raises the bar and sets a high standard for themselves and others
A superb communicator who imparts information effectively and delivers constructive feedback in a way that is effective and kind
Someone who demonstrates sound judgment and decision-making skills; faces difficult situations with an open and positive attitude toward problem solving
A collaborator who knows what obstacles to remove to simplify processes and get work accomplished; you stay nimble, communicate clearly, and show a bias towards action
Dedicated to your team and your guests—you understand and value empathy and use it to guide interactions on and off the job
Passionate about the planet and creating a sustainable future for our people, the company, and our planet.
Eligible to work in the United States and 18 years of age or older




You will




Partner closely with the Cafe Leader to launch and drive all cafe and company initiatives
Support all training, learning, and development activities for new and current team members
Partner with the Cafe Leader to review financial reporting, identifying and driving changes needed to improve financial performance and business sustainability
Place orders to keep optimal inventory levels of coffee, culinary items, and other supplies, ensuring that we are always able to meet the requests of our guests while minimizing waste
Communicate our company values for a sustainable future to team members and inspire them to help Blue Bottle achieve our company-wide sustainability goals
Lead your shift by ensuring the right people are in the right places and that the team is giving exceptional hospitality and executing every beverage and food item according to Blue Bottle standards
Guide completion of operational tasks and adherence to Blue Bottle standards and safety guidelines
Provide timely and consistent feedback to your team to inspire continuous improvement in workflow, hospitality, and product quality
Prepare delicious beverages and food to quality standards
Promote a safe and respectful working environment
Uphold and follow all health, food safety, and safety guidelines




You have




1 year working in a leadership role or experience leading a team, with a strong preference for coffee, food, and beverage
Completed Blue Bottle’s Barista Essentials training and validation program or will complete it within 90 days post-hire
Existing Food Safety Certification required for the state you will be working in and your specific role or will obtain it within 30 days post-hire
Familiarity with online collaboration and organization tools including Google Docs
A flexible schedule and are available to work mornings, evenings, weekends and holidays




Role




Below we’ve mapped out the physical demands that are essential to the role




Our Assistant Cafe Leader position is a dynamic one.

Ability to stand and walk for long periods of time. You’re on your feet the majority of the day, whether you are standing behind bar pulling shots or walking the cafe floor
Use of hands to reach, grip, turn and perform precision work. You’re using your hands to operate beautiful espresso machines, pour delicious pour overs, and operate the register (among other responsibilities)
As needed squat, bend, twist and reach for items below waist level or above shoulders. For example, you may have to bend down or reach up to grab cups, lids and towels
Ability to lift, push/pull, carry and/or move up to 50 pounds. For example, you’ll be handling bags of coffee beans, coffee kegs, crates of milk, tub of dishes and trash bins
As needed climb ladders, stairs, ramps and uneven floor and/or surfaces. For example, climb on a step stool to change menu slacks, go up and down stairs and ramps to storage areas
Ability to smell and taste. You’re tasting and smelling coffee and food, helping ensure quality control for each cup and plate
Ability to listen and speak. You’re listening and speaking with our guests to guide and create experiences

A Few Benefits We Offer

Health, dental, and vision coverage for eligible employees starting on your first day
401(k) plan
Paid time off
Free drinks at any of our cafes
Discounts on any Blue Bottle food items and merchandise

Compensation

$19.50 per hour + an average of $6 or more per hour in tips and an opportunity to also earn an additional $1 per hour if the cafe hits sales every month (paid out quarterly)
Cafe Incentive Program

Blue Bottle is an Equal Opportunity Employer. We value an open mind, dedication to work, and a collaborative spirit. We hire based on these qualities, a job’s requirements, our business’s needs, and an applicant’s qualifications. We do not tolerate discrimination or harassment of any kind—in the hiring process or in the workplace.

We comply with the ADA and consider reasonable accommodation measures that may be necessary for eligible applicants/employees to perform essential functions.

We may refuse to hire relatives of present employees if doing so could result in actual or potential problems in supervision, security, safety, or morale, or if doing so could create conflicts of interest.

We will consider for employment qualified applicants with arrest and conviction records.

We participate in E-Verify. We will provide the federal government with employees’ Form I-9 information to confirm authorization to work in the U.S. We will only use E-Verify once an employee has accepted a job offer and completed the Form I-9.

Blue Bottle requires that all of its team members are fully vaccinated (i.e., at least 14 days after the final dose of a Covid-19 vaccine) by the start of their first day of work, unless they qualify for an accommodation/exemption for medical, disability, or religious reasons.
Show less ",1,0,0
37,Marketing and Sales,Retail,Mid-Senior level,"We are looking for a detail oriented, experienced Growth and Digital Marketing Manager who strives for excellence in a fast-paced industry. Must understand the nuances of digital marketing as it relates to the cannabis community. Passion to always be learning and keep their craft on the pulse and forefront of technology. Must have an excellent eye for design and capability of accurately portraying a brand’s soul. ""Prove by doing"" mentality that thrives on accountability and exceeding benchmarks.

This is a Full-Time position located at our Hollywood Headquarters in Los Angeles, CA.

Hybrid Workplace: Requiring All employees to work from the office 3 days per week.

Key Deliverables And Responsibilities

Collaborate with executives and creatives to foster new ideas and convert them into completed visuals, storyboards, etc. to track, measure and promote our brand awarenessGenerate Social Media Strategies every fiscal quarter

Establish, activate and manage an integrated strategy across multi-channel, multi-territory accounts (Instagram, TikTok, Youtube, Twitter, and other owned channels)

Generate Quarterly and Annual reports on digital efforts for brand performance

Create executive team reports for weekly status and performance reports with analytics, key learnings and potential opportunities for improving ROI

Manage 3rd party agencies involved for various marketing campaigns

Administrate the creation and publishing of relevant, original, high quality content for all channels and ads

Create a regular publishing schedule and promote content through social media advertising

Develop and expand community and/or influencer outreach efforts and collaborations

Develop strategies and processes to proactively capture happy, local customer online reviews

Communicate current trends to the fashion and cannabis department leads

Identify threats and opportunities in user-generated content surrounding the company

Benefits

Health Insurance,
Show less ",1,0,0
61,Finance and Supply Chain,Retail Apparel and Fashion and Retail,Mid-Senior level,"About Our Client:

Our client is a leading luxury fashion house with offices in NY and NJ! They are seeking an Inventory Control Manager to play a key role in all operational functions of the brand and provide a positive and rewarding client experience!!




**HYRBID SCHEDULE - Competitive Base + Benefits**




Responsibilities:

Implement effective control and review procedures for all inventory movements
Develop reporting capabilities (using XLS or Business Intelligence tools) to ensure timely review, receipt, and control of inventory movements (e.g., warehouse-to-store, store-to-store)
Collaborate with Stores (Store Directors, Operations Managers) to promptly address inventory movements and discrepancies.
Manage the coordination and planning of the annual physical stock takes, in collaboration with the Brand's Retail Operations team.
Assess results from physical stock takes and implement corrective actions/best practices across all stores in the network, in liaison with Store Operations and Loss Prevention teams, if applicable.
Ensure timely and accurate reflection of stock adjustments in Sales & Margin analysis/month-end financials, through processing in the inventory system (JDA).
Review monthly sales and margin analysis and stock ledgers in coordination with FSSC Finance & Accounting.




Qualifications:

Bachelor’s Degree Required
6-9 years in similar role in luxury fashion industry
Technical skills (Excel, Powerpoint)
HFM and SAP experience a plus
Possess a high level or accuracy and attention to detail
Entrepreneurial approach to assess and proactively improve existing processes with the ability to adapt to a rapidly changing environment
Excellent organizational, communication and time management skills with a strong work ethic
Ability to establish and maintain good working relationships with colleagues and counterparts over seas
Positive work attitude
Basic understanding of accounting principles and procedures
Show less ",1,0,0.37
71,"Marketing, Research, and Advertising","Recreational Facilities, Manufacturing, and Retail",Mid-Senior level,"Email Marketing Manager

Location: Remote - Must be in the U.S.

Salary: $60,000-$70,000




Job ID:

We are recruiting for an Email Marketing Manager for a fitness eCommerce company. This company is dedicated to providing customers access to premium products that enrich and simplify their lives. They offer outdoor consumer packaged goods and disrupt the high-cost market through superior product acquisition, leading-edge eCommerce capabilities, and world-class service.




Responsibilities:

Oversee & manage all aspects of email (conversion, onboarding, retention, transactional, SMS)
Build out email calendar, campaigns, & lists
Drive subscribe rates and build out flows that drive revenue
A/B testing
Work with design and creative team to put together briefs/templates
Understand brand and brand voice
Responsible for email strategy, execution, & metrics




Desired Skills:

Experience with Klaviyo
Email, SMS experience with any platform
A deep understanding of eCommerce
Show less ",1,0,0
92,Management and Manufacturing,Retail,Mid-Senior level,"Al Phillips The Cleaner, Las Vegas' largest retail drycleaner for over 50 years is currently interviewing for:




Dry Cleaning / Laundry / Plant Manager Salary negotiable
Dry Cleaning / Laundry / Assistant Manager / Plant Manager Rate is negotiable base on experience. Candidate must have a minimum of 5 years' background in the dry-cleaning industry. Possess knowledge, and demonstrate proficiency, in dry-cleaning, spotting, pressing and customer service. Responsibilities include, but not limited to:
Hiring and training of production employees and customer service representatives
Weekly scheduling for location
Ensure quality performance standards are met in both production and customer service
Cost control of labor, supplies, and utilities
Ensure proper procedures and compliance with all environmental, fire, occupational regulations; Environmental | Health & Safety Apply in person at 3250 W. Ali Baba Lane, Suite C Las Vegas, NV 89118 Office Hours: Monday to Friday 8:00am to 12:00 and 1:00pm to 5:00pm Company Description Al Phillips The Cleaner offers full-time and part-time employment in the greater Las Vegas/Henderson area. We have over 100 employees and offer job advancement and training.




Al Phillips The Cleaner offers full-time and part-time employment in the greater Las Vegas/Henderson area. We have over 100 employees and offer job advancement and training.
Show less ",1,0,0
98,Purchasing,Retail,Mid-Senior level,"About the Employer Welcome and thank you for your interest in the Palm Springs Unified School District. Lifelong Learning Starts Here! The Palm Springs Unified School District has sixteen elementary schools, five middle schools, four comprehensive high schools, one continuation high school, alternative education programs, one independent study program, and several headstart/state preschools. In striving to meet the needs of a diverse student body, the District provides a wide array of programs, including special education, instruction for English Learners, Career Technical Education (CTE), athletics, advanced placement, Title I, GATE, and many other services. It is our Mission that all members of Palm Springs Unified School District are united in our commitment to equity. We are committed to cultivating and preserving a culture of inclusion and connectedness. With a diverse team of employees, we are able to grow and learn better together. The collective sum of the individual differences, life experiences, knowledge, innovation, self-expression, and talent that our employees invest in their work represents not only part of our culture, but our reputation and District's achievement as well. In recruiting for our District, we welcome the unique contributions that you can bring in terms of your education, opinions, culture, ethnicity, race, sex, gender identity and expression, nation of origin, age, languages spoken, veteran's status, color, religion, disability, sexual orientation and beliefs. We create deep, meaningful learning opportunities, build professionalism, and engage parents and community, to ensure success for all students. All students graduate with the skills, capacities and confidence needed to succeed in a rapidly changing world. Palm Springs Unified School District Believes in Student Success: We foster




A growth mindset
Emotionally safe and inspiring learning environments
An every-student, every-day mentality
Highly engaging learning opportunities
Instruction that is tailored to student needs
Learning that propels students towards meeting their full potential Join our PSUSD Team! Job Information Date Posted: 6/8/2022 Application Deadline: 10/31/2022 3:30 PM Pacific Employment Type: Part Time Length of Work Year: 3
5.75 Hours Per Day / School Year Salary: $15.01 Hourly Salary Number Openings: (At time of posting) Not Specified Contact: Monica Cardenaz Email: mcardenaz@psusd.us Phone: 760-883-2715 View Job Description Requirements / Qualifications Requirements / Qualifications Target Sketch Questionnaire must be completed before application deadline. Target Sketch is available through your edjoin.org account. Target Sketch Questionnaire must be completed before application deadline. Target Sketch is available through your edjoin.org account. Comments and Other Information Under the direction of the Principal, monitor students during the noon lunch period, nutrition break, in restrooms, in crossing streets or while waiting for school buses; assist in the security and protection of students, staff and protect school property from loss or damage according to established procedures.
Show less ",1,0,0
99,Marketing,"Retail Apparel and Fashion, Retail, and Retail Luxury Goods and Jewelry",Mid-Senior level,"Job Description

Position Overview:

The Manager, Global Marketing will lead the 360-initiative development of Tiffany’s Holiday and Special Occasion campaigns, in addition to its iconic Love & Engagement business, working to drive strong desirability for the brand and deliver business results. Collaborating closely with key cross-functional partners and channel owners, the Manager will also be responsible for developing, and executing upon, the marketing strategy to achieve the desired business objectives. Initiatives may range from full-funnel campaign launches, evergreen communication strategies, media partnerships, and more. This role will report into the Director, Global Marketing.

The Global Marketing Manager will demonstrate the following qualities:


Leadership and Collaboration: Ability to manage projects and liaise between multiple external partners and a multi-functional global organization.
Business Analytics: Ability to translate data into clear learnings and strategic action plans that can generate a positive impact on business results.
Strong Written and Verbal Communication: Ability to summarize and present key insights, leading to a compelling creative brief.


Key Accountabilities:

Initiative Development


Support the development of multiple global marketing initiatives from 360 brief generation through to their development and execution. Project scope may include Love & Engagement, Holiday and Special Occasion campaigns.
Perform competitive analyses and market assessments as needed to support the projects at hand, thinking creatively beyond adjacent jewelry brands for ideas and inspiration.
Serve as point of contact and intermediary between cross-functional project contributors, closely tracking all project timelines and troubleshooting (complex) issues as they arise.
Prepare presentations and materials for Senior Management as well as internal calls with Regional Marketing Leaders and cross-functional teams.


Business Analytics


Conduct complex business analysis, synthesizing cross-channel insights from Tiffany.com, email, organic & paid media and more, with custom data pulls as needed, to measure the success of a given initiative and inform future strategic planning.


External and Internal Cross-Functional Partnerships


Develop and manage relationships with cross-functional project teams, including but not limited to Creative, Merchandising, PR, Client Relations, Media, Collaborations, Site Content and Visual Merchandising to ensure excellence in execution
Partner with regional marketing teams to ensure global strategies are implemented locally in accordance to commercial goals
Provide on-going support and communication on initiative asset kits, working closely with Project Management and internal Creative teams.


Required Qualifications:


Bachelor’s Degree with 5-7 years related work experience
Ability to manage and maintain several external relationships simultaneously
Strong communication and analytical skills. Business writing and public speaking proficiency are a must.
Hands-on, “get-it-done”, results-driven, positive mentality complemented by ability to be agile, prioritize and multi-task.
Exceptional organizational and critical problem-solving abilities with experience analyzing data and insights
Demonstrates cultural awareness and understanding of regional differences with the flexibility to work with international time zones.
Proficient computer skills (Word, Excel, PowerPoint, Outlook).


Preferred Qualification:


Appreciation and understanding of luxury, retail, popular culture, sports, art, style, and design.
Interest in new media is a plus.


The hiring range for this position ranges from $107,100 - $151,200. The rate of pay offered will be dependent upon candidates’ relevant skills and experience.
Show less ",1,0,0.2
102,Sales and Business Development,Retail,Mid-Senior level,"Overview

Do 4-pawed friends make you smile? Do you enjoy cool pet products that make tails wag? So do we! If you’re a paws-on leader of the pack who believes any dog can learn new tricks, then come work in our neighborhood!

Responsibilities/Qualifications

As Store Shift Supervisor at Pet Supplies Plus, you’re pawsitively passionate about people and their pets. Providing exceptional, neighborly service at every opportunity during your work day, you will:

assist a neighbor in choosing the perfect toy for a lab who loves to fetch
stop to greet weekly regular Bruno the Chihuahua when he comes in with his human mom
show a fourth grader how to test the water in his fish tank
set an example for the other team members in delivering fantastic neighborly service
assist the store’s team leaders by reinforcing the daily operational procedures and performance expectation


…all while engaging with PSP neighbors and smiling in the face of puppy breath. Are you awesome? No, you are more than that. You are PAWsome!

Shift Supervisor key responsibilities include:

Partnering with store team leaders to learn and reinforce the PSP standards and daily management routines that make your store the favorite pet store in the neighborhood.
Providing leadership coverage and covers management functions up to four times a week when team leaders are offsite.
Adhering to operational policies and procedures (cleanliness, animal care, safety and security) that ensure exceptional service is provided to our neighbors.
Learning and performing back office procedures – like making signs, updating price changes, and imputing cashier records – to comply with standards and expectations.
Involvement in store recruiting, onboarding and team member development.
Communicating opportunities to improve community engagement or store performance to the team leaders.
Act as store team members when they’re not acting as the manager-on-duty or learning operational tasks.


PAWsome Shift Supervisor candidates will have:

2+ years of retail experience.
Proficiency in Microsoft Office.
Strong sales and customer service skills are a must.
Ability to operate all equipment, including a forklift, to run the store is important, as well as the abiilty to climb ladders, bend, kneel, and lift up to 50 pounds (that cat litter can be heavy!).
Ability to work flexible schedules, have reliable transportation, and must pass the drug screening (where allowed by law) and be 18 years or older.


About Pet Supplies Plus

Pet Supplies Plus is focused on making it easier to get better products for your pet. With 675+ locations in 41 states, the stores have a streamlined design making it easy to navigate a wide assortment of natural foods, hard goods and pet services. Friendly, knowledgeable staff get to know each pet and their owner by name and provide playful store experiences to remind them just how fun it is to own a pet. Pet Supplies Plus stores are large enough to house an incredible variety of food and equipment, yet small enough to still feel neighborly.

Pet Supplies Plus is ranked No. 20 overall in Entrepreneur Magazine's 2022 Franchise 500® list and is the Top Full-Service Pet Supplies Franchise for its exceptional performance in areas including financial strength and stability, growth rate and system size. For more information, please visit www.petsuppliesplus.com.

EOE STATEMENT

We provide equal employment opportunities to all applicants for employment without regard to race, color, religion, sex, national origin, age, disability, or genetics. In addition to federal law requirements, the company complies with applicable state and local laws governing nondiscrimination in employment in every location in which the company has facilities. This policy applies to all terms and conditions of employment.
Show less ",1,0.17,0.5
