,Job Function,Industry,Seniority,Job Description
11,Management and Manufacturing,"Technology, Information and Internet",Entry level,"Venture Global LNG (""Venture Global"") is a long-term, low-cost provider of American-produced liquefied natural gas. The company's two Louisiana-based export projects service the global demand for North American natural gas and support the long-term development of clean and reliable North American energy supplies. Using reliable, proven technology in an innovative plant design configuration, Venture Global's modular, mid-scale plant design will replace traditional designs as it allows for the same efficiency and operational reliability at significantly lower capital cost.

The Calcasieu Pass Facility has an inside-the-fence combined-cycle gas-turbine (CCGT) power plant (~720 MW) consisting of GE 7EAs that will use feed-gas together with the boil off gas, HRSG and A200 steam turbines to produce the power required to drive the electric motors of the liquefiers. Our ""5 on 2"" gas turbine to steam turbine configuration allows for significant flexibility for maintenance or down times, allowing the facility to have extremely high availability for production. There will also be one aeroderivate gas turbine for startup and peaking needs.

We are seeking qualified applicants for the position of Field Operator – Power Island.

General Description:

The Field Operator-Power reports to the Shift Supervisor – Power, taking direction from the Panel Operator-Power and is the focal point, on a shift basis, for the field operating activities of the Power Island associated equipment of the LNG facility as it relates to the safe and effective operation of the Venture Global Calcasieu Pass Power Island. The Field Operator-Power Island is responsible for working with all facility operations personnel, Supervisors, Managers and Directors within the Operations & Maintenance departments to manage and optimize the LNG Liquefaction facility Power Island.

Responsibilities:

Operates the Power Island in compliance with all company Environmental and Safety policies, understanding operating and permit limits to ensure regulatory compliance while maintaining maximum reliability and efficiency. Reports safety and environmental concerns, problems, and incidents to appropriate shift team members.
Ensure that systems are in place and operable for effective emergency response and be responsible for first line incident control. Ensure all safety and environmental documentation is completed.
Assist with the pre-commissioning, commissioning, startup and initial operation of the LNG Facility Power Island. This will include being a vital member of the integrated commissioning / start-up team(s) with the EPC contractor
Serves as the focal point for power island field operations activities on shift in coordination with the Panel Operator-Power. Communicates process changes that will affect upstream facilities or other personnel.
Operates and Monitors Power Island associated field equipment and provides feedback on how changes will affect the facility.
Controls the process within the operating envelope and according to established procedures to ensure maximum reliability for LNG production plan and product specifications are met and actively monitors the process throughout the shift to ensure consistent reliable operations.
Identifies and troubleshoots process problems and deviations from normal operations. Reacts to process upsets and emergencies according to procedure.
Understands and supports implementation of the equipment clearance (LOTO) procedure, as well as, Job Safety Analysis/Work Authorization/Confined Space/Hot Work Permits.
Properly operates HRSG, steam turbine, gas turbines, plant auxiliary equipment and systems during normal and emergency operation.
Performs water analysis of HRSG water and make necessary adjustments to chemical feed to maintain water quality to within desired specifications.
Aligns plant equipment; makes necessary adjustments to plant systems and equipment as directed by Panel Operator- Power.
Operates various manual and locally controlled pumps and valves throughout the power island.
Operates various computer systems (DCS/PLC) to analyze, comprehend and input data.
Monitors and records data available through the use of various instruments, recording charts, annunciator systems and other monitoring devices onto shift logs as directed by plant operational procedures.
Operates electric generating, transmission and distribution equipment to control flow and delivery of electrical energy to the LNG facility.
Monitor off-loading of Aqueous Ammonia and other bulk chemicals at the site.
Completes appropriate rounds for equipment inspections and readings, interprets meter and gauge readings of various pieces of equipment/systems to ensure proper operations.
Keeps skills and knowledge current and completes required refresher training to maintain and elevate the level of process understanding.
Participate in the training program. A key aspect of this program will be to act as a mentor by providing the trainee with meaningful job assignments, on the job training, and progress monitoring.
Provide technical support to problem solving activities during the shift and ensure reliability issues are identified and properly communicated to the appropriate departments.
Participates in Operating Procedure and Manual development process.
Participate in the development of Operations Training Program. Once completed, a key aspect of this program will be to act as a mentor by providing the plant operators with meaningful job assignments, on the job training, and progress monitoring.


Qualifications:
Education and Certifications: Associates Degree, Military training or equivalent experience.
Experience: Five (5) years experience operations in energy industry. Experience in operations of CCGT, GE 7EA, HRSG and A200 steam turbine preferred. Commissioning, startup and operations in Oil & Gas, Petrochemical, Independent Power Producer (IPP) or Cogeneration facility experience desired.
Skills:
Thorough knowledge and understanding of power plant operations, systems, and equipment.
Applies knowledge of steam power plant operations and basic power plant principles to daily decision making and work tasks.
An acute sensitivity to safety issues in a hazardous environment.
Exceptional written, verbal and interpersonal communication skills.
Ability to communicate effectively at all levels of an organization and with individuals and groups from different disciplines, industries and governmental agencies.
Able to work with a culturally diverse group of technical individuals whose skills cover the range required to operate and maintain the Power Island of Liquefaction production facilities.
Possess the ability to relate to and to establish a mutually respectful relationship with management, peers and the various facility level workers whom are all responsible for ensuring operational excellence.
Organized, planning skills, able to manage multiple activities and programs in timely fashion and with a high degree of accuracy, able to meet work deadlines.
Exceptional problem solving and analytical skills.
Computer knowledge including Microsoft Office Suite including Word, Excel, Access, Project and PowerPoint.
Must maintain a Transportation Worker Identification Credential (TWIC) card in good standing status


Direct Reports:

None


Freedom To Act:

Coordinates operations of power island field equipment with Panel Operator-Power Island


Work Conditions:

Job is performed in an industrial plant environment.
Limited travel and temporary assignment required as business conditions dictate.
Subject to drug & alcohol testing, per applicable federal regulations or as required by Venture Global LNG.
While performing the duties of this job, the employee is often required to stand, walk, sit, climb stairs, work at height above ground on stairs and catwalks, balance, stoop, kneel, crouch, talk or hear, smell, type and write.
Must be able to board a ship via a gangway, climb to the top of a tank (200+ steps), scale vertical steel ladder up to forty feet or more in height and lift and move objects weighting up to 30 pounds.
While performing the duties of this job, the employee will work indoors & outdoors, and be exposed to year-around weather conditions, ocean environment, and noise. There is a considerable amount of outdoor activities involved.
Specific vision abilities required include close vision, color vision, peripheral vision, depth perception and the ability to adjust focus.
Required to pass regularly scheduled physical examinations mandated by regulatory authorities.
Required to obtain mandated certification by attending Company-sponsored training in basic first aid, CPR, AED & LNG firefighting.


ADA Job Requirements:

Reasonable accommodations will be made to ensure that the essential functions of the job can be performed and not hinder the employee's performance due to physical, mental or emotional disability.


Venture Global LNG is an Equal Opportunity Employer. We do not discriminate on the basis of race, religion, color, sex, gender identity, sexual orientation, age, non-disqualifying physical or mental disability, national origin, veteran status or any other basis covered by appropriate law.
Show less "
12,Other,"Technology, Information and Internet",Mid-Senior level,"This is a Remote Position




Must Be Located in Georgia




eBay is a global commerce leader that allows you to shape how the world buys, sells, and gives. You’ll be part of a work culture that’s been genuinely committed to diversity and inclusion since its founding more than 20 years ago. Here, you can just be yourself, do your best work, and have a meaningful impact on people across the globe. We are looking for people with drive, ideas, and a passion for helping small businesses succeed to help shape the future of eBay—does this sound like you? If so, we’d love to talk to you!




About The Team




As Customer Service Teammates we are able to support eBay customers and tackle their problems in the quickest, simplest, and easiest way possible. Our goal is to leave each customer feeling excellent about eBay along the way!




This Role




Supports eBay buyers on matters regarding site navigation, account setup and inquiries, payments, and other general questions.
Provides engaging and compassionate customer service within a dynamic call center environment
Effectively utilizes written and verbal communication to serve eBay customers
Establishes and maintains customer trust
Implements conflict management skills to de-escalate calls in a way that builds a positive customer experience
Makes independent and insightful decisions keeping customer and company needs in mind
Engages in weekly development sessions with Team Leaders and Coaches
Maintains high performance metrics including quality, adherence, and customer satisfaction




Role Requirements




3+ years of consistent call center or relevant customer service experience required
Preferably with a B2C environment
A stellar communicator with the ability to speak effectively to customers from diverse backgrounds
Proficient in computer setup and technical troubleshooting
Customer-centric, allowing you to maintain high level of customer focus in a variety of different and complicated situations
Skilled and insightful to the needs of customers
Comfortable in a dynamic, fast-paced working environment.




Work From Home Requirements




Must Be Located in Georgia.
Have a secure workspace, preferably in a room or office with a door that closes it off from noises and distractions such as pets, children and other adults.
Willing to work a structured work schedule which includes not being able to undertake the primary care of another individual (such as a child or adult) while working at home.
Wired Internet connection, capable of continuously supporting excellent call quality and high-speed response rates (wireless, DSL and/or satellite Internet Service Providers are not compatible with our systems)
Internet service does need to have a consistent internet speed of 10 mbps download and 4 mbps upload




Our Benefits




Starting pay of $19.50/hr with differentials for swing and weekend shifts
Benefits on Day 1 (Medical, Dental, Vision Insurance)
16+ Days of Paid Time Off
eBay Sabbatical- Every 5 years, receive 4 weeks off at 100% pay
Teammates receive quarterly performance bonuses and yearly performance raises
And many more at ebaybenefits.com




What is Next?




Thanks for taking the first step in starting your career with eBay, we look forward to reviewing your application. We have multiple steps in our process. If you are selected to move forward, you will be contacted via email and asked to complete an online skills assessment.




We love creating opportunities for others by connecting people from widely diverse backgrounds, perspectives, and geographies. So, being diverse and inclusive isn’t just something we strive for, it is who we are, and part of what we do each and every single day. We want to ensure that as an employee, you feel eBay is a place where, no matter who you are, you feel safe, included, and that you have the opportunity to bring your unique self to work. To learn about our Diversity & Inclusion click here: https://www.ebayinc.com/our-company/diversity-inclusion/




Disclaimer: Please note that by applying to this role, you are agreeing to be considered for multiple positions. This is a general description of the qualifications and skills required for positions of this type of role.




eBay Inc. is an equal opportunity employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, national origin, sex, sexual orientation, gender identity, veteran status, and disability, or other legally protected status. If you are unable to submit an application because of incompatible assistive technology or a disability, please contact us at talent@ebay.com. We will make every effort to respond to your request for disability assistance as soon as possible.




For more information see: EEO is the Law Poster and EEO is the Law Poster Supplement




This website uses cookies to enhance your experience. By continuing to browse the site, you agree to our use of cookies




View our privacy policy and accessibility info
Show less "
13,Administrative,"Technology, Information and Internet",Director,"Who We Are:

As Nelson Mandela said, ""Sport has the power to change the world. It has the power to inspire. It has the power to unite people in a way that little else does.""

At LeagueApps, we agree. Mission-driven at our core, every member of our team is committed to a world where all kids and communities can benefit from youth sports. We help leading youth sports organizations operate, engage, and win with the industry's most comprehensive youth sports management platform. We power thousands of clubs, camps, tournaments, and leagues, and reach millions of participants each day.

Beyond our technology, we're focused on developing the industry's youth sports leaders through our NextUp: Youth Sports Management Community—providing them with opportunities for professional development and networking. Through events, content, and leadership development programming, we're taking youth sports management to the next level. Through our FundPlay program, we provide support to sports-based youth development organizations that bring sports experiences to hundreds of thousands of underserved kids and communities. We are also founding members and leaders of the PLAY Sports Coalition, a group that advocates for youth sports at the national level.

LeagueApps is positioned for continued rapid growth, with financing from leading institutional and individual investors including Contour Venture Partners, Major League Baseball, Elysian Park Ventures, Julie Foudy, and Shane Battier, We were recognized by Deloitte's Fast 500 list in 2019 and 2020. We were ranked in the top 25 ""Best Employers in Sports"" by Front Office Sports, and named a ""Best Place to Work"" by Inc. and by BuiltIn NYC.

Role Mission: LeagueApps is looking for a Chief of Staff to join our team at LeagueApps! You will work directly with the CEO to execute strategic projects and initiatives across the team. You'll anticipate the needs of the organization and the CEO, acting as a liason, providing support and being responsible for a broad variety of tasks that facilitate the CEO's ability to effectively lead the organization. This role will work across functional leaders to drive alignment and execution of core business priorities, elevate how data is interpreted and utilized, and foster strong company-wide communication. You'll use a high level of initiative, good judgment and lead with our SPORTSDOG values.

What You'll Do:

Support key strategic initiatives including quarterly and annual planning, Leadership retreats and team materials, board materials, investor presentations, and other key initiatives.
Assist CEO with pivotal strategic initiatives, spanning across different teams, to meet our growth objectives.
Help drive best practices, communication, and coordination between our executives to enable effective collaboration across the organization.
Oversee the LeagueApps OKR process, working our management team to set, align and track company goals
Work across leadership team with function leaders and managers on strategic initiatives to improve collaboration and transparency across the org
Help Onboard key company hires (e.g., new VPs), ensuring that they have the context and support needed to successfully ramp up and perform their duties


Who You Are:

5+ years of experience in Strategy or Project Management. Experience in finance, investment banking, or consulting.
Execution-oriented - you're relentlessly organized; you're comfortable managing many work streams; you know how to make the right trade-offs and communicate your work to people across different teams, roles and functions
Excellent written and verbal communication skills, and comfortable interacting with senior leaders, external partners, and staff at all levels
You've solved ambiguous problems by applying frameworks to get to the first principles, aligning resources on the goal, executing, learning, and adapting
Confident working in a high-autonomy, fast-paced environment where you'll be responsible for decisions that influence the direction of the company
Previous roles working closely with senior management


Compensation & Benefits:

Base Salary: $180,000-$220,000
Equity Grants: Every employee is an owner in our Company
Health Benefits: Medical, Dental, Vision coverage, HSA
Commuter Benefits
Home-Office Stipend
Sports Leagues subsidies for employees and their children
Cell phone and gym subsidies (including Class Pass, Citi Bike, and New York Sports Club)
Mental Health Resources; Talk Space and Calm
Social impact opportunities through our FundPlay initiative that includes events, volunteering and grant-making


LeagueApps is an equal-opportunity employer. We do not discriminate on the basis of race, color, ancestry, religion, national origin, sexual orientation, age, citizenship, marital or family status, disability, gender identity or expression, veteran status, or any other legally protected status. We are committed to building a diverse, inclusive, and equitable organization, and to helping youth sports organizers across the country do the same.

The duties listed are not exclusive and other duties may be assigned as needed or desired by the employer to meet business needs. The employer reserves the right to change, add to or eliminate positions as it deems appropriate. Your employment will be at-will, meaning you or LeagueApps Inc. may terminate the employment relationship at any time, with or without cause or advance notice, for any reason.

Our salary ranges are based on paying competitively for our size and industry, and are one part of the total compensation package that also includes benefits, and other opportunities at LeagueApps. Individual pay decisions are based on a number of factors, including qualifications for the role, experience level, skillset, and balancing internal pay parity relative to other LeagueApps employees. We expect the majority of the candidates who are offered roles at LeagueApps to fall healthily throughout the range based on these factors.
Show less "
14,Purchasing,"Technology, Information and Internet",Mid-Senior level,"Growing Culver City giftware manufacturer has an immediate full time opening for a motivated, detailed oriented and energetic Buyer. Ideal candidate will have completed 2 to 4 years of progressive purchasing experience as a buyer or equivalent. Applicant should be able to work efficiently and productively in a fast-paced work environment with minimal supervision. In collaboration with the Sales team, Buyer will be responsible for issuing purchase orders, answering factory questions and maintain profitability for assigned accounts while maintaining a professional relationship with our suppliers and other internal departments. Buyer will also monitor and manage product changes, price level changes and ensure products are ordered at the lowest total cost while still meeting quality standards set by the company.

Duties and Responsibilities

Confirm and negotiate the best price for a specific item for a specific program based on the negotiated cost initially done by Product Development
Secure production space with the factories for upcoming programs
Decide what to buy based on information or requisition from Sales or planner & be responsible for the accuracy of the information on the PO issued
Oversee the accuracy and timeliness of order distribution the preticketing info needed
Communicate with inventory department on item set up and description changes
Communicate with the factories regarding program milestone dates such as artwork date, quantity date, PO distribution date, etc.
Know and communicate to the factory all the customer requirements on the product as listed on the vendor manual (Packing, product labeling, carton marking requirements)
Approve Packing, product labeling, carton marking sent by the factory
Follow up with factories about the on-time delivery of all the orders that have yet to ship
Handle and resolve QC issues, charge back, OSD situation with the vendors
Approve sales confirmation sent by factory
Approve factory shipping schedule prior to booking for specific POs
Request pre-payment and track partial payments to factories
Move or quote existing piece type to another factory based on need or request from sales or PD department
Assist with mentoring Purchasing Assistants and assign tasks as needed
Maintain & organize the item prices in ERP system or as directed by Purchasing Manager
Other duties as assigned


Compensation: $62,400 - $75,000 annual salary

Requirements

Proficient in Outlook, Work and Excel
Excellent written and verbal communication and negotiation skills
Advanced problem analysis and resolution
Highly organized and able to manage multiple customer programs
Strong arithmetic skills
Strong ability and interest in problem-solving
Knowledge in the giftware industry desired


Benefits

Competitive compensation
Paid vacation, holidays and PTO
Benefits plan including medical, dental and vision
Retirement and profit sharing
Show less "
15,Administrative,"Technology, Information and Internet",Entry level,"Do you have a passion for service and love to put a smile on people’s faces? Then you might be an excellent fit for the hotel front desk agent position on our guest services team! You’ll welcome guests, manage their account information, and ensure they have everything they need for an exceptional stay. Job seekers interested in working in a high-energy environment with growth opportunities and flexible hours should start their application today!
Show less "
16,Consulting,"Technology, Information and Internet",Entry level,"The Colorado Health Institute (CHI) seeks a dynamic and motivated research analyst to support our work to advance health policy in Colorado. This position is appropriate for those who are looking for a great place to begin a career in health policy research, analysis, and consulting.

CHI is an innovative and independent nonprofit research and consulting group. We believe that sound evidence and solid analysis lead to better health policy, and that better health policy leads to better health for all Coloradans. We answer Colorado’s most pressing health questions by providing consulting services, analysis, and expertise that inform policy, advance health, promote collaboration, and support better access to care for all Coloradans. We are committed to driving change on three pressing issues: climate and health, behavioral health, and integrating systems of care. CHI serves as a strategic advisor and consultant to the philanthropic community, state government agencies and elected officials, hospitals and health systems, local public health agencies, and local nonprofits. Our work is mission-driven and impact-oriented.

Our culture is team-based and highly collaborative. We work hard and take our commitment to the community and our clients seriously, and we balance that with “nerdy fun.”

Responsibilities

This position is part of our Research, Evaluation, and Consulting Team. Regular duties will include:

Conduct and interpret quantitative and qualitative analyses
Conduct literature reviews and other qualitative research, including key informant interviews
Assist in producing succinct, reader-friendly policy briefs, white papers, blogs, fact sheets, and presentations
Take an active role in meetings, events, and communication activities related to specific projects and areas of focus
Review analyses prepared by other team members for quality and accuracy
Support policy analysts, program managers, and directors as needed
Other duties as assigned
Some statewide travel may be required


Requirements

Competitive candidates will have demonstrated:

A high level of self-motivation, self-direction, and intellectual curiosity
Proficiency in Microsoft Office, particularly Excel. Familiarity with statistical software such as SAS is preferred.
Strong written and oral communication skills
Attention to detail and commitment to accuracy
Experience working under tight deadlines and ability to juggle multiple projects with shifting deadlines
Commitment to meeting deadlines, including for tasks and projects with ambitious timelines
Ability to work well both independently and as a member of a project team
Bilingual or multilingual fluency is not required, but preferred
CHI operates in a hybrid environment, with three days per week in the office.


Experience And Education

A bachelor’s degree or equivalent experience.

Candidate Characteristics

Successful candidates will have demonstrated:

Integrity, embodied by being honest and trustworthy
Leadership skills, including the ability to inspire others to achieve their best work
Initiative, shown by the confidence to make decisions and take risks
Adaptability, key to working in a fast-changing environment


Benefits

The pay range for this position is from $60,000 to $75,000 per year, with a starting salary of $60,000.

CHI offers an excellent compensation package and wide-ranging opportunities for professional growth and development. Medical, dental, vision, and life insurance benefit programs are available, as is a 401(k) retirement plan with 7% match. CHI provides monthly transportation and technology stipends and an unlimited paid time off program. Eligibility for all benefit programs is defined by the applicable plan document.

Please apply (including a letter of interest and resume) at:

https://apply.workable.com/j/A63992ABA7

Applications will be accepted until the position is filled, but preference will be given to those applying on or before March 31, 2023.

CHI believes diversity is essential to deepening our community connections and ensuring community voices are centered in our work. We strongly encourage and seek applications from people of color, people with disabilities, bilingual and bicultural individuals, veterans, and members of the LGBTQ+ community.

The Colorado Health Institute is dedicated to the principles of equal employment opportunity in any term, condition, or privilege of employment. We do not discriminate against applicants on the basis of age, race, ethnicity, sexual orientation, gender, gender expression, religion, national origin, disability, veteran status, or any other status protected by federal, state, or local law.
Show less "
17,"Marketing, Public Relations, and Writing/Editing","Technology, Information and Internet",Entry level,"VaynerX, LLC is a full-service global communications and advertising agency built for the now. VaynerX is the holding company for VaynerMedia, LLC (and its international entities), Vayner3, LLC, Gallery Media Group, LLC (including its publishing properties, PureWow.com and One137pm.com), Sasha Group, LLC, Tingley Lane trading, LLC, VaynerCommerce, LLC, and Eva Nosidam, LLC. We deliver integrated programs across creative, strategy, production, and media all under one roof centred on driving relevance for clients and delivering impactful business results. The independently-owned agency was founded in 2009 and our family of companies has offices in New York, Los Angeles, Miami, London, Amsterdam, APAC and LATAM

Key Areas of Responsibility

You are a maker! Your main focus is ideation and creation, both at a high speed and volume
Collaborate with creative, client services, and strategy departments to develop a variety of content that meets creative and strategic criteria (client briefs, feedback, client KPIs)
Write high-engagement and impactful social and traditional media content that reflects brand's voice
Interpret creative direction and adapt points from creative briefs into persuasive copy concepts
Simultaneously manage multiple projects with short deadlines
Propose copy concepts and present underlying strategic thinking to creative leaders
Partner successfully with an Art Director to develop a range of creative work from content calendars to campaigns
Provides support from pre production through post production, including the organizing shoot, directing content, etc.
Ability to gather learnings from platforms, consumer feedback and culture to make concise, relevant recommendations.


Experience / Knowledge Required

A Bachelor's degree or equivalent relevant experience, and 1-3 years of experience copywriting, developing, and creating for digital/social
Strong execution and strategic thinking skills, with a passion for learning conceptual/brainstorming skills and ideating strategically focused campaigns
An aptitude for time management, organization, and communication
Ability to wear multiple brand hats and switch easily among brand voices
A passion for storytelling, a mastery of grammar and the English language, and the ability to tailor your writing to tell that story on a variety of platforms
Ability to proofread and self-edit copy to produce error-free content that adheres to brand's style guidelines
The ability to effectively collaborate with various teams, providing the most useful guidance in an enthusiastic and inspiring manner
An understanding of industry best practices and the platforms we love, and willingness to learn and articulate the unique VaynerMedia POV on each


Unsure if you meet the qualifications? We are always looking for talent which will continue to cultivate an inclusive and representative team that will enhance our perspectives, skill sets, background, and behaviors. We encourage those who are passionate about what we do to apply!

Exact compensation may vary based on skills, experience, and location.
Base Salary $53,500 - $75,000/year
Employer-sponsored 401k with match
Medical, Dental, and vision coverage
Caregiver (Parental) Leave
Unlimited PTO
Health and Wellness benefits


Show less "
18,Human Resources,"Technology, Information and Internet",Associate,"It may sound cliché but there isn’t a typical day here. The responsibilities of this role are diverse and dynamic, but we’ll do our best to give you a taste.

Firstly, it imperative to understand that here at OSH HR is a function of sales. Our HR team looks a bit different than normal. You will be integral to the business development process as for us compliance is the backbone of sales. Every day you will oversee the onboarding of all care-giving staff while following our very extensive list of policies and procedures. Sounds simple enough, right? Well, what this really means is you will be involved in:

Credentialing: We work collaboratively with the entire team to ensure that all caregivers are always up to date on their required credentials. This includes, sending out monthly reports to caregivers, follow up calls, running reports, or even just catching them when they are in the office.
Training: The HR Dept will ensure that each caregiver is given the proper training in order to provide the highest level of care to our consumers both upon hire and annually.
Audits: We conduct audits of caregivers personnel files on a daily, weekly and monthly basis. This includes checking all trainings, CDC requirements and OSH forms are correct and up to date.
Onboarding: compliantly hire all external employees, conducting background checks, screening candidates, and following all internal and external policies, procedures, and regulations.


Requirements

What to bring with you:

We always say here at OSH that we hire character and train skill. So what kind of character do we need?

Someone who:

Knows It’s All About the Details. Hires, audits, onboarding scheduling, etc. You will have your hand in multiple pots and skimping on details does not fly here.
Has Patience for a Middle Name. Or it could be your first name! You will be dealing with many different personalities and rarely are two situations ever the same. we need someone who can take that deep breath and stay professional.
Can Tell Time…And Manage It. This role is largely independent. You will need to know how to prioritize your schedule and how to accomplish all your tasks in a timely manner.
Asks Questions. Change is a constant at OSH. We look for people question the traditional to make us better. We want those who are solution oriented seekers.
Is empathetic. Our caregivers come from all walks of life and each has their own unique story. You need to be able to relate and be understanding.
Isn’t A Pushover. As an HRC you will occasionally need to wrangle our sales team in, reminding them that one thing we don’t compromise on is compliance. Don’t worry we’ll provide the lassos.
Show less "
19,Other,"Technology, Information and Internet",Entry level,"Wilson Butler Architects (www.wilsonbutler.com) is seeking an Entry Level Interior Designer to join our team. We are an innovative and collaborative design studio that specializes in arts and entertainment experiences. Our award-winning portfolio features projects ranging from ground-breaking spaces aboard the cruise ship industry’s most cutting edge vessels to performing arts centers and historic theaters. Our projects are heavily design focused and emphasis is placed on presentations. The firm’s open studio environment encourages an inclusive and creative process where our staff offers meaningful contributions to each project’s success.

Requirements

Responsibilities will include, but are not limited to:

Proposes colors/finishes/materials/furniture for specific projects with review by a senior level interior designer or architect
As part of the Design Team, contributes design ideas and assists in developing interior concepts
Aids in the preparation of client workshops and presentations
Provides support through the design phases of projects as needed
Maintains resource materials/library and database and coordinates informal sales rep visits
May participate in Business Development efforts and create content for proposals
Assists with interior design documentation, specifications, information organization and basic detailing/modeling based on selections made by the Design Team.
Assists with FF&E specification information organization. May update FF&E budgets.


The ideal applicant has the following qualifications and attributes:

A professional degree in Interior Design or Interior Architecture
An interest in hospitality and arts related design
Strong verbal and written communications skills
Organized with the ability to balance the needs of multiple projects
Proficiency in Revit and Adobe Creative Suite. Knowledge in Rhino, V-Ray or Enscape is a plus.
You are outgoing, creative and friendly


Benefits

Benefits include:

Health and dental insurance; life & disability insurance; 401K plan
Paid vacation, holiday and sick time
Professional development and licensure support
Hybrid workplace
Wilson Butler Architects Inc. is an equal-opportunity employer and welcomes diversity in the workplace. EOE M/F/H/V
Show less "
20,Marketing,"Technology, Information and Internet",Mid-Senior level,"Sundae School is looking for a detail oriented, experienced Video Content Producer/Editor who strives for excellence in a fast-paced Fashion and Cannabis industry. In this role, you will leverage your experience providing assistance to the Marketing team in creating and executing outreach and promotional initiatives aimed at enhancing brand interaction and driving revenue growth. In your role, you will be accountable for supporting the development of copy, still graphics, and short-form video content. You will also be responsible for monitoring posts, evaluating campaign performance, and researching competitors, therefore requiring strong communication skills and fundamental copywriting abilities. ""Prove by doing"" mentality that thrives on accountability and exceeding benchmarks.

This is a Full-Time position located at our Hollywood & DTLA Headquarters in Los Angeles, CA.

Hybrid Workplace: Requiring all employees to work in-person 3-4 days per week.

Starting Rate: $23/hr

Key Deliverables and Responsibilities:

Plan, produce, and publish a weekly, monthly calendar of compelling Short form content content across diverse media platforms including social, print, video, and online
Research trends in video contents and develop content franchises that focus on fashion editorial & product education, Korean culture, Asian-American culture, and Cannabis culture.
Collaborate with creative, product, and marketing teams to assess project needs and craft effective messaging
Conduct research on the social media accounts of competitors and compare their performance
Remain informed on the latest social media trends, design tools, and applications
Assist the Content Team with editing and producing videos to upload for Instagram and TikTok
Assist the Marketing Team with planning and organizing digital assets


Requirements

Bachelor’s degree or relevant experience required
A very well-organized professional with excellent collaboration skills with a high prioritization ability working on multiple projects at the same time
Align all content to adhere to Sundae School’s brand voice
Must have exceptional attention to detail and ability to prioritize workload and meet deadlines
Able to work under pressure maintaining attention to detail and accurate work in a fast paced and changing environment
Self-motivated with critical attention to deadlines and reporting requirements
Proven ability to to work effectively cross functionally and receive feedback from executive teams
Experience with Social Media Platforms is required
Familiarity with content scheduling tools is a plus
Proficient in Google Suite
Affinity to Korean culture and keen eye for good design are a must
Experience editing short-form content with video editing software is a plus
Show less "
