,Job Function,Industry,Seniority,Job Description,Segment,female,male
47,Education and Training,Education Administration Programs,Internship,"See Attached Vacancy Notice And Job Description




Start Date July 31,2023




Duty Days 236




Reports To Superintendent




Salary Range: From/To Salary to be based on the Board approved salary schedule




Endorsements




Multiple Disabilities
Educational Administrator
Specific Learning Disabilities




Additional Job Information




See Attached Vacancy Notice And Job Description




Job Attachment View Attachment
Show less ",1,0,0
48,"Marketing, Public Relations, and Writing/Editing",Internet Publishing,Internship,"We are a truly innovative marketing firm with a passion for connecting people and brands through personalized, interactive marketing and public relations campaigns. The mission of the Marketing & Public Relations Consultant is to help brands establish themselves through consistent consumer engagement and interaction. We’re not for the faint of heart, but if you’re bold and prepared to take on a challenge, the rewards and opportunities with our firm are limitless.




We are focused on building brand loyalty and value with consumers on behalf of our clients through a unique combination of great customer service, excellent products, operational efficiency, and unsurpassed teamwork. We are looking for our next team member as a Marketing & Public Relations Consultant focused on public relations and consumer outreach for our top clients. We are proud to offer clients that range from local startups to national brands and a work environment that fosters career growth and opportunity. The Marketing & Public Relations Consultant is an essential position that we develop through an extensive training program and is considered to be entry-level.




Primary Responsibilities of an Entry Level Marketing & Public Relations Consultant :




Assist with the development and execution of marketing and public relations strategies to support brand awareness, market saturation, and ultimately, sales goals
Daily presentations to clients, consumers, and management concerning the features and benefits of assigned products and services as well as developing a streamlined message
Execute community outreach programs to ensure customer satisfaction and message delivery and consistency
Contribute toward new business pitches
Establish and maintain effective communication and working relationships with all team members




Essential Qualifications as an Entry Level Marketing & Public Relations Consultant Include:




This is an entry-level position, all training is provided however the following experience is preferred.




College degree with an emphasis on Marketing, Public Relations, Business, or equivalent or comparable experience (internship experience accepted)
1-2 years experience in marketing, public relations, sales, or customer relations
Excellent communication skills (written and verbal)
Ability to maintain a professional attitude and appearance at all times
Basic technical proficiency
Strong problem-solving skills and the ability to work independently and make decisions without supervision




Powered by JazzHR




GvCdsxL1JX
Show less ",1,0,0
49,Human Resources,Hospitals and Health Care,Internship,"Why Maxim Healthcare?




When you work at Maxim, you’re part of a network of more than 175 local offices that have deep roots in each of the communities we serve, while still leveraging the resources and security of one of the largest and oldest healthcare staffing and services companies in the nation. We believe our employees are our greatest asset. It is because of the talented healthcare professionals and support staff we employ that we are able to provide a variety of services to meet and respond to the needs of our clients and patients.




As a Recruiter you will be making a difference in the lives of your fellow team members, our caregivers, our patients and our clients. You will...




Develop and execute recruitment strategies to attract, screen, and hire quality healthcare professionals
Utilize various recruitment tools and methods to source and attract a pool of qualified and diverse candidates
Manage caregivers and field staff while on assignment
Develop and maintain relationships with active clients, patients, and referral sources
Build and cultivate relationships with industry contacts to gain industry knowledge, referrals, and business development leads




Working at Maxim and why you will love it…




We are a team of driven, compassionate people who push each other to develop personally and professionally. At Maxim, you can expect a competitive work environment. To ensure your success, you will take part in a comprehensive training program, surrounded by a culture of servant leadership that encourages everyone to help develop themselves and others. Maxim promotes from within; the majority of the people who start as a Recruiter advance into our sales career path and leadership roles. We offer a competitive compensation package which includes a base salary plus uncapped commission potential along with an unmatched benefit package!




Wage/Salary Information




As a Recruiter Trainee: (first 3 months in the role) you will be paid an hourly rate between $21.64 and $26.44 per hour.




As a Recruiter 1:(after you successfully complete 3 months of training) you will become a salaried employee and will be paid an annual base salary of $50,000 plus weekly commission with a Cost of Living Adjustment of $5,000.




Benefits




Medical/Prescription, Dental, Vision, Health Advocacy (company paid if enrolled Medical), Health Advocate Employee Assistance Program, Health Savings Account , 401(k), 401(k) Company Match, Profit Sharing, Short Term Disability, Long Term Disability, Primary Caregiver Leave, Parental Leave, Life and Basic Accidental Death and Dismemberment Insurance, Voluntary Life and Accidental Death and Dismemberment Insurance, Hospital Expense Protection Plan, Critical Illness Insurance, Accident Insurance, Dependent Care Flexible Spending Account, Home and Auto Insurance, Pet Insurance, Transportation Benefits, CommonBond, Educational Assistance Program, College Partnership Program, Paid Time Off/Company Holidays




Benefits




At Maxim Healthcare Services, we firmly believe that our employees are the heartbeat of our organization and we are happy to offer the following benefits:




Competitive pay & weekly paychecks
Health, dental, vision, and life insurance
401(k) savings plan
Awards and recognition programs




About Maxim Healthcare Services




Maxim Healthcare Services has been making a difference in the lives of our patients, caregivers, employees and communities for more than 30 years. We offer private duty nursing, skilled nursing, physical rehabilitation, companion care, respite care and behavioral care for individuals with chronic and acute illnesses and disabilities. Our commitment to quality customer service, compassionate patient care, and filling critical healthcare needs makes us a trusted partner wherever care is needed.




Maxim Healthcare Services is an equal opportunity/affirmative action employer. All qualified applicants will receive consideration for employment without regard to sex, gender identity, sexual orientation, race, color, religion, national origin, disability, protected Veteran status, age, or any other characteristic protected by law.
Show less ",1,0,0
50,Marketing and Sales,Internet Publishing,Internship,"Coast to Coast Events is looking to find Marketing Assistants to help manage face to face communication on behalf of our clients and increase brand awareness.




Our Marketing Assistant's responsibilities include distributing promotional material, responding to customers’ queries and comments, and networking during marketing events. If you have experience in identifying and building long-term relationships with target audiences, we’d like to meet you.




You will act as our brand’s voice to impress our customers and attract new clients.




Requirements:




Good communication skills
Team oriented and creative
Leadership skills
Entrepreneurial mindset
Face to face marketing




Powered by JazzHR




HoGan95D3u
Show less ",1,0,0
51,Administrative,Internet Publishing,Internship,"Title: Intern




Reports to: Intern Supervisor




Hours: 20-30 hours per week for Summer 2023




Location: fully remote; due to state regulations, must be working from one of the following states: AL, CA, CT, CO, DC, FL, GA, IL, IN, MA, MD, NJ, NY, PA, OR, RI, TN, TX, VA, VT




Giffords is a nonprofit organization dedicated to saving lives from gun violence. Led by former Congresswoman Gabrielle Giffords, Giffords shifts culture, changes policies, and challenges injustice, inspiring Americans across the country to fight gun violence. We are looking for current college undergraduate students with at least one year of college experience to join our team during the Summer of 2023 as paid interns. The ideal Giffords intern is highly organized, detail-oriented, a strong writer, and passionate about the issue of gun violence prevention.




Interns at Giffords are paid $18.50 per hour. We will work with interns to gain academic credit if applicable. Start date is June 5th, with a commitment of approximately 20-30 hours per week throughout the weeks of June 2023 with an end date in August 2023.




Interns will work on one or more of our teams listed below to help support our ongoing efforts in the fight against gun violence. Exact team placement will be based on relevant experience of each intern and capacity needs of each team.




Applications are accepted on a rolling basis. Due to the high volume of applicants, no phone calls or emails, please.




Duties + responsibilities:




Communications




Monitor and assemble daily press clips on related issues
Monitor break stories
Draft content for messaging including press releases, blog posts, and other content
Create and organize press lists
Research reporters and other assigned topics
Assist with web design and other digital content.




Engagement + Advocacy




Provide support to our, a leadership development program for young gun violence prevention advocates
Support our expansion of and our law enforcement, medical, veterans, and women’s coalitions
Conduct research and provide statistics related to various advocacy coalitions
Manage individual and coalitional advocate correspondence
Research potential partner organizations and reach out to build relationships




Political




Conduct media monitoring for key races, states, and regions
Research personal, electoral, legislative, and political histories of candidates and incumbents
Collect and identify relevant political and electoral research from various outlets and partners
Track communications with federal, state, and local campaigns
Write first drafts of memos and briefs; assist in the drafting of PAC candidate endorsement materials
Assist with compliance work related to PAC checks and independent expenditures
Assist with coordinating political events




Government Affairs




Monitor hearings at the federal and state levels
Research state policies and legislation
Help track and monitor relevant legislation at the state and federal levels
Research various GVP issues as needed
Help track federal funding awards




Research




Monitor and review new research on gun violence
Track data for research team databases
Conduct and write literature reviews and memos to support policy and advocacy work
Interface with online data portals and download and clean tables
Assist with spreadsheet management/organization
Attend webinars and trainings on relevant subjects
Lead and attend discussions on current trends and research in the gun violence prevention movement




Center for Violence Intervention Project Intern




Track community violence intervention-relevant data for team databases
Conduct brief research reviews specific to community violence intervention
Assist in the development of quarterly CVI newsletters
Track latest news and research related to the CVI field
Compile and update list of CVI contacts across the country
Attend state coalition meetings and provide support to group through creating media materials
Write monthly blog posts on a range of different CVI topics




Center for Violence Intervention Policy Intern




Assist policy director with research and analysis of legislation to support community violence intervention (CVI) work
Attend national and state-level CVI coalition meetings, help with agenda setting
Interview local stakeholders to inform CVI-related reports
Track latest news and research related to the CVI field
Attend meetings with national and state-level agencies (CDC, DOJ, etc.)
Attend webinars, events, and meetings related to addressing community violence




Applying + the interview process




Submit your resume and complete our short application questions online. Our interview process consists of a phone interview and a video interview. We expect the interview process to conclude by the beginning of May.




Giffords is proud to be an equal opportunity employer committed to creating an environment that celebrates diversity, equity and inclusion. People of color, trans individuals, gender non-conforming individuals, women, people with differing abilities, and veterans are strongly encouraged to apply.




Powered by JazzHR




Tg4Xj5Glsj
Show less ",1,0.53,0
52,Education and Training,Education Administration Programs,Internship,"Prior experience is desired. Experience and qualifications will be determining factors in selection. Applicant must have a high school diploma or its recognized equivalent.




Reports To Principal and Child Nutrition Coodinator




Job Posting Link bit.ly/3ZiyiQU




Salary Range: From/To Commensurate with experience and education as determined by Covington County Schools' salary schedule.




Job Attachment View Attachment
Show less ",1,0,0
53,Education and Training,Government Administration,Internship,"Help Help Requirements Conditions of Employment




Accepted for or currently enrolled in a qualified educational institution.
You must be a US Citizen or US National.
Male applicants born after December 31, 1959, must complete a Pre-Employment Certification Statement for Selective Service Registration.
Selectee must be able to obtain and maintain a security clearance. If selected you may be subject to a National Agency Check and Inquiry (NACI) and a credit report inquiry.
Direct Deposit Per Public Law 104-134 all Federal employees are required to have federal payments made by direct deposit to their financial institution.
Successfully pass the E-Verify employment verification check. To learn more about E-Verify, including your rights and responsibilities, visit https://www.e-verify.gov/.
Service in the Pathways Program confers no right to further employment in either the competitive or excepted service.
All USDA Student Interns must be at least 18 years of age at the time of their appointment.
A USDA Pathways Programs Participant Agreement must be completed before the Student Trainee's Entrance-On Duty (EOD).
All requirements must be met by the closing date of this announcement.
Must meet Pathways Program requirements.
Subject to successful completion of pre-employment medical examination.
Must provide transcripts that support the qualifications.
Must be in good academic standing as defined by the educational institution.
Travel to/from the official duty station and housing expenses, will be at the student's expense.
Relocation expenses will not be paid.




Qualifications




To qualify for this position, you must meet BOTH the Pathway Internship Eligibility requirements as well as the minimum Qualifications for the position:




To Be Eligible For An Appointment Under The Internship Program You Must Meet The Following Requirement: Student applicants must be accepted for enrollment or enrolled and seeking a degree (diploma, certificate, etc.) in a qualifying educational institution, on a full or half-time basis as defined by the institution in which the student is enrolled. Student Trainees must be in good academic standing, as defined by the institution they are attending. Generally at least a 2.0 Grade Point Average (GPA) for undergraduate programs (cumulative; no rounding) and a 3.0 GPA for advanced degree programs. Individuals must meet the definition of a student throughout the duration of their Internship appointment.




(*NOTE: Certificate Program: This term is defined, in 5 CFR 362.102, and means postsecondary education in a qualifying educational institution equivalent to at least 1 academic year of full-time study that is part of an accredited college-level, technical, trade, vocational, or business school curriculum.)




To Qualify At The GS-04 Grade Level: Successful completion of2 full academic years of post-high school study or an associate's degree.




If you are a student veteran, complete the questionnaire and submit documentation: DD-214, VA Letter, SF-15 if claiming 10-point Veterans' preference or DD-214 if claiming 5-point preference or VEOA eligibility (separated under honorable conditions after 3 years or more of continuous service).




Education




If Using Education To Qualify: To use your education as a basis for meeting the Minimum Qualification Requirements (MQR) for this position, you MUST submit academic transcripts demonstrating that you meet the qualifying educational requirements. If specific course work is required to fulfill the MQR, you must supply transcripts from each academic institution in which the required courses were taken to receive credit for that course work. See the ""Qualifications"" section of this announcement for more details.




COLLEGE TRANSCRIPTS: You MUST submit a copy of your college transcripts:




Your Field of Study
School Name
Student's Name
Current GPA or Academic Standing
Past and Current Course Work
Degree Program
Major/Concentration




An unofficial copy is sufficient with the application; however, if selected, an official college transcript will be required prior to entering on duty.




Education must be accredited by an accrediting institution recognized by the U.S. Department of Education in order for it to be credited towards qualifications. Therefore, candidates are to ensure these requirements are met. If you do not submit sufficient academic documentation demonstrating that you meet the eligibility and MQR for this position, your application will be deemed incomplete & any applicant falsely claiming an academic degree from an accredited school will be subject to actions ranging from disqualification from federal employment to removal from federal service. Visit here for a database of accredited postsecondary institutions and programs.




If your education was completed at a foreign college or university, you must show comparability to education received in accredited educational institutions in the United States and comparability to applicable minimum course work requirements for this position. It is your responsibility to provide such evidence when applying. Click Evaluation of Foreign Education for more information or you will be ineligible for further consideration.




Additional Information




If you are selected, you may need to complete a Declaration for Federal Employment (OF-306) prior to being appointed to determine suitability for federal employment and to authorize a background investigation.




False statements or responses on a resume or application can jeopardize employment and may be grounds for disciplinary action, including removal from federal service.




Persons with disabilities who require alternative means for communication of program information (Braille, large print, audiotape, etc.) should contact: USDA's TARGET Center at 202-720-2600 (voice and TDD).It is the policy of the Government not to deny employment simply because an individual has been unemployed or has had financial difficulties that have arisen through no fault of the individual. See more information at: CHCO Council.




Pre-Employment Physical: This position requires a pre-employment physical. Position Requirements .




Please click Veterans Policy for further information about veteran specific hiring options.




Multiple positions may be filled from this announcement.




If you are selected for a position with further promotion potential, you will be placed under a career development plan, and may be non-competitively promoted if you successfully complete the requirements and if recommended by management. However, promotion is neither implied nor guaranteed.




Read more




Help Help A career with the U.S. government provides employees with a comprehensive benefits package. As a federal employee, you and your family will have access to a range of benefits that are designed to make your federal career very rewarding. Opens in a new window Learn more about federal benefits .




Eligibility for benefits depends on the type of position you hold and whether your position is full-time, part-time or intermittent. Contact the hiring agency for more information on the specific benefits offered.
Show less ",1,0,0.1
54,Administrative,Higher Education,Internship,"Job Summary

This position helps support McGuffey House and Museum’s Mission to collect, preserve, interpret, and exhibit materials related to the life of William Holmes McGuffey, the McGuffey Eclectic

Reader series, the history of Miami University, and 19th century domestic life and architecture of

southwest Ohio.

Minimum Qualifications

Relevant background and skills. Interest in history preferred. Applicant should

have good oral skills and be comfortable with groups and leading tours. The applicant should be

a self-starter and once training has been completed, able to work with minimal supervision.

Casual business attire expected.

Preferred Qualifications

Undergraduate students preferred.
Show less ",1,0,0
55,Administrative,Higher Education,Internship,"Job Summary

Working in the nursing lab to prepare the lab for students.

Minimum Qualifications

Sophomore student in the Nursing program
Show less ",1,0,0
56,Administrative,Higher Education,Internship,"Job Summary

Payroll Services front desk clerk - filing - scanning - indexing tax documents as well as customer service to campus community.

Work assignments are completed under close supervision.

Procedures are well established.

Employees typically follow well-defined policies and procedures.

Minimum Qualifications

Student at Miami University
Show less ",1,0,0
57,Administrative,Higher Education,Internship,"Job Summary

The students selected for this position will assist with grading the writing assignments submitted during the course of the semester.

Minimum Qualifications

Must have taken IES 274 and have exceptional writing skills.
Show less ",1,0,0
58,Administrative,Higher Education,Internship,"Job Summary

The Hamilton Campus Regional Dean's Office is looking for friendly, outgoing, and motivated students to assist at the front desk. The position will allow students to gain experience working with a diverse cohort of faculty, staff, and students along with valuable experience in an office environment.

Minimum Qualifications

Current student at Miami University

Preferred Qualifications

Excellent communication skills
Show less ",1,0,0
59,Administrative,Higher Education,Internship,"Job Summary

Provide front-line support to current, new, and returning students by assisting callers and visitors as they navigate academic and student life support services at Miami.

Minimum Qualifications

Current Miami student
2.7 GPA or higher

Preferred Qualifications

Customer service experience
Strong interpersonal, written, and verbal communication skills
Show less ",1,0,0
60,Administrative,Higher Education,Internship,"Job Summary

The Department of Spanish & Portuguese seeks applications for the position of Student Assistant in the main departmental office to perform routine yet important tasks and to maintain a secure, collegial, and efficient environment. This involves assisting students, faculty, staff, parents, and the Oxford community.

Minimum Qualifications

Be an enrolled student with a minimum of 6 credit hours per semester.
Include a résumé and cover letter, neither of which exceeds one page.
Include a list of the days and hours (M-F from 8:00-5:00pm) you will be available to

work (e.g.; time spans where you do not have classes or other commitments).

Preferred Qualifications

General knowledge of computer software (Adobe Acrobat, Microsoft Excel, web browsers).
General knowledge of troubleshooting computer problems and fixing simple computer/printer hardware problems.
Show less ",1,0,0
61,Information Technology,Banking,Internship,"Job Type

Internship

Description

Great Lakes Credit Union is Hiring GREAT people for our GREAT team!

Do you enjoy customer interaction and relationship building?

WE WANT YOU ON OUR TEAM!

Reporting directly to and under the supervision of the department manager, the intern’s purpose is to assist Great Lakes Credit Union to live out our Vision, “To be the members’ trusted financial partner “. The Intern is responsible for ensuring that outstanding service is delivered to both internal and external members, in alignment with our Service Promise. The Intern is assigned duties based on established needs of the department. The Intern must meet and exceed members’ expectations by providing excellent service.

As An Intern Your Duties Will Be

To understand the overall concept of the company, including the brand, members, product goals, and all other aspects of service.
Accept designated, business-focus projects to research, propose ideas and solutions, and present final project during the internship.
Engage with internal team members and provides service and/or sales.
Provide suggestions to management for improving service and internal processes.
Learn and become proficient on internal software systems.
All other duties as assigned specific to department projects and assignments.

Requirements

Requirements needed to be part of this team:

A high school education or GED

Normal courtesy and tact in dealing with other team members.

Problems encountered are relatively simple, some analysis or research to determine for best solutions.

We’re the total package! We offer GREAT learning opportunities!

Great Lakes Credit Union is proud to be an Equal Opportunity Employer, Minority/Female/Disabled/Veteran/Gender Identity/Sexual Orientation.
Show less ",1,0.38,0
62,Administrative,Higher Education,Internship,"Job Summary: Assist Dr. Meenakshi (Meena) Narayan and other Engineering Technology faculty in designing and building robotic systems for industrial and medical applications through prototype planning, equipment selection and purchase, designing/assembling electrical circuits, robot programming, simulations and data analysis, hardware assembly, operate industrial robot arms (Yaskawa or Fanuc), computer-aided design (CAD) and 3D printing. The students will report their contributions in terms of a final oral presentation with working demos, and an (optional) technical/conference paper writing.

Preferred Qualifications

Basic programming skills (Python, C, Java), basics of CAD (Solidworks), 3D printing, circuits design, sensor integration with hardware and software, PLC programming, interpreting data in MATLAB.

Minimum Qualifications

Have basic communication skills; ability to apply their current skills and knowledge to plan and design robotic systems; ability to learn new skills.
Show less ",1,0,0
63,Administrative,Higher Education,Internship,"Job Summary

Tutor and grader for Miami Regionals CSE 174 and CSE 271 course assignments.

Minimum Qualifications

Resourceful and able to help students with Java queries.
Ability to communicate detailed matters accurately.
Good programming skills.
Reliable
Ability to work with both traditional and non-traditional students.

Preferred Qualifications

Advanced computer skills
Highly self-motivated and adaptable to learning and understanding

new technologies.

Skilled at conveying information in a simple manner.
To have taken CSE 174 and CSE 271 or equivalent courses
Show less ",1,0,0
64,Administrative,Higher Education,Internship,"Job Summary

Work assignments are completed under close supervision.

Procedures are well established.

Employees typically follow well-defined policies and procedures.

Minimal training or prior knowledge of work is required.

Minimum Qualifications

Currently pursuing an undergraduate degree at Miami University
Desire to learn, organized, and great communicator

Preferred Qualifications

Familiar with Microsoft Office and basic computer skills.
Show less ",1,0,0
65,Management and Manufacturing,Education Administration Programs,Internship,"Description: Mesquite Independent School District is seeking qualified candidates for the position of Apprentice Electrician in the Facilities Management Department. The appointee will report directly to the Electrical Supervisor and will be responsible assisting other electricians with installations and repairs throughout the district.

Qualifications: The appointee must have a High School Diploma or equivalent. The appointee must have a valid Texas drivers license and meet eligibility criteria to operate a District vehicle.

Preference Will Be Given To Applicants Who

have successful work experience in the industry.
possess a general understanding of the functions of electrical systems.
possess organizational skills to maintain a clean work area and keep all working materials, tools and equipment picked up and stored as needed.
demonstrate the ability to use electrical hand tools such as drills, sawzalls, chop saws, concrete saws, jack hammers and other job related tools.
are able to work in a variety of physical environments such as confined crawl spaces and heights in excess of 100 feet.
demonstrate effective communication, public relations and interpersonal skills.
have a service oriented personality.

Such alternatives to the above qualifications as the administration may find appropriate and acceptable.

Applications due by: Open until filled

Employment begins: As soon as possible

260 Day Position

The Mesquite Independent School District is an equal opportunity employer and does not discriminate on the basis of ethnicity, religion, gender, age, national origin, disability, military status, genetic information or for any other reason prohibited by law.
Show less ",1,0,0
66,Other,Internet Publishing,Internship,"If you are interested in working with an amazing team, with full training from the ground up, weekly pay, and flexible hours, read below.




We are looking to hire 3 new team members by the end of this week. When you apply, please check your email for interview options.




Our ideal candidate is a person who is flexible, adaptable and trainable. A person that is looking for a long term career fit and wants to get their foot in the door with a company to grow is important to us.




Position Benefits:




Full training provided
No experience needed
Great compensation
Great weekly pay and bonuses
A dynamic team environment
The opportunity for growth; we promote from within!!!




What we are looking for in you:




Communication skills
Basic computer skills
Willing to talk to new people
Outgoing and friendly personality
Detail oriented
Eager and willing to learn




We pride ourselves in great company culture and leadership programs with constant mentor-ship to help our managers develop themselves into stronger team leaders.




If you feel that you possess the qualities that we are looking for and would like to see if you are a fit for our company, apply now!




I will set you up with an interview at the soonest available date.




Powered by JazzHR




ELM2WccJfC
Show less ",1,0,0
67,Information Technology,Government Administration,Internship,"Data Analyst Intern - ( 230004HP )




Description




The Executive Office of Technology Services and Security (EOTSS) is the state’s lead office for information technology. We provide enterprise-level information technology services including network management and security; computer operations; application hosting; desktop provisioning and management; and, modern and responsive digital services to 40,000 internal stakeholders plus the residents, business owners and visitors to the Commonwealth of Massachusetts.




The EOTSS Data Office develops data infrastructure, implements data sharing business processes, manages Commonwealth-wide data programs, and partners with executive branch partner agencies to deliver data analytics projects that meaningfully impact public policy, administration, and operations.




We are looking for Data Analyst Interns to help us develop the Commonwealth’s open data program, as well as our client-facing analytics work.




As a Data Analyst Intern You Will




Analyze and work with datasets
Develop tools to measure and evaluate open data/data reporting efforts
Work with state agencies to better understand their data analytics and reporting needs
Support the development and implementation of data-sharing efforts across Commonwealth agencies
Support the development of public-facing data analytics and reporting and the development of the Commonwealth’s open data program
Research and report on data-management and open data best practices, including in the areas of governance, architecture, privacy, and reporting




The primary work location for this role will be at One Ashburton Place, Boston, Massachusetts 02108. The work schedule for this position is Monday thru Friday, 9AM to 5PM EST. This position would be expected to follow a hybrid model of reporting to work that combines in-office workdays and work from home days as needed.




All offers of employment into this position are conditional and subject to passing: a Massachusetts Criminal Background Check (CORI); a security clearance (fingerprinting) consistent with IRS and/or public safety requirements; and security training.




Preferred Qualifications




Knowledge/Experience with SQL and Python and common data libraries (NumPy, Pandas, etc.)
Experience with the Microsoft Office suite
Basic data manipulation and applied analytics skills
Experience with Tableau and/or PowerBI
Experience with Github/version control systems a plus
Experience with machine learning models a plus
Self-starter and ability to learn new concepts quickly
Interested in working on both quantitative and qualitative aspects of data projects
Team-player and ability to communicate effectively via writing, verbally, and visually
Strong interest in using data to improve policy and government operations; ability to meaningfully connect data to business questions




Qualifications




First consideration will be given to those applicants that apply within the first 14 days.




Please See Preferred Qualifications.




Comprehensive Benefits




When you embark on a career with the Commonwealth, you are offered an outstanding suite of employee benefits that add to the overall value of your compensation package. We take pride in providing a work experience that supports you, your loved ones, and your future.




Want the specifics? Explore our Employee Benefits and Rewards!




Executive Order #595: As a condition of employment, successful applicants will be required to have received COVID-19 vaccination or an approved exemption as of their start date. Details relating to demonstrating compliance with this requirement will be provided to applicants selected for employment. Applicants who receive an offer of employment who can provide documentation that the vaccine is medically contraindicated or who object to vaccination due to a sincerely held religious belief may make a request for exemption.




An Equal Opportunity / Affirmative Action Employer. Females, minorities, veterans, and persons with disabilities are strongly encouraged to apply.




The Commonwealth is an Equal Opportunity Employer and does not discriminate on the basis of race, religion, color, sex, gender identity or expression, sexual orientation, age, disability, national origin, veteran status, or any other basis covered by appropriate law. Research suggests that qualified women, Black, Indigenous, and Persons of Color (BIPOC) may self-select out of opportunities if they don't meet 100% of the job requirements. We encourage individuals who believe they have the skills necessary to thrive to apply for this role.




Official Title : Contracted Student Interns




Primary Location : United States-Massachusetts-Boston-1 Ashburton Place




Job : Information Systems and Technology




Agency : Exec Office of Technology Services and Security




Schedule : Full-time




Shift : Day




Job Posting : Apr 4, 2023, 5:26:01 PM




Number of Openings : 2




Salary : 21.00 - 21.00 Hourly




If you have Diversity, Affirmative Action or Equal Employment Opportunity questions or need a Reasonable Accommodation, please contact Diversity Officer / ADA Coordinator : Emily Hartmann - 6176608300




Bargaining Unit : Non




Confidential : No




Hybrid Work Eligible : Yes
Show less ",1,0.27,0
68,Project Management,Mechanical Or Industrial Engineering,Internship,"Company Description




Our drive and control technologies ensure efficient, powerful and safe movement in machines and systems of any size. We inspire our customers with intelligent components, tailored system solutions, and services – from fully connected applications to the factory of the future. Bosch Rexroth is dedicated to making the world a better place through innovation and technology. We are looking for associates who will take on our customers’ challenges with passion and persistence until the right solution is found and who will thrive in a face-paced, collaborative and exciting environment.




Why work with Bosch Rexroth?




Challenging Projects: We are driven by innovation and being at the cutting edge of everything that we do. At Bosch Rexroth every day is different, and your time will be filled with interesting and exciting projects.
Amazing Colleagues: Our people make us who we are, and we are very proud of our diverse and skilled global team. Having a supportive and encouraging team around you can make all the difference.
Learning and Development: We want you to reach your fullest potential, for both yourself and for Bosch Rexroth. That’s why we actively promote growth and development.
Change the World: We want to give you the opportunity to not only drive your career forward but also to change the world. The work we do at Bosch Rexroth can make a big difference to the world around you.
Social & Value-Driven: We have a tradition of assuming social responsibility in all that we do. Our success, and our roadmap for the future, is based on our lived values. This covers everything, from community to the environment, to being a social employer.
Flexibility & Freedom: We strive to give you a balance between your work and home life, as well as the freedom to drive your career forward.
International Opportunities: We are a truly global, fully networked company, with locations in more than 80 countries all over the world.




Job Description




As a project management intern, you will be involved in a billion-dollar post-merger integration project supporting the workstream leads of a specific functional area as well as the general project managers within the integration management office. You will interact with roughly all areas of the integrating companies and learn how project management in Bosch is done, how a post-merger integration project differs from traditional projects, agile and waterfall project management methodologies, and how to overcome and manage the challenges that come with a large project. A majority of your time will be spent preparing for project reports, supporting one workstream in-depth, and general project support.




Your regular topics will include but are not limited to:




Prepare, coordinate, and communicated with project stakeholders such as daily updates, announcements, and reports to various stakeholders, including executives and team members
Develop and maintain project documentation, such as plans and status reports
Prepare and help run weekly sprint reviews
Assist in overseeing the entire project life cycle and supporting where needed on the tool Azure DevOps
Help maintain the information is accurate and up to date within the tool
Act as the project manager for one of the functional workstreams where you will lead the coordination and communication of the workstream
Prepare and assist in project presentations and documentation
Suggest areas of improvement based on KPI results
Create dashboards using queries and PowerBI




Please apply if you are prepared to enter a fast-paced environment with lots of moving pieces that present new challenges to overcome, enjoy interacting with many different groups of people, would like to gain project management experience and exposure to many functional areas within the industrial space, and are generally curious to learn and jump in wherever you are needed.




Hybrid Smart Work Model - 3 days on campus at 500 Barclay Blvd. Lincolnshire, IL, 2 days work from home. Daily interaction with managers range from in person to virtual meetings.




Qualifications




Requirements:




Must be a junior and above student pursuing a bachelor’s or master’s degree in business administration or technical engineering field
3.0+ GPA
Possess strong communication skills with the ability to give clear and concise verbal and written messages
Possess strong organizational and time management skills
Demonstrate the ability to pay attention to the details but also take a high-level strategical view
Ability to problem solve and deal with challenging situations
Ability to create PowerPoint presentations with serious attention to detail
Excited to learn
Proactively asks questions and asks for feedback
Strong MS office skills (Excel, Power Point)
Strong team player




Preferred




Knowledge of agile, waterfall, and hybrid project management
Exposure and or usage to Azure DevOps
International experience
Multilingual (English, German, Italian)
Strong analytical skills
Power BI




Additional Information




All your information will be kept confidential according to EEO guidelines.
Show less ",1,0.13,0.13
