"",Job Function,Industry,Seniority,Job Description,Segment,female,male
86,Business Development and Sales,Hospitals and Health Care,Executive,"Overview

CEO is responsible and accountable for directing all functions and activities within the appointed hospital and its respective

business units along each domain of the “Triple Aim” (patient safety and quality, service, and financial performance):

Developing, nurturing and improving a safe and cost-effective clinical culture that produces predictable patient

outcomes;

Developing, nurturing and improving a service culture that supports and engages employees, medical staff, patients

and the community; and

Developing, nurturing and improving a cost-effective operating culture that achieves established objectives.

At all times, CEO will conduct her/himself in accordance with ARH’s behavioral standards.

Responsibilities

Beyond those above, the primary duties of CEO are generally described below. These essential functions are not intended

to be, and should not be considered to be, a comprehensive list of duties or expectations.
Hospital Performance – CEO is responsible and accountable for the performance of the appointed hospital and its respective business units. As such, CEO shall develop and implement impactful strategies and plans to achieve established performance objectives along each domain of the Triple Aim.
Patient Safety & Quality – CEO is responsible and accountable for developing and sustainably improving a clinical culture within the appointed hospital that is safe, efficient, and consistently produces expected patient outcomes in a cost-effective way
Accreditation – The primary role of accrediting and regulating bodies is to assure that participating providers have sufficient policies, practices and safeguards in place to assure delivery of safe and predictable services to patients. CEO is responsible and accountable for adherence to all relevant standards of applicable accrediting and regulatory bodies (e.g. JC, DNV, CMS, OIG, etc.). CEO will assure that the appointed hospital’s readiness for accreditation surveys at all times, whether those surveys are planned and expected or not.
People, Service & Engagement – CEO is responsible and accountable for sustainably improving the engagement, loyalty, and recruitment and retention of employees, medical staff and patients of the appointed hospital. As such, CEO is consistently visible throughout the facility and community inspiring conversations that lend to understanding, commitment and loyalty and these key groups.
Leadership Development – CEO is responsible for establishing a leadership development and succession strategy for the appointed facility to ensure a culture that continually advances the leadership potential of its employees. CEO possesses the courage to lead, mentor, and coach so as to develop a highperforming collaborative team.
CEO demonstrates through her/his own behaviors, decision-making and management approaches a culture of learning, growing, performing, and appreciating.
Medical Staff Development - CEO is responsible and accountable for the on-going review and analysis of the health systems medical staff requirements and works with the appropriate corporate representatives to develop plans to address areas of need. In addition CEO is responsible and accountable for developing, nurturing and maintaining meaningful relationships with members of the medical staff and other providers, both independent and employed.
Patient Experience - CEO is responsible for development and implementation of impactful strategies that consistently produce exceptional patient experiences, and thus patient loyalty.
Financial Effectiveness – CEO is responsible and accountable for developing and sustainably improving an operating culture that conducts its daily activities in an efficient and cost-effective manner, and in which achieves established financial performance objectives.
Market Relevance – CEO is responsible and accountable for the development and implementation of impactful strategies and plans to sustainably improve the appointed hospital’s role and relevance within the communities it serves. CEO will develop and implement effective programs and tools to monitor those strategies and plans, and will promptly implement impactful interventions to them if/when necessary.
CEO recognizes that the hospital’s role and relevance is directly influenced by its reputation, financial stability, competitiveness, and cost-effective clinical service offerings that the market can and will support.
Corporate Citizenry – CEO is responsible and accountable for being a good corporate citizen. In addition to abiding by established policies and procedures, behavioral standards and other expectations, corporate citizenry includes but is not limited to: working effectively within ARH’s matrixed reporting environment; working effectively with regionaland system-level resources; and embracing ARH’s commitment to optimizing the value of its “system-ness” (e.g. regionalization, collaboration, etc.).
Community Citizenry – CEO is ARH’s appointed representative within the community served. As such, CEO shall be an active participant of the community in which she/he is appointed and shall at all times conduct her/himself in a personal and professional manner consistent with ARH’s behavioral standards. Beyond her/his personal membership and participation with the community, CEO will develop and maintain a constructive relationship with other medical providers within the community, community leaders and elected officials, and other stakeholders.
“Systems Thinking” – Beyond her/his appointed departments, CEO is a member of the Region’s executive team and, as such, will facilitate or otherwise be engaged in many other endeavors across the region and system on a regular basis. CEO at all times will facilitate collaborative working relationships across the region and system. CEO continually searches for meaningful ways to improve upon the status quo by streamlining workflows, integrating novel practices, transparently sharing best practices and lessons learned, and sharing of resources and people across the region and system. CEO, via her/his behaviors, actions and execution of day-to-day duties, demonstrates daily her/his commitment to optimizing the value of ARH’s “system-ness”. “Collaboration”, “integration”, “shared planning” – these and others are terms or ideas that CEO values as demonstrated through her/his behavior and attitude.

All policies, procedures, practices, and standards referenced above and elsewhere in this document are subject to, and

likely will, change from time to time. Adherence to any such change will continue to be the responsibility and

accountability of CEO.

Likewise, the responsibilities, duties and reporting relationships referenced above and elsewhere in this document may

change from time to time. CEO shall be responsible and accountable for any such change, and the general principles of this

position description shall apply to any such change.

Qualifications

Required Skills, Knowledge, and Abilities

Ability to inspire and lead others, the humility to listen to and follow others, and the knowledge and discipline to know when to do which;
Ability to adapt to and manage change in a timely and effective way;
Ability to manage and mitigate conflict, including situations where CEO is a party to said conflict;
Courage to challenge established norms (policies, procedures, practices, directives, etc.) in an appropriate and impactful way;
Humility to accept and embrace regional- or system-level strategies and endeavors which may from time to time be uncomfortable;
Courage to ask for resources or help when necessary to accomplish established objectives or other expectations;
Ability to think strategically to find novel solutions to complex problems;
Energy, focus and aptitude necessary to effectively fulfil the duties of the role;
Ability to surround a problem with the right people to affect a timely and effective solution;
Ability to manage difficulty, chaos and crisis in a measured and effective manner, relying on data and counsel where able;
Courage to transparently share best practices and lessons learned across the region and system;
Ability to remain abreast of changes in the local market, the profession, and the industry; and
Possess an action-oriented disposition, relying on data and counsel where possible

Education

CEO will be a graduate of an accredited college or university with a bachelor’s degree

in Health Administration, Business Administration or other relevant field of study.

Further, a master’s degree in Hospital Administration, Business Administration, or

Minimum Work Experience

other relevant field of study is required.

Minimum of five (5) years of experience in relevant hospital leadership roles is preferred.

Ideal Preparation For This Role Would Be

If to a Critical Access Hospital, prior service as Assistant Administrator, CNO or other substantive hospital leadership role; or
If to an IPPS hospital, prior service as COO of an IPPS hospital, CEO of a Critical Access Hospital, CNO of an IPPS hospital, or other substantive hospital leadership role.
Show less ",1,0.69,0.77
87,Finance and Sales,Internet Publishing,Executive,"Better Health Group is one of the leading national primary care platforms enabling providers to shift focus to value-based care. With a mission of Better Health, the Better Health Group umbrella includes the healthcare network brands Votion, VIPcare, and SaludVIP.




Through our provider-facing brand, Votion, we empower independent physicians to spend more time with their patients and less on other tasks, helping to achieve Better Health. We provide the tools, insights, and processes to enable our partners to focus on care while increasing earnings. Votion delivers 5-Star outcomes to more than 200,000 lives across 11 states for Medicare Advantage, Medicare ACOs, Medicaid, and Commercial Insurance.




Through our patient-facing brand, VIPcare, we achieve Better Health using a senior care model focused on prevention and maintenance. VIPcare has been serving Medicare Advantage communities for more than 16 years and currently operates across four states with plans for further expansion. Part of the VIPcare brand is the sister company, SaludVIP, which offers the same high-quality care and 5-star service to the growing Hispanic communities.




Together, Better Health Group’s lines of services work to drive our mission and achieve Better Care, Better Outcomes, and Better Health.




THE OPPORTUNITY




The VP, Financial Planning & Analysis (FP&A) reports to the CFO and works closely with senior management to develop comprehensive financial models and planning structures to support the achievement of the organization's financial objectives.




Key Accountabilities




Manages and leads the process for development and ongoing maintenance and forecasting of the companies annual and multi year financial plans
Responsible for team creation of monthly, quarterly and annual financial performance packages and variance analysis based on business needs
Runs and owns the annual financial plan and quarterly forecasting process and calendar
Working with FP&A team and CFO creates financial deliverables to satisfy investor requirements and covenants
Produces models to project and manage growth, expenses, cash flows and capital utilization; determines the impacting business factors and makes recommendations on how to manage
Delivers variance analysis on changes of actuals vs the forecast and plan; works to improve accuracy of forecasting process
Communicates results and recommendations to senior management and potentially board, as needed, for improvements that will lead to cost reduction, revenue generation and streamlining operations
Manages and maintains expense policies and expense controls for the organization such as headcount, vendors or other operational expenses
Defines business case requirements and process for new investment requests from the business (ROI analysis)




KEY LEADERSHIP ATTRIBUTES




Leads with a Team first approach with a contagious and positive work ethic, inspires others, and models the behaviors of our core values and guiding principles.
Lives our purpose of providing 5-Star Service and works within our Better Health environment by facing tasks and challenges with energy and passion.
Takes extreme ownership and pursues activities with focus and drive. Is always able to be counted on to complete goals and commitments and contribute valuable ideas and feedback.
Gets better every day by being passionate about continuous improvement individually and across all aspects of the business.
Does the right thing and handles data with confidentiality.
Self-starter




Education And Experience




Minimum of 10+ years of relevant FP&A experience in a public company
Experience leading a finance team
Financial modeling skills and advanced excel and macro experience
Analytical skill set, including the utilization of BI and reporting tools
Strong quantitative abilities and ability to deliver concrete actionable insights
Able to solve complex problems and recommend organizational solutions
Excellent communication skills with ability to build relationships
Ability to influence and utilize interpersonal skills with key stakeholders is required
Experience and understanding of healthcare acumen is a plus
NetSuite or similar Hyperion Planning application experience is a plus




Local candidate is a plus. Hybrid work schedule (In office/Remote). If remote, travel may be required, specifically Tampa.




Powered by JazzHR




DK3KfE6g2m
Show less ",1,0.16,0
88,Sales and Customer Service,"Retail Apparel and Fashion, Consumer Services, and Retail",Executive,"ABOUT CREDO




Credo, a trusted voice in an under-regulated beauty industry and a recognized pioneer in clean beauty retail, is looking for a full-time VP, Sustainability & Impact. Powered by a deep commitment to healthy beauty, we challenge conventional ingredient standards and believe that consumers should not have to sacrifice their health for substance.




POSITION PURPOSE




The VP of Sustainability & Impact oversees all aspects of work directly related to Credo’s mission, including ingredient safety & transparency; sustainable packaging progress; carbon footprint reduction strategy; partnerships with NGOs and other industry leaders on issues such as passing state and federal health and safety policies, cancer prevention, climate justice and more; assists with Credo’s DE&I work.




They will play an active role on the Pact Collective team, the nonprofit membership organization that Credo has co-founded with the mission to end beauty & wellness packaging waste and drive toward more sustainable packaging solutions.




The VP of Sustainability & Impact reports to the Co-founder/COO and serves on Credo’s leadership team. The VP will liaise and collaborate across all functions of Credo’s business and will manage a small core team of 1-2 direct reports.




MAIN RESPONSIBLITIES




Strategic Impact:




Provide strategic thought leadership and day-to-day management for leading-edge strategies and initiatives to keep Credo at the forefront of clean beauty
Continue to advance, oversee and implement The Credo Clean Standard™, which defines and operationalizes “clean” via our proprietary compliance database, brand communications and content, and external collaboration with partners, supply chain vendors, and other stakeholders
Implement Pact Collective’s education and hard-to-recycle packaging collection programs in Credo stores, and represent Credo in Pact strategy meetings, day-to-day operations
Support creation of clean beauty communications & dialog through website, social media, Brand Consortium webinars, events
Serve as a spokesperson and public advocate for Credo and our Social Mission activities and campaigns in media, events, conferences, etc.
Develop, nurture, and protect Credo’s clean beauty mission ensuring highest levels of consistency, execution, and excellence at every touchpoint




Partner & Project Management:




Continue Credo’s B Corp assessment and certification, lead internal initiatives to improve Credo’s B Corp score over time
Continue Credo’s annual ESG benchmarking work
With advisors, consultants and other team members, measure Scope 1, 2 and 3 greenhouse gas emissions and set goals to manage and improve Scope 3 contribution, especially through brand-level improvements and more efficient and sustainable shipping
Collaborate with NGOs, like-minded businesses, and other partners to develop organizing, policy advocacy, and communications strategies
Assist with Credo Gives (our give-back partnership program) and Credo for Change (our BIPOC entrepreneurship program)




People Leadership:




Manage the Sustainability & Impact team, who lead ingredient research and collaborative projects to generate more hazard, sustainability, and ethical sourcing data on raw materials
Nurture an inclusive team spirit, welcoming diverse viewpoints, creating an environment that inspires creativity and quality outcomes
Support the development of team members to foster their own professional development
Champion internal understanding of Sustainability, Impact & Social Mission activities and issues with employees




PRIMARY RELATIONSHIPS




Co-founder/COO, Creative, Marketing, Merchandising, and various external partners




SKILLS & QUALIFICATIONS




10+ years of experience in the beauty industry, or closely related CPG sector(s)
8+ years of experience driving operational sustainability programs
Passionate about sustainability and the environment while being able to apply knowledge through a pragmatic business lens
Extensive experience managing comparable programs, including experience driving sustainability initiatives related to greenhouse gas emissions, packaging, and ingredient sourcing
Deep content knowledge and passionate commitment to safer, better products, systems, and to progressing social & climate justice
Aware of the latest research and knowledge in sustainability & impact work
Ability to ensure Credo’s mission, vision and values are integrated holistically into the business
Proven track record as a collaborative team member and results-driven leader
Excellent project management and strategic facilitation skills
Ability to manage complex issues and projects, often without clear answers
Ability to thrive in a dynamic, complex and changing environment




EQUAL EMPLOYMENT OPORTUNITY




We offer equal employment opportunity to qualified individuals without regard to race, religion, color, national origin, age, gender, disability, sexual orientation, gender identity, gender expression, marital status, veteran status, or any other characteristic protected by law. We strongly believe that cultivating a diverse workplace gives a company strength. The combination of unique skills, abilities, experiences, and backgrounds creates an environment that produces extraordinary results.




HOW TO APPLY

Email us at work@credobeauty.com with the subject “VP of Sustainability & Impact” Don't forget to tell us a little about yourself.

Show less ",1,0,0
89,"Other, Information Technology, and Management",Food & Beverages,Executive,"MS, Saltillo




Join our Talent Community!




Five Star has been expertly stitched together like a tightly woven quilt comprised of the South’s best family businesses in vending and foodservice backed by southern hospitality and world-class service to companies across the Southeast and Midwest. The net result is an extraordinarily customer-oriented business with a heavy dose of family togetherness.




Founded in Chattanooga, Tennessee in 1993, Five Star has matured into one of the nation’s best and largest out-of-home food and beverage retail solution providers to employers and other commercial, institutional, and educational locations. In 2008, the company restructured and became a franchisee of Canteen, a Compass-Group USA subsidiary, creating the framework of our contiguous footprint




Learn more about our company and culture: https://youtu.be/MXAlUJXzD1A




Join the Five Star Food Service Talent Network and enhance your job search and application process. Whether you choose to apply or just leave your information, we look forward to staying connected with you




Receive alerts with new job opportunities that match your interests.
Receive relevant communications and updates from Five Star Food Service.




EEO/Veteran/Disabled
Show less ",1,0.54,0
90,Management and Manufacturing,"Glass, Ceramics and Concrete Manufacturing",Executive,"VP Operations




Our company is a full service job shop fabricator for technical glass located in South Elgin, Illinois. With over 170 employees, 130,000 sqft of facilities and around the clock production. Our product SKUs and customer count is in the thousands. Expect a fast paced and multi faceted environment. Seeking an experienced VP of Operations to join the senior management team.




Job Duties




Implement manufacturing operations strategy in alignment with company plan and customer needs.
Create and execute policies and programs to maximize factory capacity and ensure high quality and low costs.
Develop an adaptable organization to handle new technologies resulting from alliances from manufacturing and supply chain perspective.
Lead manufacturing organization for establishing teamwork and morale and develop plans for manufacturing and plant staff.
Enhance product lines gross margins.
Guarantee excellent communications in organization at corporate level with strong internal communication.
Set up cost control standards, waste reduction and production processes to maximize goods manufacture.
Set up, execute and enforce departmental goals and procedures by discussing with organizational officials.
Create production tracking and quality control systems and analyze productions to determine problems and control processing and staffing changes.
Set up policies in material usage, capacity planning, production methods and employee relations to enhance operation efficiency.
Champion employee skill training and professional development.




Departments Under Your Purview




Production
Purchasing
Quality
Engineering
Facilities / Maintenance




Requirements




10+ years manufacturing management
Prior experience in a job shop environment
Knowledge of machine tools and production equipment
Team management skills
Able to work on-site, in-person 5 days a week
Eligible to work in the US
Show less ",1,0,0
91,Management and Manufacturing,Insurance,Executive,"Goodville Mutual Casualty Company, New Holland, PA, provides comprehensive property and casualty insurance products, exclusively through independent agents. Founded in 1926, Goodville Mutual’s mission is to conduct business by the biblical principles of love, justice, and integrity and offer products of the highest quality. Delivering excellent customer service, Goodville Mutual now serves eight states. Nationally recognized as a “Top 50 US Property & Casualty Company” by the Ward Group for over 12 years, Goodville Mutual is also rated A (Excellent) by A.M. Best. An employee centric organization, Goodville Mutual actively invests in fostering a workplace culture of trust and strives to leverage the unique talents of each team member.




Goodville Mutual Casualty Company is seeking a Chief Operating Officer (COO) to execute strategic initiatives, achieve corporate goals and growth objectives and champion workplace culture. The successful candidate will demonstrate a passion for developing people and advance the mission, vision, and values of Goodville Mutual. A member of the President’s Team, the COO will provide leadership throughout the organization by monitoring all service levels, ensuring metric driven operations and an exceptional member experience for all stakeholders. Utilizing data to make effective decisions, the COO will optimize systems, processes, and structures to ensure companywide efficiencies and a customer-centric focus. A track record of successfully implementing change throughout an organization combined with the ability to work closely with high performing teams is essential to the role.




COO Position Qualifications




Bachelor’s degree or equivalent experience, required; Advanced degree, a plus Minimum of five years of executive leadership experience in an operations role Strong understanding of comprehensive property and casualty insurance products and services, and/or experience in a highly regulated environment Successful track record of promoting and strengthening company culture and core values Excellent verbal and written communication skills Demonstrated community involvement, desired




Please forward resume and cover letter to: www.NorthGroupConsultants.com/jobs
Show less ",1,0,0.32
92,"Engineering, Management, and Manufacturing",Industrial Machinery Manufacturing,Executive,"Recruitment for HVAC company - manufacturer and designer of equipment components for ventilation equipment, including but not limited to inspection panels, rotary heat exchangers and energy recovery systems.




Job purpose: co-creation and implementation of the company's strategy in the northern US market. Preparing and participating in investment decisions, deciding on the direction of new product and service development. Operational management and coordination of the activities of all departments in the company, creation and implementation of the company's management and operational processes, supervision of the work of other departments and cooperation with them, support of negotiation processes with customers and suppliers.




We offer




Interesting and challenging work in a solid, modern and dynamic corporation operating globally with HQ in Europe
Strategic management of the US branch
Stable employment opportunity with a long-term perspective
Employment contract or B2B contract
Competitive remuneration package: salary plus clear bonus system
Product and development training at the European headquarters
Direct cooperation with the Managing Director
All necessary modern working tools
Real opportunity for strategic and independent management of the branch in the USA




Key Responsibilities




Creating new strategy plans for client acquisitions and increasing the company's influence on the market
Develop long-term development and operations strategies for the division
Realization of determined P&L reports
Acquire new clients
Establish business relationships with new customers and suppliers and develop relationships with existing clients
Maintaining budget discipline
Maintaining and creating sales plans
Introducing new sales representatives into the company's work force (introducing the company, job responsiblities and the company conduct code)
Conducting monthly performance evaluation of subordinate employees and planning corrective actions
Design and oversee end-to-end processes
Be responsible for the correct cash flow
Supervision over the transportation and service activity within the subordinate area
Participation in the training program process offered by the corporation
Realizing subordinate employee team training programs and personal development actions pursuant to the corporate standards
Develop sustainable working relationships with existing clients
Participate in all sales and marketing activities in the eastern market
Liaise with the Managing Director
Report to the European head office




Must have




University degree (technical and/or managerial profile)
Experience in the HVAC industry in the B2B sector
Experience in managing business development and strategy building
min. 5 years of experience in team management
Experience in finance, law and management would be an advantage
Experience in Financial management, office administration, motivating employees, creating budgets, controlling
Successful track record in developing strategic areas of a manufacturing company
Deep understanding of the customer market
Ability to establish good business relationships with customers
Highly developed negotiating skills
Strategic and sales-oriented thinking
Ability to build authority and trust
Ability to set company objectives and strategies and communicate them appropriately
Ability to develop an effective and engaged team at various levels (coaching, development, knowledge management, etc.)
Ability to manage a team of employees and supervise the work of others
Basic knowledge of finance, commercial and labour law
Ability to work in a team
Leadership skills
Strong leadership skills and aptitude
Willingness to work irregular hours and to travel frequently on business
Show less ",1,0,0
93,Marketing and Sales,Internet Publishing,Executive,"Job Summary




The Head of Growth at Company has/is:




5-20 years of experience building & leading growth functions successfully at Tech firms. Understands software development lifecycles, platforms & technology. Experienced manager who knows how to build and develop high performing teams. Can tap into an existing network to drive revenue
Industry experience: Technology Service Providers including Software Development Firms, SaaS companies including EdTech; Company should be modern, progressive and high growth
Strong analytical mindset, familiar with analytical, marketing & sales tools; Knows outbound & inbound marketing principles and how to apply them
High energy, strategic, hands-on leader who is passionate about the growth & development of the people on their team. 4 Processes: Expert at analyzing & implementing repeatable sales processes to achieve predictable revenue
Collaborative, creative problem solver who takes ownership and is accountable
Location: Boston area preferred, but open to the larger East Coast and relocation




Powered by JazzHR




wZnHG5nQLn
Show less ",1,0,0
94,Finance and Sales,Construction,Executive,"Job Description We are looking for an experienced CFO to undertake all aspects of financial management, including corporate accounting, regulatory and financial reporting, budget and forecasts preparation, job cost reports. Work with lending and bank institutions, bonding companies, annual insurance renewals. Responsibilities: Reconcile accounting modules including Billing, A/R,A/P, GL,CM,PO, CM, & JC Inventory Accounting and Revenue recognition Coordinate and direct the preparation of the budget and financial forecasts and report variances. Cash Flow Analysis * Prepare and publish timely monthly financial statements * Coordinate the preparation of regulatory reporting * Research technical accounting issues for compliance * Lead and manage month end and year end close process * Ensure quality control over financial transactions and financial reporting * Manage and comply with local and multi-state and federal government reporting requirements. * Develop and document business processes and accounting policies to maintain internal controls * Review and set goals within the organization for continued growth. * Prepare Quarterly payroll reports 941/940, Unemployment * Work with bonding companies, insurance companies * Reconciliation of insurance/bank statements/loans * Work with subcontractors, vendors, contractors to meet requirements per their contract agreement Prepare pre-qualifications for upcoming projects with contractors Handle workers compensation claims working closely with carriers and agents * Human Resources department leadership * Non Controller duties could be assigned as needed. Flexibility and a team player mentality needed! Requirements: Proven working experience as a Financial Controller or senior accountant CPA License preferred but not required 5+ years of overall combined accounting and finance experience Advanced degree in Accounting Through knowledge of accounting principles and procedures Experience in creating financial statements Experience with general ledger functions and the month-end/year end close process Excellent accounting software user and administration skills, Vista and Sage Timberline preferred. Microsoft office with proficiency in Excel Multi-tasking, attention to detail, highly organized, negotiating skills Construction experience preferred Works well with others Owen Electric Company, Inc. offers: Health, Dental, Life, 401K plans Paid Vacation, Sick Days and Holidays Bonus Program #OEC Powered by JazzHR Zo2xhBBi59 Company Description Focusing on commercial and industrial construction along with superior service, the company has consistently delivered quality workmanship and outstanding service. Owen Electric Company has a reputation for industry excellence and keeping our promises, this has helped to retain a loyal employee and customer base. Join the OEC team and discover one of the fastest growing electrical contractors in the Southeast! We seek to hire the very best people in our industry. Our goal is for all our employees to find the work fulfilling and rewarding.




Focusing on commercial and industrial construction along with superior service, the company has consistently delivered quality workmanship and outstanding service. Owen Electric Company has a reputation for industry excellence and keeping our promises, this has helped to retain a loyal employee and customer base. Join the OEC team and discover one of the fastest growing electrical contractors in the Southeast! We seek to hire the very best people in our industry. Our goal is for all our employees to find the work fulfilling and rewarding.
Show less ",1,0,0
95,Human Resources,Consumer Services,Executive,"Canopy Chief People Officer







About Canopy







Canopy is redefining what it means to be a partnership in the world of tree care. Through sharing best practices, investing for sustained growth, and putting our People First, we are creating the premier collection of tree care services businesses in North America.







Position Details:







Our core belief at Canopy is that we win when we put a better team on the field. To that end, Canopy is seeking a Chief People Officer who will head people strategy and human resources as we scale both organically and inorganically. The Chief People Officer will partner with the executive team at Canopy to execute the people & acquisition/integration strategy that is integral to the growth of the business. This role will be based in Chicago, IL.







Accountability and Competencies







Building a Recruiting Function

Help in creating a mission statement and employee brand
Oversee the recruitment process, from sourcing, interviewing, and on-boarding new hires, both technical and non-technical
Coordinate with leadership to create a headcount and budget projection
Implement diversity, equity, and inclusion practices into recruiting across AlpineX







Institute L&D, Career Mapping, and Employee Engagement Initiatives

Collaborate Leadership Team to stand up Canopy’s people operations program
Implement key trainings to develop and promote the employee base
Develop career mapping and succession planning systems
Work with leadership to build out performance management and retention plans







Stand up HR Function

Oversee all aspects of human resources, including recruitment, employee relations, performance management, compensation and benefits, and training and development
Establish internal systems and roll out performance management and leveling plans
Develop, recommend, and implement personnel policies and procedures
Enhance the organization’s human resources by planning, implementing, and evaluating employee relations and human resources policies, programs, and practices.
Define Canopy's fast-paced, high-growth culture; be a culture carrier and create events/policies to enhance employee engagement
Ensure compliance with all relevant employment laws and regulations
Act as a consultant and advisor to the leadership team on all HR related matters







Develop followership amongst key stakeholders

Build rapport and trust with your company leaders directly
Take the time to really understand their business
Monitor and measure employee satisfaction, engagement, and retention through employee surveys and analytics







Be a valued member of the executive team driving company strategy.

Ensure we are winning as a company – all revenue and EBITA targets are achieved
Implement a system to track and manage performance across the company / portfolio as applicable
Strong business judgment that impacts talent strategy
Understand all compensation levers and help establish for the company – namely on PI / equity grants







Culturally additive with aligned values

Aligned with the company core values
Passionate about the business







Personal Attributes

High adversity quotient and will to win
Ability to initiate conversation with anyone
Possesses insatiable curiosity
Strong management intensity- being organized, strategic, and data driven
Ability to move with intensity, focus, and detail orientation
Exceptional EQ
Proactive communication style
Articulate with excellent interpersonal and public speaking

Show less ",1,0,0
96,"Other, Information Technology, and Management",Wholesale Building Materials,Executive,"We are seeking a General Warehouse employee to become a part of our team! You will perform warehouse duties; material handling, order pulling, and stocking. Must have Forklift experience. Fastener experience helpful. Must be able to work well within a team environment. Responsibilities: * Picking/packing orders for sales order processing * Completing inventory transactions through the use of handheld scanner of PC * Receiving, stocking, and preparing product for delivery * Operating warehouse forklift equipment * Scheduling of freight trucks * Shipping orders * Compile customer paperwork and test reports * Helping maintain a safe and clean working environment by complying with procedures, rules and regulations * Performing other duties as required Qualifications: * High school diploma or GED * Must be able to lift up to 50lbs all day long * Experience with Microsoft windows Hours : M-F, 9:00 am - 5:00 pm Company Description Copper State Bolt & Nut Co. is committed to being the finest manufacturer and distributor of fasteners and construction related products in North America. We are careful to select people for our team that have demonstrated excellence through their skills, character, and background. Our products & services support customers in the mining, construction, steel fabrication, renewable energy, municipality, OEM/MRO, fluid sealing, and wholesale/retail industry sectors. Founded in 1972, we proudly support over 20,000 customers through our 500 employees in 35 locations throughout eleven states. Copper State prides itself in developing talented employees, carrying inventory to support customer needs, and providing quality products and services.




Copper State Bolt & Nut Co. is committed to being the finest manufacturer and distributor of fasteners and construction related products in North America. We are careful to select people for our team that have demonstrated excellence through their skills, character, and background. Our products & services support customers in the mining, construction, steel fabrication, renewable energy, municipality, OEM/MRO, fluid sealing, and wholesale/retail industry sectors. Founded in 1972, we proudly support over 20,000 customers through our 500 employees in 35 locations throughout eleven states. Copper State prides itself in developing talented employees, carrying inventory to support customer needs, and providing quality products and services.
Show less ",1,0,0
97,Management and Manufacturing,Insurance,Executive,"Goodville Mutual Casualty Company, New Holland, PA, provides comprehensive property and casualty insurance products, exclusively through independent agents. Founded in 1926, Goodville Mutual’s mission is to conduct business by the biblical principles of love, justice, and integrity and offer products of the highest quality. Delivering excellent customer service, Goodville Mutual now serves eight states. Nationally recognized as a “Top 50 US Property & Casualty Company” by the Ward Group for over 12 years, Goodville Mutual is also rated A (Excellent) by A.M. Best. An employee centric organization, Goodville Mutual actively invests in fostering a workplace culture of trust and strives to leverage the unique talents of each team member.




Goodville Mutual Casualty Company is seeking a Chief Operating Officer (COO) to execute strategic initiatives, achieve corporate goals and growth objectives and champion workplace culture. The successful candidate will demonstrate a passion for developing people and advance the mission, vision, and values of Goodville Mutual. A member of the President’s Team, the COO will provide leadership throughout the organization by monitoring all service levels, ensuring metric driven operations and an exceptional member experience for all stakeholders. Utilizing data to make effective decisions, the COO will optimize systems, processes, and structures to ensure companywide efficiencies and a customer-centric focus. A track record of successfully implementing change throughout an organization combined with the ability to work closely with high performing teams is essential to the role.




COO Position Qualifications




Bachelor’s degree or equivalent experience, required; Advanced degree, a plus Minimum of five years of executive leadership experience in an operations role Strong understanding of comprehensive property and casualty insurance products and services, and/or experience in a highly regulated environment Successful track record of promoting and strengthening company culture and core values Excellent verbal and written communication skills Demonstrated community involvement, desired




Please forward resume and cover letter to: www.NorthGroupConsultants.com/jobs
Show less ",1,0,0.32
