"",Job Function,Industry,Seniority,Job Description,Segment,female,male
49,Management and Manufacturing,Sporting Goods Manufacturing,Associate,"Established in 1984, East Coast Lightning Equipment is a metal-working manufacturing shop and the leading manufacturer of UL-listed components for lightning protection systems. We are a second-generation family-owned business with deep roots in the community and a commitment to Made in America. Due to increased growth, we are seeking a CNC Operator to join us at our new facility in Torrington, CT.

Why Work With Us

Competitive rates starting at $20-24/hour based on experience
A generous benefits package including Health, Life, and Short-term disability insurance
Health Reimbursement Account
Paid Vacation – 2 weeks per year for first 4 years, 3 weeks after 5 years of employment
401k with 3% match
Paid holidays
Tuition Reimbursement program
Positive work environment that offers company outings, cookouts on Fridays in the summer, and an overall great culture where employees are respected and valued

The Position

The CNC Operator will assist/edit programming of the CNC Lathe to perform a combination of machining operations such as facing, turning, boring, threading, drilling, reaming, broaching, metal work pieces to specifications.

Inserts cutting tools/tool holders and position tools on turret.
Verifies accuracy of machined work pieces.
Makes adjustments in the program and tooling as needed to achieve correct specifications.
Loads bar stock in the feeder.
Performs secondary operations to complete products.
Performs regular daily maintenance of equipment and keeps work area in a clean, orderly, and safe manner.
Work with a 3-access sub spindle Doosan machine.

About You

You have at least 2 years of experience working with CNC machines
You can read and interpret documents such as safety rules, operating and maintenance instructions, and procedure manuals.

If you are interested in joining a stable, growth-oriented, and innovative organization where you can make a difference, we want to hear from you! Learn more about the company at https://ecle.biz/.

360 Recruiting Group is the trusted partner to many small to mid-sized businesses throughout New England. As a dedicated partner, we work as an extension of their organization, offering full-service recruiting to hire for direct and permanent positions with our clients.

IND1


Show less ",1,0,0
50,Marketing,"Technology, Information and Internet",Associate,"Couple, an online-dating platform for singles across the globe, is seeking a part-time Event Support Coordinator. We are looking for an organized and reliable candidate who will thrive in an exciting work environment while supporting our users in real time.

Couple is a fast-growing startup in the $10B online-dating industry with a product that serves singles in a fun and unique way. Couple is a subsidiary of World Media Group LLC, whose business interests include lawyer.com, Sweet.io, Scientist.com, Calendar.com, and Outerspace.com.

Requirements

Minimum Requirements:

Candidates must be process-driven, extremely detail-oriented, and highly organized
Must be comfortable supporting and interacting with Couple users and hosts
Must have 1+ years of operational or customer service experience
Must have the ability to work 2-3 nights a week from 5pm to 8:30pm ET


Responsibilities include:

Connecting with existing users (via text, email, phone) to excite participants to join events
Managing the support email box before and during events
Assisting, on occasion, developers with testing the platform, and providing feedback on and suggestions for the user experience
Managing events in real time with tasks such as starting/ending dating, triggering games, and contacting event hosts as needed
Collaborating with the technical team when customer issues need to be escalated
Participating in team brainstorming sessions to help improve the product


You’d be a good fit if you have:

The availability to work on Tuesday and Thursday evenings, plus an additional 15 hours per week outside the event time (the schedule for which is flexible).
Excellent interpersonal skills and customer-relationship management in providing support to the end users
The desire to be a team player, and flexibility with your responsibilities to ensure operations run smoothly


Benefits

Our competitive compensation plan rewards great performance. Target compensation range is $25-$35 an hour.

This is a part-time independent contractor position, but will likely evolve into a full-time role in the coming months.
Show less ",1,0,0.62
51,Health Care Provider,Telecommunications,Associate,"Mobile Medical Corporation is hiring a PARAMEDIC to manage medical operations on a long-term construction project.

Employment Type: PRN

Salary: $27 per hour

Location: Pittsburgh International Airport.

Responsibilities Include, But Are Not Limited To

Managing the on-site clinic and providing emergency treatment, wellness, safety support, and customer service to the construction project population.
Working closely with safety, risk management, and workers’ compensation programs.
Providing occupational medical care, supporting OSHA compliance, and helping mitigate risk for workers.
Overseeing the management of healthcare services and support for on-site health and wellness efforts, treatment plan monitoring, and case management.
Providing follow-up treatment and assuring appropriate patient care documentation in our proprietary system.
Working collaboratively with the medical and operational leadership at MMC, local medical providers, and client staff.

The ideal candidate will have the following qualifications and experience:

Required

At least 5 years of experience as a Paramedic or military equivalency
Current State Paramedic license and/or NREMT
Current BLS and ACLS
Well organized and able to work independently
Able to maintain a flexible work schedule

Preferred

Previous occupational health experience
Managerial experience
OSHA 30 training
PHTLS, ITLS, and/or TCCC
Previous experience working in a construction environment

To learn more about our company, go to: www.mobmed.com

EOE/M/Vet/Disability

We are an equal opportunity employer, and all qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity or expression, pregnancy, age, national origin, disability status, genetic information, protected veteran status, or any other characteristic protected by law.
Show less ",1,0,0
52,Management and Manufacturing,Real Estate,Associate,"JOB DESCRIPTION – Maintenance Technician

Position: Maintenance Technician

Department: Luxury Living - LVL

Reporting to: Community Manager

Location: The Reef Apartments, 2753 Mayport Road, Jacksonville, FL 32233

Primary Responsibilities

Completes assigned work orders generated from resident requests for service, as well as preventative maintenance on the property by diagnosing the source or cause of the defect or problem, and making repairs in accordance with established policies, procedures, safety standards, and code requirements.
Completes the “make-ready” process to prepare vacant apartment homes for leasing and new move-ins by completing the pre-move-out inspection, creating a “punch” list of maintenance work needed, scheduling vendors and contractors as needed, obtaining needed supplies and materials, completing all maintenance tasks, and inspecting completed work.
Follows procedures for accessing and obtaining materials, supplies, equipment, tools, and other items from the property’s maintenance department by tracking inventory used, returning unused items to the established location, and notifying the maintenance supervisor about re-ordering needs.
Completes documentation and other paperwork in a timely, accurate, and complete fashion so that service requests can be appropriately documented and tracked.
Supports cost- cutting and expense control programs by fixing rather than replacing parts when possible, not being wasteful with materials and supplies, and practicing the correct use for tools and equipment.
Assists in maintaining the grounds, common areas, and amenities by picking up trash and debris, pressure-washing breezeways and pool areas, performing general cleaning, and painting curbs and signage as needed

Preferred Qualifications

Knowledge of appliance repair, plumbing, electrical, safety conscious, and light carpentry
Valid Driver’s License
Reliable transportation
HVAC, CPO, CAMT, EPA certifications
2+ Years of Multifamily experience
Exceptional communication skills
Self-motivated with strong time management skills, and attention to detail
Excellent problem-solving abilities
Ability to work independently on projects and collaborate as a team player
Must be able to pass a drug screen and background check

Benefits

Competitive pay, based off years of related experience.
Health care options available
Paid time off
Dental insurance
Disability insurance
Health insurance
Life insurance
Referral program
Vision insurance

Reminder - In order to be considered for this exciting opportunity – You must provide the following:

Your resume
Are you Local? Or willing to permanently relocate?
Your Desired Salary/Compensation
When can you start work or be available for employment?
Show less ",1,0,0
53,Health Care Provider,Medical Practices and Hospitals and Health Care,Associate,"Practice Overview

Premier Radiology, a Radiology Partners Practice, is a multi-state, comprehensive outpatient imaging network offering access to hundreds of board-certified, sub-specialized radiologists. We provide leading comprehensive, convenient, state-of-the-art diagnostic imaging care. Our goal is to provide high-quality, low-cost diagnostic imaging studies close to where our patients live and work. From our sub-specialized radiologists to our registered technologists and professional clinic staff, our commitment to accuracy and the patient experience is not just an expectation, it’s our mission. Together with Radiology Partners, the largest and fastest growing radiology practice in the US, our mission is To Transform Radiology.

Position Summary

Premier Radiology is seeking a Patient Service Representative to provide courteous assistance to patients and physician offices while scheduling and registering patients for procedures.

Position Duties And Responsibilities


Work as a Medical Receptionist
Answer incoming phone calls and handle or transfer to the appropriate department
Greet Patients
Optimize patient satisfaction
Maintain Appropriate Medical Records
Update forms as needed
Schedule Appointments
Process patient payments
Ensures confidentiality of sensitive information and PHI
Other duties may be assigned


Desired Professional Skills And Experience


High School or equivalent preferred
Background in healthcare is preferred
Background with Eclinical Works Practice Management System Preferred
Ability to work independently
Ability to work in a fast-paced, high productivity environment
Ability to exercise judgement and make decisions
Excellent communication skills to communicate with patients, physicians, clients, coworkers, and management staff
Ability to document accurately and concisely
Excellent phone and computer skills
Ability to maintain sensitive information in confidence
Ability to meet deadlines and prioritize diverse responsibilities
HIPAA and OSHA knowledge
Strong organizational skills


Radiology Partners is an equal opportunity employer. We believe in creating and celebrating a culture of belonging and are committed to creating an inclusive environment for all teammates.

CCPA Notice: When you submit a job application or resume, you are providing the Practice with the following categories of personal information that the Practice will use for the purpose of evaluating your candidacy for employment: (1) Personal Identifiers; and (2) Education and Employment History.

Radiology Partners participates in E-verify .
Show less ",1,0,0
54,Other,"Technology, Information and Internet",Associate,"Norhart is driven by a simple purpose, to create a better way for us all to live. To fulfill that purpose, we need a fantastic team. As a Precast Erector, you play an integral role in creating the quality apartments for our residents to call home for years to come. You will work with our team in new construction, building apartments from the ground up. To be successful in this role you must be reliable, detail oriented, and communicate effectively. Exceptional candidates are those who are driven, love to work hard alongside their team, have excellent leadership skills, and are dedicated to teaching others.

Why Work at Norhart?

Great Culture! We received the 2022 Star Tribune's ""Minnesota Top Workplaces Award""!
Growth opportunity!
Steady work in a consistent location!
We pay at the top of the market!
Great Benefits!
Unlimited paid-time-off!!!


ESSENTIAL DUTIES & RESPONSIBILITIES:

Operate and care for construction equipment, tools, and machines
Work with the crew to erect the building
Maintain an accurate layout throughout the erection of a building
Comply with all safety regulations
Read specifications or blueprints to determine the locations, quantities, or sizes of materials required.
Connect columns, beams, and girders with bolts, following blueprints and instructions from Crew Leader & Foreman.
Cut, bend, or weld steel pieces, using metal shears, torches, or welding equipment.
Erect metal or precast concrete components for structures
Assemble hoisting equipment or rigging, such as cables, pulleys, or hooks to move heavy equipment or materials.


NORHART’S MISSION, PURPOSE, & VALUES:

Mission: Building and managing awesome apartments

Purpose: Creating a better way for us all to live

Values:

Achieve Great Things
Improving Something Every Day
Be a Genuine Human
Obsessing Over the Resident Experience
Level Yourself Up


Requirements

Requirements

Experience in erecting precast structures
Able to read and interpret construction blueprints
Welding experience
Rigging experience (desirable)


General

Able to stand for long periods of time
Willing and able to work outside
Able to work overtime when needed


Other Requirements

A can-do attitude
Must pass criminal background check
Valid driver’s license and reliable vehicle with proper insurance
Ability to read, write, speak, and comprehend English


Benefits

Fantastic Health Care Plan offering a $0 monthly premium for coverage
Dental Coverage
Vision Coverage
Retirement Plan with company match up to 3% (Simple IRA)
Unlimited Paid Time Off (Vacation & Holidays)
Volunteer Time Off (16 hours per year of paid time off to volunteer at your favorite charity)
Life Insurance (Basic, Voluntary & AD&D)
Short Term & Long Term Disability
Maternity & Paternity Leave
Training & Development
Career Advancement Opportunities
Show less ",1,0.24,0.24
55,Management and Manufacturing,"Technology, Information and Internet",Associate,"Job Title: Dispatch | Reports to: Distribution Manager

DAY SHIFT

Drivetender management
Managing routes, timeframes, driver issues
Dispatchers should be periodically checking projected delivery times.
If the time frames exceed 9pm delivery times, customer service should be notified to manage customer expectations. This excludes more northern based routes which should be completed by 6pm latest.
If drivers need an address adjusted in Onfleet, a total corrected, or have any customer issue they have been instructed to call the dispatcher on shift.
When applying discounts or points dispatchers will reflect any changes in the POS system.
When making any task edits in onfleet, the task should first be unassigned and then it can be edited.
If unable to assist drivers due to any reason, please instruct them as to the next person available to assist with your issue.
Adding new hires to all systems: insurance, MMUR, Onfleet, Leaf Logix, Woo. This should be completed prior to any driver getting in a delivery vehicle for the first time.
Dispensations
Assigning Dispensations
Dispatch should ensure all deliveries for a given day are assigned to the correct driver team in the MMUR.
Any dispensations unable to be dispensed day of should be reported and the order cancelled or rescheduled.
Completing Dispensations
Dispatch should be overviewing all previously assigned dispensations to ensure drivers are completing their tasks.
Any dispensation issues should be reported to management to be resolved for compliance.
Zendesk: Dispatch should be attempting to close out and solve tickets for at least one hour per day. Highest priority are cancellations and reschedules.
Any order that is cancelled while on delivery should be immediately communicated to the drivers.
Any tickets that need to be elevated to management should be sent to both Distribution and Client Success managers.


EVENING SHIFT

Driver management
Managing routes, timeframes, driver issues
Dispatchers should be periodically checking projected delivery times.
If the time frames exceed 9pm delivery times customer service should be notified to manage customer expectations. This excludes more northern based routes which should be completed by 6pm latest.
If drivers need an address adjusted in Onfleet, a total corrected, or have any customer issue they have been instructed to call the dispatcher on shift.
When applying discounts or points, please reflect any changes in the POS system.
When making any task edits in onfleet, the task should first be unassigned, then it can be edited.
If unable to assist drivers due to any reason, please instruct them as to the next person available to assist with your issue.
Routing
Building Daily Routes
Dispatch should export orders from woo to build daily spreadsheet
Onfleet should be used to optimize routes and assign tasks to drivers.
Routes must be checked for duplicate orders and route efficiency.
If a route has an ending time past 6 pm for a northern route or 8 pm for a southern route, the route is unacceptable.
Drivers should be notified of their departure time by 8pm at the latest for the next day.
Routes should be mimicked on the daily spreadsheet for packing purposes.
Retail delivery information should be forwarded to the staff
Store staff will receive an email with their daily manifests, spreadsheet, and checkout form.
Creating paperwork for drivers
Manifests should be assigned by car and driver to each route.
Each car should have $200 petty cash for change and/or gas.


Cannabis Industry Dispatch Experience Is Preferred But Not Required.

Starting Wage: $16/hr. The Flowery offers yearly (or performance based) evaluations per the company's discretion. All full-time employees automatically qualify for benefits (health, dental and/or vision), PTO & Paid Holidays after their probationary period; which is 30 days.

The Flowery is an equal opportunity employer. All applicants will be considered for employment without attention to race, color, religion, sex, sexual orientation, gender identity, national origin, veteran, or disability status.The Flowery IS UNITED BY OUR VISION, MISSION, & VALUESOur Vision – why we exist – is to pioneer well-being and improve the quality of life for humanity through the benefits of cannabinoids.Our Mission – how we will do this – is to build a leading, global well-being company through the best talent, our values, trusted and recognized brands, science and technology-based innovation, and a relentless focus on execution and continuous improvement.Our Values – Integrity | Collaboration | Alignment | Intentionality | Accountability | AgilityBONUS DUTIES YOU SHOULD UNDERSTAND:Please note this job description is not designed to cover or contain a comprehensive listing of activities, duties, or responsibilities that are required of the employee for this job. Duties, responsibilities, and activities may change at any time with or without notice.Must be able to pass a Level 2 Background Check for eligibility.

Requirements

Must be 21+

Must have high school diploma, GED or equivalent

Must be able to pass a level 2 federal background check

Must be able to lift 50 pounds overhead.

Must be able to kneel, bend over, sit and stand for long periods of time.

Willing to work weekends

Good communication skills / team player / coachable

Team driven

Well organized & adaptable

Simple math

Benefits

Benefits include: dental, health and vision

Generous paid time off

Paid holidays
Show less ",1,0,0
56,Administrative,"Technology, Information and Internet",Associate,"We are looking for a versatile and highly-organized Executive Assistant to perform personalized administrative duties. In this role, you will be responsible for managing all general matters, including, but not limited to, scheduling meetings, taking notes, running errands, and generally figuring out the best way to get things done. You’ll be working directly with our Chief of Staff supporting our Chief Executive Officer.

What You’ll Be Doing

Schedule meetings and appointments.
Coordinate personal and business travel arrangements and compose detailed itineraries.
Draft and edit documents, including correspondence, reports, and presentations.
Handle client gifting and event coordination.
Process expense reports and maintain databases.
Conduct industry-related research and spearhead special projects.
Assist with personal and special projects as needed.
Observing best business practices and etiquette.
Run errands as requested.


Requirements

Experience managing multiple and changing demands, details, and deadlines.
Excellent written and verbal communication skills.
Ability to do self-directed work independently.
Strong technical skills or ability to learn quickly.
Proficiency in Google Docs and/or Microsoft Office.
Must have a fun and outgoing personality.
Must have a reliable vehicle and a valid driver's license.
Must be comfortable working remotely and willing to travel.


Benefits

Base Salary + Cache Rewards.
Competitive Health, Dental, and Vision benefits.
Work remotely and from Ridgewood, NJ.
Loose vacation policy.
Flexible work hours.
Show less ",1,0,0
57,Design,"Technology, Information and Internet",Associate,"We are seeking a skilled video editor & football fan to join our creative team. The ideal candidate will have a passion for storytelling and the ability to craft visually stunning videos that engage and captivate audiences. As a video editor, you will be responsible for assembling raw footage into a polished final product that embodies the brand's personality and meets the highest standards of quality and creativity. This is a full-time position and will require working closely with other members of the creative team to deliver outstanding video content.

What Your Day Would Look Like...

Collaborate with creative team members to conceptualize and execute video projects.
Work with our content creators to understand their video needs and deliver projects that meet their expectations.
Edit and assemble raw footage into a polished final product.
Use storytelling techniques to create a cohesive narrative that aligns with the project's objectives.
Implement motion graphics, animations, music, and visual effects as needed to enhance the final video.
Ensure proper color grading and audio mixing to achieve a polished final product.
Manage multiple projects simultaneously, meeting deadlines and maintaining consistent communication with the team
Stay up-to-date with industry trends, tools, and software to ensure our content remains fresh and innovative.
Provide constructive feedback to the team and contribute to continuous improvement in our workflows and processes.
Assist in archiving, organizing, and maintaining project files for easy retrieval and future use. This includes management of online video storage.


Requirements

We would like you to have...

Proven experience as a video editor, with a strong portfolio of work that illustrates your storytelling ability, craft and style.
Expertise in Adobe Premiere Pro and Adobe After Effects.
A love for Football.
Familiarity with TikTok and YouTube editing trends.
A penchant for creative experimentation.
A collaborative mindset that thrives in a team environment where honesty, respect and emotional intelligence are expected.
Access to high speed internet (preferably fiber but not required)
Strong communication skills (written and verbal)
Proactive problem solving attitude and keen eye for detail
Ability to work independently with little supervision including excellent time management skills


Please submit a recent reel in lieu of a cover letter

Benefits

Get experience in a fun, fast-paced, sports start-up.

Benefit packages are not currently offered, but will be in the near future
Show less ",1,0,0
58,Customer Service,"Technology, Information and Internet",Associate,"At Emprise Bank, everything we do is focused on empowering people to thrive. We proudly work to provide an extraordinary customer experience to help our customers achieve their goals.

We are currently seeking a Full Time Bank Teller to join our Iola team. As a Teller, you will have the opportunity to work in a professional environment while having direct contact with our valued customers. As a trusted customer adviser and product expert, you will be able to recommend products and services to provide a better banking experience for our customers.

A successful candidate will have:

Exemplary customer service experience
Confident and articulate communications skills
Initiative and strong work ethic
Problem resolution skills
Strong attention to detail
An understanding of and commitment to our values
Attitude and aptitude to engage in continuous development


Essential functions of the role:

Process everyday banking transactions for our customers
Monitor and maintain accuracy of own transactions and record keeping
Develop trusted relationships with branch customers, partners, and teammates
Recommend products and services to our customers
Complying with bank operational and security procedures
Complete any additional branch-specific responsibilities as assigned


Requirements

High school diploma or equivalent required
1+ years of previous customer service experience preferred
Proficiency with Microsoft Office products preferred


Hours: (40 hours per week)

Monday – Friday: 7:40am-5:10pm

Saturday:8:40am-12:10pm

Benefits

In addition to a competitive salary and benefits, Emprise offers professional growth, a rewarding and challenging environment, opportunities to be involved in our communities, and a culture of integrity, passion, and success. We also offer shift differential pay for bilingual candidates!

At Emprise Bank, empowering people to thrive means having an all-inclusive culture that honors our commitment to all dimensions of diversity in our workforce and embraces inclusion of all people. People of color, women, LGBTQIA+, veterans, and persons with disabilities are encouraged to apply.

To learn more, please visit our website at www.emprisebank.com.

Emprise Bank is an EEO/AA/ADA/Veteran Employer/Member FDIC/Drug Free Workplace.
Show less ",1,0.3,0
59,Human Resources,Public Safety,Associate,"Summary: The Human Resources Coordinator is responsible for the enhancement and support of all core HR practices with a primary focus on compliance programs, 401k remittance, benefit plan and wellness program coordination, employee onboarding and engagement, conference planning and assisting with the maintenance of the Human Resource Management System (HRIS). This individual also serves as a technical and functional point-of-contact for HR and payroll data integrations, integrity, and key dependencies. Our ideal candidate has previous experience with HR processes and procedures and has managed various human resources tasks in an organized and efficient manner. The HR Coordinator will also assist on solution design and process improvement, analyzing data flows, ensuring data integrity, and testing of system changes. This role is critical to enable our business growth and further our mission of “empowering people, schools and communities to stay safe and thrive.”




Duties / Responsibilities:

Manage benefit file transfers and audit carrier funding reports against payroll deductions.
Ensures compliance with regulations with respect to deferred compensation plans, Health Savings Accounts (HSAs), Flexible Savings Accounts (FSAs), health care plans, FMLA, COBRA and other benefit and government-related compliance matters.
Assist employees with benefits administration. Respond to benefits inquires on plan provisions, benefits enrollments, and status changes.
Assist with benefit plan design, claims administration, and appeals, COBRA, and retirement administration.
Ensures the accuracy of all benefit enrollments and provide vendors with accurate eligibility information.
Updates HRIS database with new and changing information; ensures accuracy and integrity of information. Responsible for employee benefit file maintenance and storage retention requirements.
Manages report writing requests and data required for compliance with EEO-1 reporting, Affirmative Action Plan, California Pay Data Reporting, Department of Labor requests, Leadership, and various third-party requests.
Analyzes data and compliance with employment laws and regulations and anticipates trends and patterns with governmental compliance and best practices.
Makes recommendations for policies, processes, and activities to maintain legal compliance and improve the organizational processes.
Effectively interprets FMLA and ADA implications as they relate to leaves of absences/disabilities. Processes and administers all leave-of-absence requests and disability paperwork: medical, personal, disability and FMLA. Makes recommendations to employee leave policies.
Collects, compiles, analyzes, and manages HR metrics and data from a variety of sources including vendor file feeds, the human resource information system (HRIS), payroll inputs and outputs, employment records, government entities, and other sources.
Updating employee changes in HR systems – deductions (dependent, 401K, HSA, etc), special pay and salary changes.
Ensuring accuracy of input and change that took place in the system of record and update / maintain internal databases.
Prepare and maintain weekly employee change reports, new-hire reports, and termination reports.
Prepares reports of data and audits, presenting and explaining findings to leadership upon request.
Assists in analyzing compensation benchmarks data and visa-related labor certifications.
Assist with conducting FLSA classification audits to ensure that jobs are properly classified as exempt or nonexempt.
Assist with departmental budgeting, employee survey analytics, expense monitoring, performance management audits, compensation reviews and other core areas of Human Resources.
Support annual HR processes, including bonus, merit, and evaluations.
Assist with the compilation of employee data supporting HR dashboard and monthly/reporting requirements.
Build upon and execute an engaging onboarding experience to set new team members and their managers up for success.
Assist with the design and execution employee engagement activities, including the annual conference.
Leverage trends from employee feedback to improve the employee experience.
Plan team building events that work for a remote culture.
Support HR team with the communication and delivery of employee initiatives
Performs other duties as assigned.




Required Qualifications:

Bachelor’s degree in Human Resources, Business Administration, Industrial Psychology, or related field.
2 or more years of combined progressive experience in related areas such as benefit compliance, compensation, 401k management and HRIS management.
Thorough understanding of local, state, and federal laws involving defined contribution plan, benefit compliance, employment law and HR policies.
Proficient with or the ability to quickly learn the organization’s HRIS, payroll, and similar employee management software.
Excellent time management skills with a proven ability to meet deadlines.
Ability to act with integrity, professionalism, and confidentiality.
Internal customer service mindset.
Strong analytical and problem-solving skills.
Excellent verbal and written communication skills.
Excellent organizational skills and attention to detail.
Proficient with Microsoft Office365 and working knowledge of SharePoint.




Preferred Qualifications:

Master’s degree in Business Administration or related field.
Familiarity with Paycom or similar HRIS management system.
SHRM-CP, SHRM-SCP or SPHR certified




Normal Working Hours and Conditions: Core business hours are generally 8:00 am – 5:00 pm. However, this position will require work to be performed outside of normal business hours based on Company operations.




Physical Requirements: Primary functions require sufficient physical ability and mobility to work in an office setting including verbally communicating, seeing and hearing to exchange information and fine coordination including use of a computer keyboard. Daily physical functions include standing, sitting and walking for prolonged periods of time and occasionally stooping, bending, kneeling, crouching, reaching, and twisting. The employee may engage in lifting, carrying, pushing, and pulling light to moderate amounts of weight up to 25 pounds. The position also requires the operation of office equipment requiring repetitive hand movement.




Navigate360 is an Equal Opportunity Employer and does not discriminate against applicants due race, color, religion, national origin, sex, age, disability, veteran status, sexual orientation, gender identity, or other legally protected status.

Show less ",1,0,0.11
60,Information Technology,"Technology, Information and Internet",Associate,"Delaney Computer Services seeks a highly motivated and customer-oriented Level I Desktop Support Specialist to provide technical assistance to our clients in a Managed Service Provider (MSP) environment. The successful candidate will be responsible for providing frontline technical support and troubleshooting services related to Microsoft 365 applications, Windows operating systems, and hardware.

Responsibilities:

Provide first-level client support via phone, email, and remote assistance tools for hardware, software, and network-related issues.
Diagnose and resolve technical issues related to Microsoft 365 applications, including but not limited to Outlook, Teams, and OneDrive.
Install, configure, and maintain desktop hardware and software systems for clients.
Collaborate with other members of the IT team to resolve complex technical issues.
Monitor and maintain client systems to ensure security and performance.
Create and maintain technical documentation related to client hardware, software, and network configurations.
Continuously improve technical knowledge and skills through self-learning and professional development opportunities.


Preferred qualifications:

Microsoft certification (e.g., Microsoft 365 Fundamentals).MS100 or MS900
Experience with Active Directory, Azure Active Directory, and Group Policy.
Knowledge of Microsoft Powershell Scripting
Knowledge of networking principles and protocols.
Familiarity with professional services automation (PSA) software.


Requirements

A proven PASSION for technology
Associate's degree in a computer-related field or equivalent work experience.
Basic understanding of Microsoft 365 applications, including Outlook, Teams, and OneDrive.
Experience with Windows operating systems and hardware support.
Experience working in a Managed Service Provider environment.
Excellent written and verbal communication skills.
Customer-focused attitude and ability to work in a team environment.
Strong problem-solving and analytical skills.


Benefits

401K with a generous company match of 4% of your pre-tax salary deferral to help you save for your retirement
Paid Time Off to ensure you have time to rest, recharge, and spend time with your loved ones
Health Insurance coverage to keep you healthy and happy
Dental and Vision plan to make sure you can maintain good health
Supplemental Insurance and Life Insurance
Show less ",1,0,0
61,Manufacturing,"Technology, Information and Internet",Associate,"We are looking for a Warehouse Order Packer to participate in our warehouse operations and activities. Warehouse Worker responsibilities include storing materials, picking, packing and scanning orders. The goal is to increase efficiency, profitability and customer satisfaction.

Responsibilities

Prepare and complete orders for delivery or pickup according to schedule (load, pack, wrap, label, ship)
Receive and process warehouse stock products (pick, unload, label, store)
Perform inventory controls and keep quality standards high for audits
Keep a clean and safe working environment and optimize space utilization
Complete diary logs into inventory
Report any discrepancies
Communicate and cooperate with supervisors and coworkers
Operate and maintain preventively warehouse vehicles and equipment
Follow quality service standards and comply with procedures, rules and regulations


Requirements

Proven working experience as a Warehouse Worker
Experience with data entry
Proficiency in inventory software, databases and systems
Familiarity with modern warehousing practices and methods
Good organizational and time management skills
Ability to lift heavy objects


COMPENSATION: Hourly $15.50 - $18.50

Benefits

Mon-Fri 7am-4pm

Paid Time Off (Vacation, Sick & Public Holidays)
Training & Development
Health Care Plan (Medical, Dental & Vision)
Show less ",1,0,0
62,Other,"Technology, Information and Internet",Associate,"The Delivery Driver position at North Coast will be responsible for loading, unloading and delivering product from our warehouse for local delivery. This will require the driver operate a box van (non-CDL) and assist with some work on the production floor, sorting and packing product for delivery.

This position requires dependability and someone who is experienced with delivery driving. Physical strength and stamina, as well as a clean driving record, are needed. Delivery Drivers must be organized, efficient and professional always while ensuring deliveries are made accurately and on time.

This position reports to the General Manager.

Duties & Responsibilities

Deliver product to specific locations to scheduled route
Ensure products are delivered in a timely manner
Load and organize product inventory from warehouse into your vehicle and unload products in and out of truck as needed throughout the day
Follow rules and regulations of the road at all times.
Follow all company and state enforced safety requirements for loading and unloading produ
Scan or write in confirmation of delivery upon arrival to recipient client
Collect signature at delivery locations


Requirements

1+ years, experience in a delivery driver position
1+ years, experience working in a warehouse a plus
Experience in food manufacturing; seafood or meat processing a plus
Experience using hand trucks, pallet jacks and forklifts a plus
Valid and clean driver’s license, required
Must be able to pass a DOT physical
Proficient at driving and parking large vehicles
Able to provide excellent customer service
Able to maintain an environment that drives performance and a safe workplace
Drive an environment of teamwork and open communication


Additional Requirements

Must be able to lift 30-50 pounds
Work up to a 10-hour workday: standing/walking most of the day
Hand use: single grasping, fine manipulation, pushing and pulling
Work requires the following motions: bending, twisting, squatting and reaching
Exposure to FDA approved cleaning chemicals
Exposure to temperatures: <32 degrees Fahrenheit
Ability to work in wet and dry conditions
Ability to work Monday-Friday, weekends when needed
Ability to use tools and equipment, including knives


North Coast Seafoods is an equal opportunity employer and does not discriminate against otherwise qualified applicants on the basis of race, color, creed, religion, ancestry, age, sex, marital status, national origin, disability or handicap, or veteran status.

Benefits

At North Coast, employees are considered part of a family where everyone works together to ensure the founding mission and values of the company are upheld every day. We offer an inclusive work environment spearheaded by an approachable leadership team who believes in the idea that it’s not just about the work we do, it’s about what the work allows us to do for our loved ones.

We foster the opportunity for real growth and long-term employment. Most members of our leadership team started out on the floor and through mentorship advanced into their current roles. We are currently looking to build the next generation of leaders.

We offer competitive compensation packages including comprehensive health care coverage, vacation and 401(k) to all full-time benefit-eligible employees. Employees also have access to the highest quality seafood at cost.

This is a full-time, nonexempt position.
Show less ",1,0,0
