,Job Function,Industry,Seniority,Job Description
84,Human Resources,"IT Services and IT Consulting, Technology, Information and Internet, and Telecommunications",Not Applicable,"R360553

Comcast brings together the best in media and technology. We drive innovation to create the world's best entertainment and online experiences. As a Fortune 50 leader, we set the pace in a variety of innovative and fascinating businesses and create career opportunities across a wide range of locations and disciplines. We are at the forefront of change and move at an amazing pace, thanks to our remarkable people, who bring cutting-edge products and services to life for millions of customers every day. If you share in our passion for teamwork, our vision to revolutionize industries and our goal to lead the future in media and technology, we want you to fast-forward your career at Comcast.

Job Summary

Job Profile Summary: This position supports the Tech Operations and Technical COE (TCOE) Human Resources departments. Acting as point-of-contact for the Tech Ops and TCOE Progression Programs, along with reporting and analytical support, providing subject matter expertise and direction to HR and business leaders. Strong excel knowledge and attention to detail is required. This role partners and consults with HR leaders, business leaders, HQ and others to determine reporting solutions and support for Tech Ops and TCOE Career Progression, Organizational Health exercises, data trending, and various ad-hoc requests. Responsible at times for creating surveys, communications, and PowerPoint decks for HR related support. The HR Professional is responsible for cultivating and maintaining a collaborative relationship with Comcast Divisions, Reporting & Analytics, and other stakeholders, to ensure the success of the day-to-day activities of the Engineering and Tech Ops and Technical COE Human Resources departments. This role facilitates knowledge sharing and effectively communicates reporting information and recommendations to leaders, stakeholders, and business partners in support of HR initiatives and new approaches to policies and procedures to drive efficiencies. This role also serves as a point of contact for Workday access, Kronos Reporting, and SharePoint related questions and concerns. This role must be able work with ambiguity, with moderate guidance within own area of knowledge, and take initiative to be resourceful.

Job Description

Core Responsibilities:


Gain insight into HR reporting and trending and support ongoing recommendations and enhancements to support business needs.
Collaborate with Business Units, HR Leaders, Peers and HQ on escalations and inquiries.
Manage and support Tech Ops and TCOE Career Progression programs.
Create an exceptional customer experience by responding timely and accurately to reporting and support related requests.
Addresses complex and potentially confidential issues with tact and understanding.
Serves as initial point-of -contact for Company's employee issues and inquiries, including but not limited to payroll and Company policies.
Tracks and maintains all records, ensuring that the hiring remains compliant with the U.S. EEOC.
Analyzes, evaluates and improves recruitment and compliance procedures.
Consistent exercise of independent judgment and discretion in matters of significance.
Regular, consistent and punctual attendance. Must be able to work nights and weekends, variable schedule(s) and overtime as necessary.
Other duties and responsibilities as assigned.


Employees at all levels are expected to:


Understand our Operating Principles; make them the guidelines for how you do your job.
Own the customer experience - think and act in ways that put our customers first, give them seamless digital options at every touchpoint, and make them promoters of our products and services.
Know your stuff - be enthusiastic learners, users and advocates of our game-changing technology, products and services, especially our digital tools and experiences.
Win as a team - make big things happen by working together and being open to new ideas.
Be an active part of the Net Promoter System - a way of working that brings more employee and customer feedback into the company - by joining huddles, making call backs and helping us elevate opportunities to do better for our customers.
Drive results and growth.
Respect and promote inclusion & diversity.
Do what's right for each other, our customers, investors and our communities.


Disclaimer:


This information has been designed to indicate the general nature and level of work performed by employees in this role. It is not designed to contain or be interpreted as a comprehensive inventory of all duties, responsibilities and qualifications.


Comcast is an EOE/Veterans/Disabled/LGBT employer.

Comcast is proud to be an equal opportunity workplace. We will consider all qualified applicants for employment without regard to race, color, religion, age, sex, sexual orientation, gender identity, national origin, disability, veteran status, or any other basis protected by applicable law. Comcast will consider for employment qualified applicants with criminal histories in a manner consistent with the requirements of applicable law, including the Los Angeles Fair Chance Initiative for Hiring Ordinance and the San Francisco Fair Chance Ordinance.

Education

Bachelor's Degree

While possessing the stated degree is preferred, Comcast also may consider applicants who hold some combination of coursework and experience, or who have extensive related professional experience.

Relevant Work Experience

5-7 Years

Salary:

Pay Range: $69,127.65 - $103,691.48

Additional Range: This job can be performed in Az, Co, Ca, Or, Wa, Mn, Tx, Ut with a Pay Range of $62,544 USD -$123,422 USD

Comcast intends to offer the selected candidate base pay within this range, dependent on job-related, non-discriminatory factors such as experience.

Base pay is one part of the Total Rewards that Comcast provides to compensate and recognize employees for their work. Most sales positions are eligible for a Commission under the terms of an applicable plan, while most non-sales positions are eligible for a Bonus. Additionally, Comcast provides best-in-class Benefits. We believe that benefits should connect you to the support you need when it matters most, and should help you care for those who matter most. That’s why we provide an array of options, expert guidance and always-on tools, that are personalized to meet the needs of your reality – to help support you physically, financially and emotionally through the big milestones and in your everyday life. Please visit the compensation and benefits summary on our careers site for more details.
Show less "
85,Health Care Provider,Telecommunications,Associate,"At Burns Dentistry, every week is Team Member Appreciation Week!

Join Burns Dentistry to work with a team who recognizes the critical role our Front Admins play in delivering quality, compassionate patient care and will empower you to build your skills and advance your career.

At our office, we have fun and we do great things. How would you like:

Excellent work-life balance, giving you plenty of time for family and friends
A team that puts patients first and has the online ratings to prove it
To continually grow your skills with CE and on-the-job training
Career advancement opportunities
A positive culture where you are supported, valued and recognized
Extensive OSHA & CPR Training
Comprehensive benefits package: Medical (including HSA and FSA), Dental, Vision, 401K, and paid time off for positions working 32 hours or more

We celebrate your success and embrace giving back to our communities. We’ve been named one of the Top Companies to Work by AZCentral TWO years in a row. Apply today!

As a Dental Office Admin you'll Spend Time...

Delivering positive patient interactions, both in-person and on the phone
Creating a positive experience for our patients that they won't forget
Playing an integral part of our providers scheduling, ensuring to maximize productivity
Providing treatment information to patients, including their financial investments and how they can maximize their insurance benefits
Assisting in building our patient base by establishing and nurturing patient relationships
Leading finance and payment plan discussion with patients
Managing ongoing patient accounts and outstanding balance to close

We're Excited About You If...

You have the ability to thrive in an environment of change and growth
You are accountable and coachable to learn
You successfully maintain a positive attitude while working in a team environment with competing priorities
You have the ability to engage with patients, providers, and team members building professional relationships
You have strong written and verbal communication skills
You have the ability to be flexible and accept different work assignments within the practice, which may include travel to other locations, with a positive approach
You have outstanding organization and administrative skills
You have the ability to think individually as well as collaboratively when approaching job responsibilities
You have the ability to demonstrate initiative, dependability, and promptness
You have the ability to exercise confidentiality with patients and patient care

I

Commitment to Diversity...

As an equal opportunity employer committed to meeting the needs of a multi generational and multicultural workforce, Burns Dentistry recognizes that a diverse staff, reflective of our community, is an integral and welcome part of a successful and ethical business. We hire local talent at all levels regardless of race, color, religion, age, national origin, gender, gender identity, sexual orientation, or disability and actively foster inclusion in all forms both within our company and across interactions with clients, candidates, and partners.
Show less "
86,Administrative,Telecommunications,Associate,"Administrative Assistant to the CEO

GoNetSpeed

New Gloucester, ME – Pineland Campus




We are working with our client, GoNetspeed in seeking an Administrative Assistant to their CEO, reporting to the office in New Gloucester, ME.




Requirements of the Administrative Assistant to the CEO:

Minimum 5 years of administrative experience supporting mid to senior level management professionals.
Bachelor’s Degree, Associate’s degree or 2+ years equivalent combination of training and experience highly preferred.
Strong Microsoft Office experience is required with an emphasis on Outlook and Excel.
Ability to commute to New Gloucester on a regular basis.




Benefits of the Job:

Annual pay in the range of $55,000 - $57,000
15 days PTO plus 10 paid company holidays
401(k) plan with company match
Medical, Dental and Vision Plans
Flexible Spending Account
Convenient location on the Pineland Campus







Responsibilities of the Administrative Assistant:

Provide executive support to the CEO and occasional support to other members of the leadership team.
Coordination of events, scheduling and management of calendars.
Manage and coordinate travel arrangements.
Welcome visitors and direct calls for the office.
Update and manage reports, spreadsheets, presentations and documents.
Oversee process improvements and make recommendations for increased efficiency.
Balances priorities for the CEO, handle multiple tasks, problem-solve, set goals.
Adapt to change easily and consistently deliver timely and accurate products and services.




GoNetspeed is a telecommunications company offering fiber to customers, providing a faster and stronger internet service. GoNetspeed is nationwide with locations in multiple states, including Maine, with over 600 employees







NO RECRUITERS PLEASE







GoNetspeed is an Equal Opportunity Employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, age, sex, sexual orientation, gender identity, national origin, disability, veteran status, familial status, domestic violence status, or any other status protected by law.

Show less "
87,Marketing and Writing/Editing,Telecommunications,Mid-Senior level,"Robert Half's client is a Fortune 500 Telecommunications company seeking a Copywriter for a hybrid, contract role in Philadelphia, PA.




Will be creating content for customer-facing accounts and self-service. Mostly emails, direct mail, SMS, and video. Could have multiple projects happening simultaneously. This copywriter will work with various teams and do a lot of cross-collaboration. They will own their projects from end to end. Critical thinker, independent but a team player.




Responsibilities:

Responsible for the creation execution and delivery of account-based and self-service content across customer communications channels such as email, direct mail, SMS, video, and more.
Writes reviews edits and manages creative and technical content for account-based and self-service experiences
Manages change requests to existing onboarding service transactional and product education communication tactics
Adapts language and style to reflect brand voice and tone
Manages our Business template library and conducts audits to ensure the value organization and consistency of existing content
Partners closely with cross-functional partners inclusive of product development teams
Regularly collaborates with our Digital Experience DX and Marketing teams to ensure copy and design complement one another and are aligned with other customer-facing content and experiences.
Improve quality design and enhance user experience




Preferred skills and qualifications:

Working knowledge of multiple platforms such as Jira Confluence and Salesforce
Proficiency in Microsoft 365 tools and applications including Outlook Teams SharePoint and OneDrive
Familiarity with customer journey mapping
Prior experience working with external agencies
Detail-oriented
Strong organizational and project management skills
Technical know-how
An understanding of business and operational processes
Bachelor's degree in Communications Marketing Journalism Business Administration or equivalent work experience

Show less "
88,Information Technology,Telecommunications,Mid-Senior level,"This position is a physically present role requiring the selected candidate to work from our premises in Camarillo, CA during regular business hours from Monday to Friday. Please note that this opportunity does not allow for remote work and the company will not provide relocation benefits for this position.

Applicants for this position must be authorized to work in the United States in order to be considered.

About GeoLinks

GeoLinks is a leading internet service provider that provides high-speed internet access to businesses, non-profits, and anchor institutions across California. Founded in 2011, we have been consistently growing and expanding our services to meet the needs of our clients. We are a tech-focused and customer-centric company that offers a positive company culture, work-life balance, and a collaborative work environment. We are looking for self-starters who are passionate about making a difference and taking on new challenges.

Job Overview

GeoLinks is seeking an experienced and motivated Information Systems Manager to join our growing team. As the Information Systems Manager, you will be responsible for overseeing the development, implementation, and management of our organization's information systems. You will work closely with various departments to ensure seamless integration of technology and processes, ultimately contributing to the success and growth of the company.

Responsibilities

Develop and implement strategies for the management and maintenance of our information systems, ensuring alignment with company objectives and goals.
Oversee the evaluation, selection, and deployment of hardware, software, and network solutions.
Manage and maintain the company's IT infrastructure, including servers, networks, and security systems.
Ensure the security of all company data and information through the implementation of effective security policies, procedures, and controls.
Collaborate with different departments to identify their technology needs and develop solutions to improve productivity and efficiency.
Manage and supervise the IT team, providing guidance, support, and performance evaluations.
Develop and manage IT budgets, ensuring cost-effectiveness and alignment with overall company budget.
Establish and maintain relationships with vendors, suppliers, and external partners.
Monitor and analyze the performance of information systems and recommend improvements as necessary.
Stay current with industry trends and developments, ensuring that the company remains at the forefront of technology.

Qualifications

Minimum of 5 years of experience in information systems management.
Strong understanding of network architecture, security systems, and IT infrastructure.
Proven experience in managing IT teams and developing technology strategies.
Excellent interpersonal and communication skills, with the ability to collaborate effectively across departments.
Strong problem-solving skills and the ability to adapt to changing business needs.
Familiarity with industry regulations and compliance requirements.
Experience with project management and vendor management.

What We Offer

Competitive salary and benefits package, including health, dental, and vision insurance, 401(k) plan, and paid time off.
A supportive and collaborative work environment where your ideas and contributions are valued.
Opportunities for growth and development within the company.
Work-life balance with flexible working hours.
A dynamic and innovative company culture focused on making a difference.

To Apply

If you are a self-starter with a passion for technology and a desire to make a difference, we want to hear from you. To apply, please submit your resume and a brief cover letter outlining your experience and interest in the role. We look forward to reviewing your application!

GeoLinks is an equal opportunity employer.
Show less "
89,Other,Telecommunications,Entry level,"NRTC is Member Driven and Technology Focused - providing solutions that help our 1,500 electric and telephone members bring all the advantages of today's evolving technology to rural America. NRTC's solutions are developed specifically to meet the needs of rural utilities and their customers, and include integrated broadband, managed services, smart grid, mobile and video solutions. We are a dynamic, growing cooperative with more than 800 employees operating out of eight office locations. Job Summary As an integral part of the PMO team, The PMO Coordinator role oversees the administrative needs of broadband projects to support overall governance and effective performance management. Position is responsible for supporting a common set of best practices, principles, and templates for managing projects as well as tracking and reporting on projects. The duties and responsibilities listed below are intended to describe the general nature and level of work being performed by people assigned to this classification. They are not intended to be an exhaustive list of all responsibilities. Responsibilities * Perform all administrative tasks for PMs as assigned * Assist PM in the creation of Tickets * Work with PM's to update/maintain/organize documentation in Teams and on member page * Take meeting notes for all project meetings both internal/external * Work with PMs to create/maintain internal/external meeting agendas * Assist PMs with team project schedules and help maintain project Master Schedule * Assist in procurement process and documentation * Collaborate with the Project Manager and SME's to ensure deadlines are met and details are taken care of in timely manner * Assist the PM's with the project updates on a weekly basis * Help maintain and coordinate PM's calendars/meeting invites * Assist PMO management team with PM scheduling and team initiatives * Assist PM's with tracking and reporting of project lessons learned * Work with PM's to create/maintain Make Ready spreadsheets * Assist PM's with tracking/execution of all action items from meetings/emails * Other duties as assigned Qualifications Knowledge, Skills, and Abilities * Attention to detail and high level of accuracy * Excellent verbal and written communication skills * Good problem solving and decision-making skills * Exceptional organizational and presentation skills * Able to prioritize tasks and manage time effectively * Proficient in Excel, Smartsheets, Jira and Microsoft Office programs * Ability to interact positively with internal and external customers * Must be able to work independently but also accept input from NRTC personnel that will improve processes Minimum Education and Experience * Bachelor's degree in Business, Computer Science, or related field * Five (1-5) years of professional experience in a customer facing role An equivalent combination of education and experience may be considered Physical Demands * Work is typically performed in an office setting * Up to 25% travel for member engagement meetings and PMO summits Powered by JazzHR 1qLPqVrcRy Company Description NRTC - Member Driven and Technology Focused NRTC provides solutions that help our 1,500 electric and telephone members bring all the advantages of today's evolving technology to rural America. NRTC's solutions are developed specifically to meet the needs of rural utilities and their customers, and include integrated smart grid solutions, advanced metering networks, next-generation energy, grid intelligence, broadband, managed services, mobile and video. We are a dynamic, growing cooperative with more than 800 employees operating out of eight office locations. We are looking to add experienced staff to our growing company to help our rural cooperative members develop their technology. Our approach is to educate and support our members as we work with them through a consultative process. Mission NRTC provides solutions that help our telecommunications and electric members bring all of the advantages of today's evolving technology to rural America Vision We will be our members' most trusted technology partner Values Our members are our reason for being We put the needs of our members first. We focus on delivering impactful solutions to them. Our team is the foundation of our success We trust each other. We cooperate with each other. We unite to accomplish our goals together. Our passion is supporting rural communities We are dedicated to our members and the communities they serve. IDEA Committee At NRTC, we are committed to Inclusion, Diversity, Equity and Awareness in the broadest sense to honor our company values. We believe an inclusive work environment provides an atmosphere that allows all employees to attain their greatest potential and achieve the greatest benefits for our Members. The IDEA Committee is committed to furthering a supportive and welcoming workplace environment in which employees of all backgrounds and demographic characteristics can productively and




NRTC – Member Driven and Technology Focused NRTC provides solutions that help our 1,500 electric and telephone members bring all the advantages of today’s evolving technology to rural America. NRTC’s solutions are developed specifically to meet the needs of rural utilities and their customers, and include integrated smart grid solutions, advanced metering networks, next-generation energy, grid intelligence, broadband, managed services, mobile and video. We are a dynamic, growing cooperative with more than 800 employees operating out of eight office locations. We are looking to add experienced staff to our growing company to help our rural cooperative members develop their technology. Our approach is to educate and support our members as we work with them through a consultative process. Mission NRTC provides solutions that help our telecommunications and electric members bring all of the advantages of today’s evolving technology to rural America Vision We will be our members’ most trusted technology partner Values Our members are our reason for being We put the needs of our members first. We focus on delivering impactful solutions to them. Our team is the foundation of our success We trust each other. We cooperate with each other. We unite to accomplish our goals together. Our passion is supporting rural communities We are dedicated to our members and the communities they serve. IDEA Committee At NRTC, we are committed to Inclusion, Diversity, Equity and Awareness in the broadest sense to honor our company values. We believe an inclusive work environment provides an atmosphere that allows all employees to attain their greatest potential and achieve the greatest benefits for our Members. The IDEA Committee is committed to furthering a supportive and welcoming workplace environment in which employees of all backgrounds and demographic characteristics can productively and cohesively work together. Total Rewards We are proud to offer our employees an appealing total rewards package including competitive pay and a matching 401(k) plan, along with medical (with HSA contributions from NRTC), dental, vision, and short/long term disability insurance. We also offer 12 paid company holidays, paid-time off and paid training, as well as an employee assistance program, discounted wireless plan, and so much more. Growth and Development At NRTC, we pride ourselves in promoting from within and developing careers through our mentorship, Educational Assistance programs, NRTC University webinars, and a learning management platform. Most of our positions are posted internally first, where we give our existing employees the opportunity to elevate their careers. NRTC also provides a mentorship program that helps employees find experienced mentors who can lead them on their professional journeys. Our educational assistance program offers an annual reimbursement of up to $5,250 per calendar year for educational costs to promote professional growth with continued education outside of NRTC. Monthly NRTC University webinars are hosted to educate our employees on other business units and departments. NRTC provides a robust learning management platform including thousands of courses for continued self-education. Transparent Leadership Our Executive and Senior Leadership Teams provide frequent updates with our quarterly “All Hands Meetings” both company-wide and within each one of our four business units. These meetings consist of important company updates, candid financial information, employee milestones, Employee Excellence Awards, special guests, IDEA updates and on-the-spot employee Q&A. To help encourage open communication, feedback and discussions, NRTC leadership also has an “open door policy,” and conducts numerous employee surveys which allows our employees to help shape the culture and future of NRTC.
Show less "
90,"Marketing, Sales, and Customer Service","Telecommunications, Retail, and Business Consulting and Services",Entry level,"We are currently looking for an Events Assistant to lend support to our event planning division in Dallas.







Responsibilities:

Accompany the events manager to promotional events
Assist in the scouting and coordination of client events
Maintaining records of locations, providers and success rate of past events
Assist with the creative process of events
Assist events to scout out new potential clients
Attend daily team meetings
Ensure the clients’ branding is delivered successfully




 Requirements:

Confident with Microsoft Office packages
Past event or retail experience is an advantage
Strong coordination skills
Time management and organizational skills are key.

Show less "
91,Administrative,Telecommunications,Entry level,"[The City of Kodiak is recruiting for a part-time Administrative Specialist (Customer Service/Admin Support) in the Finance Department.]{new="""" roman="""" times=""""}\ \ [Under general supervision, this position is responsible for delivering excellent customer service to citizens by providing general information regarding the department and the City. Providing information can include, but not limited to sales tax, utility bills and other finance related functions. This position assists customers with various types of information such as, but not limited to: obtaining a business license and sales tax exemption cards; assisting in receiving and processing payments; data entry; receiving, scanning and filing reports; creating and maintaining records for the department; maintaining all related procedural documentation and compliance; and provides general office support to the department. Cross-trains in other areas of coverage in the finance department and provides back-up support]{new="""" roman="""" times=""""}[.]{new="""" roman="""" times=""""}\ \ [The Administrative Specialist is responsible for providing administrative support to the department in an efficient and effective manner and is frequently required to make independent, sound judgments and to work without direct supervision. The Administrative Specialist must perform these duties in a manner that reflects positively on the City and the department.]{new="""" roman="""" times=""""}\ \ \ [EXAMPLES OF ESSENTIAL DUTIES:]{new="""" roman="""" times=""""}\




[Provides front line customer service within the department, serving as the first point of contact for general in-person inquiries and telephone calls. Responds to citizens\' questions and comments in a courteous and timely manner.]{new="""" roman="""" times=""""}
[Assists in maintaining all aspects of the business license and sales tax administration including, but not limited to processing business license and exemption certificate applications, delinquent accounts, insufficient check payments, and general account information.]{new="""" roman="""" times=""""}
[Accepts and processes payments for water and sewer utilities, business license, sales tax, and other City receivables. Processing payments includes account coding; and creating, entering and posting payment batches from online, in-person, mail and electronic payments.]{new="""" roman="""" times=""""}
[Performs administrative duties in support of the department to include, but not limited to: receiving and distributing mail and processes monthly mail outs; tracking and ordering office supplies; filing; scanning reports; performing a variety of administrative projects and]{new="""" roman="""" times=""""}research; creating and maintaining records in compliance with the City\'s established records retention schedule and policy[.]{new="""" roman="""" times=""""}
[Distribute forms to customers requiring vacancy utility rate, water shut off/on, a business license and/or sales tax exemption certificates.]{new="""" roman="""" times=""""}
[Provides back-up support to other department staff in the accounts payable, business license and sales tax functions.]{new="""" roman="""" times=""""}
[Protects the confidentiality of customer information and records.]{new="""" roman="""" times=""""}
[Performs other duties as assigned.]{new="""" roman="""" times=""""}




[[MINIMUM QUALIFICATIONS:]{new="""" roman="""" times=""""}]{courier="""" new=""""}\ [High school diploma or General Education Development (GED) and Associate\'s degree or two year technical certificate in accounting, business, or related field and three or more years of accounting and/or administrative support experience; or an equivalent combination of education and experience sufficient to successfully perform the essential duties of the job such as those listed above]{new="""" roman="""" times=""""}[. ]{new="""" roman="""" times=""""}[Must have a valid Alaska driver\'s license or the ability to obtain within 30 days of ]{new="""" roman="""" times=""""
Show less "
92,Administrative,Telecommunications,Entry level,"We are seeking an Administrative Assistant to join our team! You will perform clerical and administrative functions in order to drive company success. Responsibilities:




Draft correspondences and other formal documents
Plan and schedule appointments and events
Greet and assist onsite guests
Answer inbound telephone calls
Develop and implement organized filing systems
Perform all other office tasks Qualifications:
Previous experience in office administration or other related fields
Ability to prioritize and multitask
Excellent written and verbal communication skills
Strong attention to detail
Strong organizational skills
Show less "
93,Management and Manufacturing,Telecommunications,Mid-Senior level,"Overview and Essential Functions Trawick Construction is seeking a Safety Supervisor to assist in the day to day management of all safety programs for the company. This position will coordinate with the Safety Manager, Area Managers and others to ensure compliance with all programs, policies and OSHA regulations. Responsibilities: Jobsite Safety Inspections on a monthly basis, and assisting in the review of field Jobsite Safety Observations. Assist field personnel with safety related purchases and maintaining compliance. Maintain all safety documentation and training records. Will perform specialized safety training, and also perform new hire safety training. Qualifications Qualifications: Must have 3-5 years of related experience preferably in the construction safety field. Must have working knowledge of USDOT and OSHA regulations. The position requires effective planning, organizing, and motivational skills Computer Applications Experience: Google Earth, Microsoft Office Applications - Word, Excel, PowerPoint Ability to perform detailed work and successfully meet deadlines Must have excellent verbal and written communication skills Must hold a valid driver’s license Candidate must be able to pass a background check and drug screen Benefits and Company Summary Trawick Construction Company, LLC is an established communications construction firm with an unparalleled reputation for high quality outside plant construction. The firm was originally established in 1946 to provide outside plant construction services to the communications industry and has been in continuous operation ever since. The firm continues to focus upon the communications industry and has extensive experience with all of the latest technologies, including fiber optics as well as a comprehensive background in outside plant construction technologies, including directional boring. Benefits Include Competitive Pay Health Insurance: Medical, Dental, Vision, and Prescription Plans Flexible Spending Accounts Retirement Savings Plan (401K) with company matching Stock Purchase Plan Short & Long Term Disability Supplemental Life and AD&D Insurance Paid Holidays & Vacation (PTO) Tuition Assistance Program ZIP1 EEO Our Company is an Equal Opportunity Employer and prohibits discrimination and harassment of any kind including, based on disability and protected veteran status. The Company's policy is not to discriminate against any applicant or employee based on race, color, sex, sexual orientation, gender identity, genetic information, religion, national origin, age, disability, veteran status, or any other basis protected by applicable federal, state, or local laws. The Company also prohibits harassment of applicants or employees based on any of these protected categories. It is also the Company's policy to comply with all applicable state and federal laws respecting consideration of unemployment status in making hiring decisions. Please visit the following URL to view the EEO is the Law poster and the Supplement. (https://www.dol.gov/ofccp/regs/compliance/posters/ofccpost.htm) The Company also does not consider criminal convictions to be an absolute bar to employment and will consider qualified applicants with criminal histories. Applicants applying for positions in Illinois are not required to disclose arrests or sealed or expunged records of convictions.
Show less "
94,Administrative,Telecommunications,Director,"Job Title: Chief of Staff

Business Unit: CHC Consulting LLC., a Congruex Company

Department: Operations

Reports To: General Manager

Employment Status: Exempt

Primary Location: Denver, CO or San Clemente, CA

Compensation: $60k-$100k

Company Profile

Networks Built Better.

Congruex is a multi-national organization that specializes in broadband network construction and engineering. We support some of the largest service providers in the United States with a footprint that extends across the nation. Our turn-key design and build solutions allow our customers to deliver more data, more bandwidth, and ultimately support more devices for their end users.

Our diverse self-perform capabilities allow us to deliver high quality telecommunications and utility solutions with efficiency as one combined end-to-end business.

Congruex is a growing collection of subsidiary operating units. Our unified vision is to be the nation’s largest end-to-end provider of network design, engineering, construction, and maintenance for broadband operators. We are One Congruex.

Our Mission & Values

It is our mission to satisfy our customers by providing the expertise, technology, and resources necessary to build better networks.

Congruex is committed to the overall health, wellness, and safety of our people. We support diversity, inclusion, and the right to live freely with mutual respect.

These values are ingrained in our core values of GRIT.

At Congruex, GRIT is an acronym for guts, reliability, improvement, and teamwork – having the GUTS to do the right thing, being RELIABLE to deliver what we promise, IMPROVING ourselves every day, and embracing TEAMWORK together as One Congruex.

CHC Consulting, a Congruex Company

Founded in 2003, CHC Consulting is a full-service engineering consulting firm within the telecommunications industry. CHC Consulting provides comprehensive, turn-key professional services in the areas of fielding, engineering design, permitting, project management, process development, and staffing to a range of Blue Chip clients across the United States. CHC Consulting specializes in Outside Plant (OSP) Engineering and has a large footprint in the West, Midwest, and Southwest regions.

Job Summary

The Chief of Staff (COS) uses strong leadership and problem-solving skills to support and assist the General Manager (GM) with the daily operations of the organization.

Job Responsibilities (Including, But Not Limited To)

Communicating, engaging and interacting as needed with leadership team, employees, clients, as well as various Stakeholders across the Company.
Aggregating and maintaining monthly performance reviews across all programs, including other critical to business performance meetings and reviews.
Preparing internal business communications in partnership with other internal communications leaders and functions such as HR, Finance and Operations.
Strategic lead on a variety of high-profile projects and initiatives
Explore and analyze data pertaining to production, financials, efficiency metrics, and KPIs.
Present relevant data sets in an easy to understand format.
Meeting and event preparation for Business Reviews with corporate and the CHC Leadership team, as needed by the Company.
Project/program management to include initiatives such as quarterly financial reviews and coordinating leadership initiatives.
Operational support as needed for the Company such as business process reviews and standardization of communications, documents, and various critical to operation business KPIs, metrics, and dashboards.
Providing insight and recommendations to both short-term and long-term growth plan of organization.
Evaluating departments/processes as needed and make suggestions for automating processes and increasing working efficiency.
Preparing and coordinating power point presentations for internal and external needs.
Organizing communication efforts for the entire business.
Providing tactical support to implement ideas.
Responding to inquiries on behalf of the GM
Managing the GM’s schedule, scheduling meetings and planning travel.
Working across multiple/international time-zones through the day.
Traveling domestically as needed.
Required Skills & Qualifications:

Ability to effectively interact and partner with individuals across all levels of the organization.
Resourceful and proactive; able to lead high-profile projects and initiatives.
Analytical in nature; able to research and interpret industry trends, papers, and analytics.
Excellent written and verbal communication skills with the ability to develop compelling presentations.
Attention to detail in composing, typing and proofing materials, as well as establishing priorities and meeting deadlines.
Demonstrated poise, tact, and diplomacy; Ability to maintain high level of confidentiality.
Able to develop effective working relationships with various and diverse stakeholders.
Experience coordinating projects that involve multiple stakeholders.
Team player who is willing to pitch in and help wherever necessary.
Thrives in a fast-paced environment and able to operate with flexibility.
Must be able to work in a fast-paced environment with demonstrated ability to juggle multiple competing tasks and demands.
Highly organized, self-starter, and detail oriented.
Superior time management skills; able to prioritize large workloads.
Ability to be flexible and take direction with ease, including changes to schedule and workflow priorities.
Strong critical thinking skills; make assessments and provide solutions to problems.
Technical

Advanced skills in MS Word, MS Excel, MS Outlook, and PowerPoint.
Power BI or other business intelligence software experience strongly desired.
Desired Skills & Qualifications:

Bachelor’s Degree in business, marketing, communications, or similar field strongly preferred.
2-5+ years of experience providing high caliber leadership support in an engineering, construction, or technical industry strongly preferred.

All requirements are subject to possible modification to reasonably accommodate individuals with disabilities.

This job description in no way states or implies that these are the only duties to be performed by the employee occupying this position. Employees will be required to follow any other job-related instructions and to perform other job-related duties requested by their supervisor.

Requirements are representative of minimum levels of knowledge, skills, and/or abilities. To perform this job successfully, the incumbent will possess the abilities or aptitudes to perform each duty proficiently.

This document does not create an employment contract, implied or otherwise, other than an “at-will” employment relationship.
Show less "
95,Project Management and Information Technology,Telecommunications,Mid-Senior level,"We are looking for a Construction Project Manager to manage mid to large-scale commercial construction projects throughout Houston with the possibility of a few projects out of state. The new Project Manager will lead one or more construction phase projects and staff members for a wide range of commercial building being occupied for various industries. The projects may range from $10K to over $100 million in construction costs. The PM will review plans and specs to ensure accuracy, prepare our own General Conditions, and establish baseline schedules for each subcontractor or self-performing team. The PM will track project costs and complete project all change management, RFIs, and owner pay applications. Additional responsibilities include overseeing shop drawings and submittals, writing subcontracts and purchase orders for projects, managing subcontractor relationships and conducting regular jobsite coordination meetings. The PM will also manage client relationships and provide ongoing communication throughout the project. Position Requirements




Minimum of five years of experience as a project manager for a commercial construction company
Professional Degree in construction management, architecture or a related field (mechanical or civil engineering, construction tech, interior design, business administration) is preferred
Detailed understanding of construction project sequencing and scheduling
Advanced understanding of drawings and specifications as well as constructability
Ability to negotiate, write and execute all subcontract agreements
Strong communications skills, both written and verbal
Technology: Proficiency with Microsoft Office, Microsoft Project, Bluebeam and Procore




Experience with CMAR and/or Design/Build delivery methods




Must work well in a team environment and be committed to client service
A valid Driver s License Job Type: Full-time Salary: $125,000.00 - $140,000.00 per year Benefits:
401(k)
Dental insurance
Health insurance
Life insurance
Paid time off
Professional development assistance
Retirement plan
Vision insurance Schedule:
10 hour shift
12 hour shift
8 hour shift
Day shift
Monday to Friday Work Location: One location
Show less "
