,Job Function,Industry,Seniority,Job Description
65,Management and Manufacturing,Wholesale,Entry level,"Preferred Qualifications

Prior experience working in multiple departments in a distribution center.
Previous experience operating material handling equipment.
Ability to understand written material.


Job Summary

Works in multiple departments within a distribution center, including case pick, shipping, receiving, returns, loading, order processing, and replenishment. Operates material handling equipment to move inventory within the facility.

Major Tasks, Responsibilities, And Key Accountabilities

Uses material handling equipment to locate and deliver products, supplies, and equipment to designated areas.
Assists with staging and loading orders into trucks for customer delivery.
Verifies quantity and quality of incoming products from vendors and distribution centers.
Uses packing list information to collect items for customer orders, including building and wrapping pallets of products.
Examines and inspects stock items for wear and defects and notifies management of inventory issues.
Returns misplaced products to proper storage areas.
Maintains a clean working environment in accordance with company safety policies.
Performs inventory control functions as needed.


Nature and Scope

Refers complex, unusual problems to supervisor.
Under general supervision, exercises some judgment in accordance with well-defined policies, procedures, and techniques. Work typically involves regular review of output by a senior coworker or supervisor.


Work Environment

Typically located in a comfortable environment but with regular exposure to factors that may cause noticeable discomfort or a moderate risk of accident or illness, such as temperature extremes, moving machinery, loud noises, and fumes.
Ability to lift and carry up to 50 pounds in a physical environment. Ability to stand for periods of time up to and exceeding 60 minutes. Ability to make repetitive movements, such as using a 10-key or calculator, bending, or squatting.
No travel required.


Education And Experience

HS Diploma or GED strongly preferred. Specialized skills training/certification may be required. Generally 2-5 years of experience in area of responsibility.


Equal Employment Opportunity

HD Supply is an Equal Opportunity/Affirmative Action Employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, pregnancy, sexual orientation, gender identity, national origin, age, protected veteran status, or disability status.
Show less "
66,Administrative,Retail,Entry level,"This job offer is a front desk position at a nail salon. Your job is to communicate with customers, make appointments, and serve as a link between the technician and the customer. To excel in this job it is best to have the skills... -Speak English (preferably Spanish too) -Have good communication skills -Is not a shy figure and has good energy -Able to get along with people well -Phone number to call: (786) 615-9770
Show less "
67,Health Care Provider,Retail,Entry level,"Pharmacy Technician - FT $1,000 Sign on Bonus Eligible!

#070 Deadwood, South DakotaThrifty White Pharmacy is seeking a Pharmacy Technician in #070 Deadwood, South Dakota to assist the Pharmacy team in processing prescriptions and maintaining the pharmacy department.

A few of the primary responsibilities include:

Providing excellent customer service to customers by building loyalty and repeat business.
Champions Thrifty White programs to patients such as Ready Refill, Medication Synchronization and HealthyPackRx and assists with enrolling patients.
Maintains prescription information to ensure accurate records.
Understands and follows Medicare Part B requirements
Troubleshoots any rejected claims or billing issues.
Assists customers with Medicare Part D questions.
Maintains proper level of nursing home filling procedures.
Able to learn and implement new and changing technologies on an ongoing basis.
Able to maintain flexibility in new or changing work roles and the modification of job responsibilities as required.
Willing to help anywhere in the store or nearby locations as needed.
Good attendance and punctuality is required in order to fulfill the essential job functions. PHYSICAL DEMANDS The physical demands described here are representable of those that must be met by an employee to successfully perform the essential job functions of this job. Reasonable accommodations may be made to enable individuals with disabilities to perform the essential functions. This position may include long periods of standing. While performing the duties of this job, the employee is also frequently required: to talk and hear, use hands and fingers, handle, or operate objects, tools, or controls, and to reach with hands and arms. The employee must occasionally lift and/or move up to 40 pounds. Specific vision abilities required by this job include close vision, distance vision, peripheral vision, color vision, depth perception, and the ability to adjust focus.


Applicant should possess excellent customer service skills, attention to detail, the ability to maintain patient confidentiality, and be at least 18 years of age and have a high school diploma or equivalent, and currently be or willing to become a certified pharmacy technician registered in the state of MN.

We offer competitive wages, medical, dental, vision, life, 401k, Employee Stock Ownership Plan, paid holidays and vacations, and a store discount for you and your family.Thrifty White Pharmacy is an Equal Opportunity Employer.

Pharmacy Innovator of the Year by Drug Store News
Show less "
68,Management and Manufacturing,Wholesale,Entry level,"Job Summary

Responsible for specialized warehouse tasks in receiving, inventory, customer service, and/or order processing.

Major Tasks, Responsibilities, And Key Accountabilities

Receives, counts and records shipment data into the system. Matches packing list information to actual packed merchandise. Prepares packages/merchandise for storage.
Record receiving data using computer.
Pack, unpack, and mark stock items, using identification tag, stamp, or electronic marking tool or other labeling equipment
Identify incorrect/short shipped items and immediately notify supervisor.
Deliver products, supplies, and equipment to designated area. May operate forklift or other machinery in order to complete tasks.
Verify computations against physical count of stock. Examine and inspect stock items for wear and defects.
Maintains condition of work area (i.e. free of trash, product in correct location, etc.). Follows company safety policies and procedures and encourages other associates to do the same.
May perform order layout and make changes to carriers or picking method. Performs other duties as assigned.


Nature and Scope

Refers complex, unusual problems to supervisor.
Under general supervision, exercises some judgment in accordance with well-defined policies, procedures, and techniques. Work typically involves regular review of output by a senior coworker or supervisor.
None.


Work Environment

Typically located in a comfortable environment but with regular exposure to factors that may cause noticeable discomfort or a moderate risk of accident or illness, such as temperature extremes, moving machinery, loud noises, and fumes.
Ability to lift and carry up to 50 pounds in a physical environment. Ability to stand for periods of time up to and exceeding 60 minutes. Ability to make repetitive movements, such as using a 10-key or calculator, bending, or squatting.
Typically requires overnight travel less than 10% of the time.


Education And Experience

HS Diploma or GED strongly preferred. Specialized skills training/certification may be required. Generally 2-5 years of experience in area of responsibility.


Equal Employment Opportunity

HD Supply is an Equal Opportunity/Affirmative Action Employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, pregnancy, sexual orientation, gender identity, national origin, age, protected veteran status, or disability status.
Show less "
69,Purchasing,Retail,Entry level,"Apply now and complete a video interview at your convenience! Lunds & Byerlys Highland Bridge is currently hiring for a vibrant and outgoing part-time Bakery Clerk to create a sensational shopping experience for our customers! This position works a part-time schedule and earns a competitive wage of $15.30-$16.15/hr. We operate 7 days/week and are open from 6:00am-10:00pm. For this position the employee would be scheduled a range of shifts between 12:00 p.m.-9:00 p.m. In addition to competitive pay and our exceptional culture, we offer this customer service position the following benefits and perks:




Flexible scheduling
PTO (paid time off)
Pay on demand
Ancillary benefits of dental, vision, life insurance, and accidental coverage (varies by location)
Tuition reimbursement and scholarships
10% employee and family discount
Ongoing trainings and leadership development opportunities
Community and volunteer programs
Employee referral bonus
Product samplings
Chance to be nominated as a brand champion! BAKERY CLERK RESPONSIBILITIES Our Bakery Clerks are responsible for a wide variety of tasks such as:
Greeting and assisting customers with bakery purchases
Stocking and rotating pastries, confections and other bakery products
Maintaining a clean department OUR IDEAL BAKERY CLERK
Team player - steps in to assist when and where as needed
Respectful - empathetic and appreciative of our customers and team
Innovative - implements trending and forward-thinking retail solutions
Hospitable - provides a friendly face and welcoming environment ABOUT LUNDS & BYERLYS Family-owned for over 80 years, Lunds & Byerlys is a grocery retailer rooted in the family tradition of quality, value, and service. Not only do we offer convenient, healthy, and contemporary delectables, we believe in giving our grocery customers the same personal attention and exceptional value we would expect for our own family. Our employees are chosen for their expertise and dedication in giving our grocery customers the best shopping experience possible. Which is why we offer competitive wages, great benefits and perks, and an amazing company culture. Are you trustworthy? Do you present yourself in a professional manner? Are you a team player? Do you have effective communication skills, both verbal and written? Do you thrive in a fast-paced and ever-changing environment? If you have the desire and ability to create meaningful and memorable moments for our customers, give us the chance to review your information. ARE YOU READY TO JOIN OUR TEAM? If you are excited about this customer service opportunity, don't delay. Apply today using our mobile friendly online application!
Show less "
70,Management and Manufacturing,Retail Groceries,Entry level,"At Coborn's, Inc. we go all out to “Be Remarkable”. Our culture celebrates employee ideas and encourages creative innovations. We're growing, learning, and overflowing with energy. In a dynamic atmosphere that welcomes diversity, we are investing in our employees, along with the growth of our company. Join our grocery teams and connect with guests in a fast-paced retail position with advancement opportunities where you are encouraged to shine as you use your guest service skills. If you're friendly and dependable and you like to work with terrific guests, we'd love to talk about an opportunity on our team.




About The Stock Clerk




Your local grocery store is immediately hiring for a part-time Stock Clerk to join our team! No previous experience necessary, you bring the smile, we'll train you what you need to know!




As a Stock Clerk you will be responsible for efficiently and effectively breaking down deliveries, stocking the shelves and building displays with packaged products, and greeting guests on the salesfloor and assisting them with finding items they are looking for.




Perks Of Joining Our Team




Vacation Pay, Holidays and Sunday Premium Pay
Employee Discount & Company-Sponsored Stock (ESOP) (Employee Stock Ownership Plan)
Employee Growth & Development Opportunities
401(k) plans with Company Match
Voluntary Benefits – Including Vision Insurance
Full-Time Employees are eligible for: Medical & Dental Insurance and Tuition Reimbursement




Coborn's, Inc. is a fast-growing employee-owned grocery retailer located in the Midwest. Our grocery store formats include Coborn's, Cash Wise, Marketplace Foods, Hornbacher's, and we offer unique online grocery home delivery services through our CobornsDelivers and Cash Wise Delivers locations. Coborn's, Inc. also owns and operates liquor stores under the Coborn's Liquor, Cash Wise Liquor, Andy’s Liquor and Captain Jack's brands. Additionally, our fuel and convenience division, pharmacy, in-house grocery warehouse and distribution center, in-house Central Bakery, and Tops Cleaners are significant assets to our operations. We also have a handful of other retail entities in the markets where the fit is right: Little Dukes, Holiday Stationstores, Ace Hardware, Country Floral Gifts & Greenhouse, Caribou Coffee, Dunn Bros Coffee, Subway and Erbert and Gerbert's.




Our remarkable employees strive to inspire happiness, healthy living and simplicity one guest at a time. With a vibrant and fun work environment, ongoing opportunities for career growth, and generous benefit packages, Coborn's offers a bright future for all employee owners.




In Addition To The Perks Mentioned Above




We know everyone needs a coffee break to recharge from time to time, employees who work in a store with a coffee shop receive a discount on their purchase!




We also offer flexible scheduling. We understand that many of our employees are trying to juggle school, practice, family time, errands and personal hobbies, all with only about 16 hours of awake time in a day.




We celebrate a culture of recognition, encouraging employees to recognize and thank one another for remarkable behavior. We even have an app for that!




We're always looking for motivated, high-potential employees who want to be part of our next generation of leaders! There are opportunities to grow within our company to positions you may not yet even know exist. Coborn's, Inc. offers a variety of development programs for employees who want to grow their careers with us.




Finally, we believe that building a team of people with different backgrounds, beliefs, experiences and perspectives inspires fresh thinking and opens us up to new possibilities. We are an EEO/AA Employer - All qualified individuals, including minorities, females, veterans and individuals with disabilities are encouraged to apply.




Part-time PT part time full-time FT full time grocery retail career new job local
Show less "
73,Other,Retail Groceries,Entry level,"About Us

Join our Winning Team today and start your ownership journey!

WinCo Foods is a rapidly growing family of over 135 grocery stores, complete with our own distribution centers and transportation network. We’re proud to operate across 10 states west of the Rockies with more than 20,000 employee owners.

At WinCo Foods we act like owners – because we are! We believe, as the Low Price Grocery Leader, that we make the lives of the communities where we operate better by giving them the best possible prices to feed their families and by focusing on the success, well-being and diversity of our employee owners.

Currently, WinCo is the third largest Employee-Owned company in the United States. WinCo has more than 500 millionaire employee-owners in our Employee Stock Ownership Plan (ESOP). Once eligible, you can start your journey to ownership with an annual gift of stock equaling 20% of what you make each year. (ESOP available at most locations and subject to vesting)

WinCo Foods offers the very best benefits in the industry, with low cost, high quality medical benefits with rates as low as $40 a month , enrollment in our ESOP after 6 months, eligible for 6 paid holidays after 6 months, sick leave, and paid vacation after one year (amount based on hours worked), career advancement opportunities, competitive wages, employee assistance program, discount program – and even voluntary benefits like Pet Insurance!

Overview

Job Summary

Consistently provides friendly, courteous customer service to internal and external customers by processing customer orders in an efficient, accurate, safe and courteous manner at a two aisle check stand, a multi station self-check-out lane, or customer service desk as assigned. Performs other related work.

Typical Duties And Responsibilities

Seeks opportunities to welcome, engage, serve and thank customers. Maintains an atmosphere of friendly, enthusiastic customer service with an emphasis of taking care of the customer.
Maintains an atmosphere of enthusiastic customer awareness with an emphasis on fast, friendly customer service.
Operates check stand equipment such as a cash register, scanner and scale to process customer orders using two aisles to check customers.
Engages in suggestive selling and other sales techniques.
Processes monetary transactions (i.e., giving and receiving change, etc.) including cash, checks, gift certificates, travelers checks, food stamps, processing coupons, and refunds.
Maintains knowledge of current product location, monitors UPC codes and ensures proper pricing.
Maintains clean, neat and properly stocked check stand and ensures safe and secure work area.
Stocks, prices and rotates merchandise.
May be assigned to a multi station self-check-out lane as needed.
May be assigned to the customer service counter as needed.
Performs other duties as assigned or needed.

Requirements

Ability to:

Consistently provide friendly, courteous service to internal and external customers.
Work varied shifts between 5:00 am and 1:00 am in a 24/7 operation; including night, weekends and holidays.
Perform friendly, courteous, tactful relations with customers and co-workers with composure.
Communicate (hearing and speech) to perform customer relation skills.
Complete written forms.
Conduct visual inspection, read information on merchandise, etc.
Lift and maneuver objects of varying dimensions and weights up to 20 lbs. frequently and perform repetitious work accurately.
Lift up to 50 lbs. occasionally.
Operate check stand equipment such as cash registers, scanners, and scales.
Stand for long periods of time, walk rapidly, bend, stoop, twist, and turn frequently for long periods of time.
Must be 16 years of age or older.
Manual dexterity and good hand/eye coordination.
Learn and memorize a considerable amount of information including PLU codes, location of products, check stand and keyboard procedures and company policies.
Ensure accuracy in recording sales and handling monetary transactions with mental alertness and basic math skills (add, subtract, multiply and divide).
Climb and balance on ladders when stocking shelves.
Use blades for box cutting.
Work in a cooler and freezer.
Use household cleaners to maintain work area (i.e., waxes, glass cleaner, etc.).
Work in varying weather conditions for performance of outdoor duties.
Perform primary duties efficiently and accurately.

Additional Requirements

Food Handlers Certification (Per State Laws).

Machines And Equipment Operated

Fork lift, electric and manual pallet jacks, hand truck, garbage and card board compactor.
Box knife

For minors hired, hours may differ as well as machines and equipment operated.

The above statements are intended to describe the general nature of work performed by the employees assigned to this job. All employees must comply with Company policies and applicable laws. The responsibilities, duties and qualifications required of personnel may vary.

EEO/Inclusivity

As WinCo Foods continues to grow, our diversity—from our variety of perspectives and wide range of experiences—is essential to our strategy and success. We are committed to continue to cultivate and celebrate an inclusive environment in which all employees are valued and respected regardless of their race, color, religion, sex, sexual orientation, gender identity, national origin, veteran, or disability status.
Show less "
74,Purchasing,Retail,Entry level,"Essential Job Functions




Provide efficient and courteous service to customers at all times.
Provide training for new cashiers and courtesy clerks in all job related areas.
Give produce test to authorized cash register operators on a weekly basis.
Assist in keeping checkout lines moving as fast as possible.
Assist cashiers in unloading the bottom of shopping carts.
Obtain change for cashiers as needed.
Approve checks.
Accountable for security of all safe combinations entrusted to you.
Maintain all proper paperwork.
Assist cashiers with voids.
Delegate cleaning duties to appropriate associates.
Approve customer refunds.
Regularly inspect cashier tills.
Other duties may be assigned as needed. ?Benefits of working for Food City: 401(k) with company match, Employee Stock Ownership Plan, Weekly Pay Checks with Direct Deposit, Company paid Life and Disability Insurance, Medical Plan with wellness benefits, Dental Plan, Paid Holidays, Paid Vacations, Associate Offers, and so much more! About Food City: Food City is a privately held, family-owned company with a driving mission to ""run the best store in town."" Dedicated to giving back to the communities we serve, we encourage our associates to get involved with their local civic organizations. We consider our associates to be our greatest asset. Over 13% of the company is currently owned by our associates through our employee stock ownership plan, promoting tremendous pride in the services and products we provide. Whether your passion is baking, accounting, or trucking, Food City has a promising career opportunity for you. We offer flexible schedules to ensure our associates have ample time to spend with family and friends. If you're looking for a great career or the opportunity to try something different, consider becoming part of the Food City family.
Show less "
75,Purchasing,Retail,Entry level,"Essential Job Functions




Provide efficient and courteous service to customers at all times.
Provide training for new cashiers and courtesy clerks in all job related areas.
Give produce test to authorized cash register operators on a weekly basis.
Assist in keeping checkout lines moving as fast as possible.
Assist cashiers in unloading the bottom of shopping carts.
Obtain change for cashiers as needed.
Approve checks.
Accountable for security of all safe combinations entrusted to you.
Maintain all proper paperwork.
Assist cashiers with voids.
Delegate cleaning duties to appropriate associates.
Approve customer refunds.
Regularly inspect cashier tills.
Other duties may be assigned as needed. ?Benefits of working for Food City: 401(k) with company match, Employee Stock Ownership Plan, Weekly Pay Checks with Direct Deposit, Company paid Life and Disability Insurance, Medical Plan with wellness benefits, Dental Plan, Paid Holidays, Paid Vacations, Associate Offers, and so much more! About Food City: Food City is a privately held, family-owned company with a driving mission to ""run the best store in town."" Dedicated to giving back to the communities we serve, we encourage our associates to get involved with their local civic organizations. We consider our associates to be our greatest asset. Over 13% of the company is currently owned by our associates through our employee stock ownership plan, promoting tremendous pride in the services and products we provide. Whether your passion is baking, accounting, or trucking, Food City has a promising career opportunity for you. We offer flexible schedules to ensure our associates have ample time to spend with family and friends. If you're looking for a great career or the opportunity to try something different, consider becoming part of the Food City family.
Show less "
76,Purchasing,Retail,Entry level,"Customer Care Representative Location: Greensboro, NC Type: Full-time The Customer Care Representative will provide appropriate solutions and assistance to customers and other departments to support the Sales Solutions team. Research, qualification, and cultivation of leads/prospects within Noregon's CRM system to help drive new sales and growth will be a core job role. This individual will assist the Territory Account Managers with tasks and projects, learning the role of a Sales/Account Manager in the process. The Customer Care Representative will learn to submit new customer and renewal orders, and the skills necessary to review/verify correctness and/or resolve order submission issues, just like any of our sales staff. The development of these skills will allow for multiple avenues for growth/advancement within the sales team. Accountability Summary:




To Customers: Provide courteous and prompt service in a friendly and professional manner.
To Employees: A team member who supports other departments and teams.
To Owners: Represent the company's image consistent to its values & keeping with our company objectives.
To Contractors: Provide knowledge, insight and support in a professional and prompt manner. Key Responsibilities:
Prospecting.
Lead Generation & Qualification/Cultivation.
Assist Accounting/Territory Account Managers with billing issues and resolving discrepancies.
New order and renewal order submission.
Provide general support for TAMs/RSMs/JSPs as needed.
Assist Order Fulfillment and Operations with sales related issues when needed.
Assist the Inside Sales Manager and/or Director of Sales Solutions with special tasks/projects by request.
Other duties as assigned. Supervisory Responsibilities:
This position will have no supervisory responsibilities. Work Environment:
This job operates in a professional office environment. The role routinely uses standard office equipment. Education & Experience:
Minimum of associate degree required. Additional Eligibility Requirements:
Effective communication, both written and verbally, within Sales & other company departments as well as contractors and customers.
Solid negotiation, time management, prioritization, and organization skills.
Ability to grow professionally in a fluid and fast-moving environment.
Ability to work independently as well as in a team environment.
Highly proficient in Microsoft Office Suite
Experience in CRM, ERP software and relevant software applications preferred.
High attention to detail.
Possesses exemplary customer service skills. Physical Requirements:
This is largely a sedentary role; however, some filing is required. This would require the ability to lift files, open filing cabinets and bend and stoop as necessary.
Basic motor skills and manual dexterity for extensive computer usage are required.
Sitting for extended periods of time is required.
Talking, hearing and close vision abilities are required.
Stress may occur with changing priorities, tight deadlines and extended hours, when needed.
Show less "
77,Sales and Business Development,Retail,Entry level,"Candy Sales Associate




Joining our team will be the sweetest decision you will ever make!




At Lolli & Pops, we believe that candy is so much more than just candy. It has the power to say thank you, I love you, I celebrate you. And at its heart, candy Spreads Joy with Bits of Optimism.




We offer an optimistic culture, a fast-paced work environment, and of course a sweet discount on sweet treats. We consider ourselves a Company of Firsts and are proud to be a first-job employer.




Here are some of the things that you will do each day:




Be YOU and spread joy with our team and guests
Delight our guests with generous gestures of yummy samples
Share your candy knowledge with each guest, helping them learn about our special items
Provide meticulous quality with each transaction at the cash register
Offer eye-popping choices of sweet treats by ensuring the highest levels of cleanliness and organization




Our Company values are important to us! We are:




Guest-icated our guests are at the heart of everything we do




Collaborative we are a joyful mix of unique individuals working together




Agile we are flexible and open to change in order to be the best we can be




Authentic we honor whats real and authentic and give feedback from the heart




Betterment we have a never ending drive to continuously improve




We cannot wait to meet you!




We are an equal opportunity employer of all qualified individuals. We will consider all people - minorities, women, veterans and individuals with disabilities no matter their sexual orientation or gender identity. We will consider giving opportunities to qualified individuals with criminal histories when it aligns with federal, state and local statutes.
Show less "
78,Management and Manufacturing,Retail,Entry level,"MO - Ladue - Ladue Rd - 2542

Job Summary

Barnes & Noble has a special place in the community, and this holds true whether you shop in our bookstores or in our Cafes. Baristas make the experience special by welcoming each guest and creating the perfect handcrafted beverages. They are also the first to try and experiment with new roasts and blends. A barista is the first step to a wonderful career, and we have plenty of opportunities for you to grow with us. If you enjoy sharing your love for coffee, then this could be the perfect position for you.

As a barista, you provide first class service to our customers with every drink you create and every cookie you bake, ensuring their experience is your top priority. You make the customer experience pleasurable and provide the perfect complement to any book. Your passion for coffee, creating inspiring drinks and your knowledge of the Cafe ensures that customers are delighted by the handcrafted beverages you serve and look forward to coming into the Cafe again and again.

What You Do

Deliver the perfect beverage that exceeds customer expectations with your ability to engage, build rapport, listen, and provide friendly, fast service as you go through a tailored order creating approach.
Make relevant beverage and food recommendations ensuring an engaging experience with the customers that connects them with the right products to meet their needs.
Ensure that the Cafe is welcoming to all customers by having a stocked bake case and neatly displayed merchandise.
Take pride in the Cafe and place a priority on ensuring a clean and tidy environment knowing that cleanliness encompasses all aspects of the customer experience.
Execute all operational standards correctly, in a timely manner and in accordance with the cafe standards, safety and health codes.
Protect company assets by adhering to all processes and working efficiently to control waste and shrink.
Recognize and offer to help both customers and employees with urgency and care.
Work in the Cafe which requires physical activity (i.e., prolonged standing, repetitive bending, lifting, climbing, operating espresso machines), and sales floor when needed.

Knowledge & Experience

Passionate about the products we serve.
Positive and can-do attitude.
Enjoy working with people.
Listen to people and enjoy solving problems.
Make correct recommendations for handcrafted beverages and food items that satisfy the customer.
Well-organized, efficient, and able to multi-task.
Can clearly and respectfully communicate and express oneself.

Expected Behaviors

Treat customers as the first priority at all times.
Take initiative and consistently grow and expands cafe knowledge.
Enjoy making recommendations and engaging with others.
Exhibit and demonstrate initiative.
Support company goals and initiatives and is a team player.
Show respect and kindness to fellow employees and customers.
Accept responsibility and execute all assignments correctly and with care.
Accept coaching and feedback from others openly.
Flexible and can adapt to an ever-changing environment.

Auto req ID

65897BR

Employment Type

Part-Time

City

Ladue

State

Missouri

EEO Statement

Barnes & Noble is an equal opportunity and affirmative action employer. All qualified applicants will receive consideration for employment without regard to age, race, color, ancestry, national origin, citizenship status, military or veteran status, religion, creed, disability, sex, sexual orientation, marital status, medical condition as defined by applicable law, genetic information, gender, gender identity, gender expression, hairstyle, pregnancy, childbirth and related medical conditions, reproductive health decisions, or any other characteristic protected by applicable federal, state, or local laws and ordinances. Please tell us if you require a reasonable accommodation to apply for a job or to perform your job. Examples of reasonable accommodation include making a change to the application process or work procedures, providing documents in an alternate format using a sign language interpreter, or using specialized equipment. Contact (800) 799-5335.
Show less "
79,Management and Manufacturing,Retail,Entry level,"NH - Nashua - Nashua - 2791

Job Summary

Barnes & Noble has a special place in the community, and this holds true whether you shop in our bookstores or in our Cafes. Baristas make the experience special by welcoming each guest and creating the perfect handcrafted beverages. They are also the first to try and experiment with new roasts and blends. A barista is the first step to a wonderful career, and we have plenty of opportunities for you to grow with us. If you enjoy sharing your love for coffee, then this could be the perfect position for you.

As a barista, you provide first class service to our customers with every drink you create and every cookie you bake, ensuring their experience is your top priority. You make the customer experience pleasurable and provide the perfect complement to any book. Your passion for coffee, creating inspiring drinks and your knowledge of the Cafe ensures that customers are delighted by the handcrafted beverages you serve and look forward to coming into the Cafe again and again.

What You Do

Deliver the perfect beverage that exceeds customer expectations with your ability to engage, build rapport, listen, and provide friendly, fast service as you go through a tailored order creating approach.
Make relevant beverage and food recommendations ensuring an engaging experience with the customers that connects them with the right products to meet their needs.
Ensure that the Cafe is welcoming to all customers by having a stocked bake case and neatly displayed merchandise.
Take pride in the Cafe and place a priority on ensuring a clean and tidy environment knowing that cleanliness encompasses all aspects of the customer experience.
Execute all operational standards correctly, in a timely manner and in accordance with the cafe standards, safety and health codes.
Protect company assets by adhering to all processes and working efficiently to control waste and shrink.
Recognize and offer to help both customers and employees with urgency and care.
Work in the Cafe which requires physical activity (i.e., prolonged standing, repetitive bending, lifting, climbing, operating espresso machines), and sales floor when needed.

Knowledge & Experience

Passionate about the products we serve.
Positive and can-do attitude.
Enjoy working with people.
Listen to people and enjoy solving problems.
Make correct recommendations for handcrafted beverages and food items that satisfy the customer.
Well-organized, efficient, and able to multi-task.
Can clearly and respectfully communicate and express oneself.

Expected Behaviors

Treat customers as the first priority at all times.
Take initiative and consistently grow and expands cafe knowledge.
Enjoy making recommendations and engaging with others.
Exhibit and demonstrate initiative.
Support company goals and initiatives and is a team player.
Show respect and kindness to fellow employees and customers.
Accept responsibility and execute all assignments correctly and with care.
Accept coaching and feedback from others openly.
Flexible and can adapt to an ever-changing environment.

Auto req ID

65875BR

Employment Type

Part-Time

City

Nashua

State

New Hampshire

EEO Statement

Barnes & Noble is an equal opportunity and affirmative action employer. All qualified applicants will receive consideration for employment without regard to age, race, color, ancestry, national origin, citizenship status, military or veteran status, religion, creed, disability, sex, sexual orientation, marital status, medical condition as defined by applicable law, genetic information, gender, gender identity, gender expression, hairstyle, pregnancy, childbirth and related medical conditions, reproductive health decisions, or any other characteristic protected by applicable federal, state, or local laws and ordinances. Please tell us if you require a reasonable accommodation to apply for a job or to perform your job. Examples of reasonable accommodation include making a change to the application process or work procedures, providing documents in an alternate format using a sign language interpreter, or using specialized equipment. Contact (800) 799-5335.
Show less "
80,Management and Manufacturing,Retail,Entry level,"FL - Naples - Waterside Shops - 2632

Job Summary

Barnes & Noble has a special place in the community, and this holds true whether you shop in our bookstores or in our Cafes. Baristas make the experience special by welcoming each guest and creating the perfect handcrafted beverages. They are also the first to try and experiment with new roasts and blends. A barista is the first step to a wonderful career, and we have plenty of opportunities for you to grow with us. If you enjoy sharing your love for coffee, then this could be the perfect position for you.

As a barista, you provide first class service to our customers with every drink you create and every cookie you bake, ensuring their experience is your top priority. You make the customer experience pleasurable and provide the perfect complement to any book. Your passion for coffee, creating inspiring drinks and your knowledge of the Cafe ensures that customers are delighted by the handcrafted beverages you serve and look forward to coming into the Cafe again and again.

What You Do

Deliver the perfect beverage that exceeds customer expectations with your ability to engage, build rapport, listen, and provide friendly, fast service as you go through a tailored order creating approach.
Make relevant beverage and food recommendations ensuring an engaging experience with the customers that connects them with the right products to meet their needs.
Ensure that the Cafe is welcoming to all customers by having a stocked bake case and neatly displayed merchandise.
Take pride in the Cafe and place a priority on ensuring a clean and tidy environment knowing that cleanliness encompasses all aspects of the customer experience.
Execute all operational standards correctly, in a timely manner and in accordance with the cafe standards, safety and health codes.
Protect company assets by adhering to all processes and working efficiently to control waste and shrink.
Recognize and offer to help both customers and employees with urgency and care.
Work in the Cafe which requires physical activity (i.e., prolonged standing, repetitive bending, lifting, climbing, operating espresso machines), and sales floor when needed.

Knowledge & Experience

Passionate about the products we serve.
Positive and can-do attitude.
Enjoy working with people.
Listen to people and enjoy solving problems.
Make correct recommendations for handcrafted beverages and food items that satisfy the customer.
Well-organized, efficient, and able to multi-task.
Can clearly and respectfully communicate and express oneself.

Expected Behaviors

Treat customers as the first priority at all times.
Take initiative and consistently grow and expands cafe knowledge.
Enjoy making recommendations and engaging with others.
Exhibit and demonstrate initiative.
Support company goals and initiatives and is a team player.
Show respect and kindness to fellow employees and customers.
Accept responsibility and execute all assignments correctly and with care.
Accept coaching and feedback from others openly.
Flexible and can adapt to an ever-changing environment.

Auto req ID

65899BR

Employment Type

Part-Time

City

Naples

State

Florida

EEO Statement

Barnes & Noble is an equal opportunity and affirmative action employer. All qualified applicants will receive consideration for employment without regard to age, race, color, ancestry, national origin, citizenship status, military or veteran status, religion, creed, disability, sex, sexual orientation, marital status, medical condition as defined by applicable law, genetic information, gender, gender identity, gender expression, hairstyle, pregnancy, childbirth and related medical conditions, reproductive health decisions, or any other characteristic protected by applicable federal, state, or local laws and ordinances. Please tell us if you require a reasonable accommodation to apply for a job or to perform your job. Examples of reasonable accommodation include making a change to the application process or work procedures, providing documents in an alternate format using a sign language interpreter, or using specialized equipment. Contact (800) 799-5335.
Show less "
