,Job Function,Industry,Seniority,Job Description
99,Human Resources,Hospitals and Health Care,Internship,"Why Maxim Healthcare?




When you work at Maxim, you’re part of a network of more than 175 local offices that have deep roots in each of the communities we serve, while still leveraging the resources and security of one of the largest and oldest healthcare staffing and services companies in the nation. We believe our employees are our greatest asset. It is because of the talented healthcare professionals and support staff we employ that we are able to provide a variety of services to meet and respond to the needs of our clients and patients.




As a Recruiter you will be making a difference in the lives of your fellow team members, our caregivers, our patients and our clients. You will...




Develop and execute recruitment strategies to attract, screen, and hire quality healthcare professionals
Utilize various recruitment tools and methods to source and attract a pool of qualified and diverse candidates
Manage caregivers and field staff while on assignment
Develop and maintain relationships with active clients, patients, and referral sources
Build and cultivate relationships with industry contacts to gain industry knowledge, referrals, and business development leads




Working at Maxim and why you will love it…




We are a team of driven, compassionate people who push each other to develop personally and professionally. At Maxim, you can expect a competitive work environment. To ensure your success, you will take part in a comprehensive training program, surrounded by a culture of servant leadership that encourages everyone to help develop themselves and others. Maxim promotes from within; the majority of the people who start as a Recruiter advance into our sales career path and leadership roles. We offer a competitive compensation package which includes a base salary plus uncapped commission potential along with an unmatched benefit package!




Wage/Salary Information




As a Recruiter Trainee: (first 3 months in the role) you will be paid an hourly rate between $21.64 and $26.44 per hour.




As a Recruiter 1:(after you successfully complete 3 months of training) you will become a salaried employee and will be paid an annual base salary of $50,000 plus weekly commission.




Benefits




Medical/Prescription, Dental, Vision, Health Advocacy (company paid if enrolled Medical), Health Advocate Employee Assistance Program, Health Savings Account , 401(k), 401(k) Company Match, Profit Sharing, Short Term Disability, Long Term Disability, Primary Caregiver Leave, Parental Leave, Life and Basic Accidental Death and Dismemberment Insurance, Voluntary Life and Accidental Death and Dismemberment Insurance, Hospital Expense Protection Plan, Critical Illness Insurance, Accident Insurance, Dependent Care Flexible Spending Account, Home and Auto Insurance, Pet Insurance, Transportation Benefits, CommonBond, Educational Assistance Program, College Partnership Program, Paid Time Off/Company Holidays




Benefits




At Maxim Healthcare Services, we firmly believe that our employees are the heartbeat of our organization and we are happy to offer the following benefits:




Competitive pay & weekly paychecks
Health, dental, vision, and life insurance
401(k) savings plan
Awards and recognition programs




About Maxim Healthcare Services




Maxim Healthcare Services has been making a difference in the lives of our patients, caregivers, employees and communities for more than 30 years. We offer private duty nursing, skilled nursing, physical rehabilitation, companion care, respite care and behavioral care for individuals with chronic and acute illnesses and disabilities. Our commitment to quality customer service, compassionate patient care, and filling critical healthcare needs makes us a trusted partner wherever care is needed.




Maxim Healthcare Services is an equal opportunity/affirmative action employer. All qualified applicants will receive consideration for employment without regard to sex, gender identity, sexual orientation, race, color, religion, national origin, disability, protected Veteran status, age, or any other characteristic protected by law.
Show less "
109,Human Resources,Hospitals and Health Care,Internship,"Why Maxim Healthcare?




When you work at Maxim, you’re part of a network of more than 175 local offices that have deep roots in each of the communities we serve, while still leveraging the resources and security of one of the largest and oldest healthcare staffing and services companies in the nation. We believe our employees are our greatest asset. It is because of the talented healthcare professionals and support staff we employ that we are able to provide a variety of services to meet and respond to the needs of our clients and patients.




As a Recruiter you will be making a difference in the lives of your fellow team members, our caregivers, our patients and our clients. You will...




Develop and execute recruitment strategies to attract, screen, and hire quality healthcare professionals
Utilize various recruitment tools and methods to source and attract a pool of qualified and diverse candidates
Manage caregivers and field staff while on assignment
Develop and maintain relationships with active clients, patients, and referral sources
Build and cultivate relationships with industry contacts to gain industry knowledge, referrals, and business development leads




Working at Maxim and why you will love it…




We are a team of driven, compassionate people who push each other to develop personally and professionally. At Maxim, you can expect a competitive work environment. To ensure your success, you will take part in a comprehensive training program, surrounded by a culture of servant leadership that encourages everyone to help develop themselves and others. Maxim promotes from within; the majority of the people who start as a Recruiter advance into our sales career path and leadership roles. We offer a competitive compensation package which includes a base salary plus uncapped commission potential along with an unmatched benefit package!




Wage/Salary Information




As a Recruiter Trainee: (first 3 months in the role) you will be paid an hourly rate between $21.64 and $26.44 per hour.




As a Recruiter 1:(after you successfully complete 3 months of training) you will become a salaried employee and will be paid an annual base salary of $50,000 plus weekly commission.




Benefits




Medical/Prescription, Dental, Vision, Health Advocacy (company paid if enrolled Medical), Health Advocate Employee Assistance Program, Health Savings Account , 401(k), 401(k) Company Match, Profit Sharing, Short Term Disability, Long Term Disability, Primary Caregiver Leave, Parental Leave, Life and Basic Accidental Death and Dismemberment Insurance, Voluntary Life and Accidental Death and Dismemberment Insurance, Hospital Expense Protection Plan, Critical Illness Insurance, Accident Insurance, Dependent Care Flexible Spending Account, Home and Auto Insurance, Pet Insurance, Transportation Benefits, CommonBond, Educational Assistance Program, College Partnership Program, Paid Time Off/Company Holidays




Benefits




At Maxim Healthcare Services, we firmly believe that our employees are the heartbeat of our organization and we are happy to offer the following benefits:




Competitive pay & weekly paychecks
Health, dental, vision, and life insurance
401(k) savings plan
Awards and recognition programs




About Maxim Healthcare Services




Maxim Healthcare Services has been making a difference in the lives of our patients, caregivers, employees and communities for more than 30 years. We offer private duty nursing, skilled nursing, physical rehabilitation, companion care, respite care and behavioral care for individuals with chronic and acute illnesses and disabilities. Our commitment to quality customer service, compassionate patient care, and filling critical healthcare needs makes us a trusted partner wherever care is needed.




Maxim Healthcare Services is an equal opportunity/affirmative action employer. All qualified applicants will receive consideration for employment without regard to sex, gender identity, sexual orientation, race, color, religion, national origin, disability, protected Veteran status, age, or any other characteristic protected by law.
Show less "
33,"Sales, Management, and General Business",Retail,Internship,"*This role is not exclusive to New York. You will be asked to list your top three city preferences when applying.




Similar Industry Titles and Key Words: Retail Operations Intern, Store Management Trainee/Intern




Department: UNIQLO store

Reporting to: Store Manager

Start: June 2023

Duration: about 10 weeks

Locations: Seattle, Los Angeles, Chicago, Orlando, New York City (subject to change)




The UNIQLO Store Management Internship Program offers highly motivated, talented individuals who are passionate about becoming aspiring store managers in the retail industry, the opportunity to gain hands-on experience in a UNIQLO storefront. In this paid program, you will work with key leaders of our team to learn the ins and outs of a global apparel retailer and gain experience in the everyday operations of the store, including customer service, leadership and staff development, and business analysis.




In addition to supporting the business operations of your store, you will focus approximately 20% of your scheduled time on a unique project that tackles an opportunity or area of improvement at your specific store location. Examples of past projects include: tracking and improving in-store app downloads, recruiting and retention, expanding customer base, and localized marketing strategies. At the end of the Internship Program, you will present your project and findings to our store and corporate leaders!




Not only will you gain exposure to all aspects of the UNIQLO store business and focus on solving a challenge at your store through your project, you will also have the opportunity to network and learn from the strongest leaders in the retail industry. The UNIQLO Store Management Internship Program is the first step in an exciting, dynamic career in store management, with the opportunity to be considered for our full-time UNIQLO Manager Candidate (UMC) Program. This program is designed for individuals who want to begin their retail management careers in UNIQLO stores.




Required Qualifications:

Enrolled at an accredited university for an undergraduate or graduate degree as a sophomore or above
Ability to work 30 hours/week
Ability to work a flexible schedule that meets business needs, including evenings and weekends
Passion for UNIQLO and its products
Previous retail, hospitality, or sales experience
Strong leadership experience and work ethic
Interest in a retail store operations career
Attention to detail, organizational skills, and ability to prioritize
Ability to calculate basic retail math




Physical Demands:

This position involves constant moving, talking, hearing, reaching, and standing. Involves standing for at least two consecutive hours. Involves lifting at least 30 lbs. May occasionally involve stooping, kneeling, crouching, and climbing ladders. Vision abilities include close vision, color vision, depth perception, and ability to adjust focus. May involve reaching above eye level. Must be able to perform duties with or without reasonable accommodations




We hope to see you soon!




As an Equal Opportunity Employer, Fast Retailing does not discriminate against applicants or employees because of race, color, creed, religion, sex, national origin, veteran status, disability, age, citizenship, marital or domestic/civil partnership status, sexual orientation, gender identity or expression or because of any other status or condition protected by applicable federal, state or local law.

Show less "
62,Information Technology,Retail,Internship,"Internship Opportunity

The Chewy Campus Recruiting Team is seeking a motivated Data Analyst Interns to join our Merchandising team in our Boston, MA, Minneapolis, MN, Plantation, FL., or Bellevue, WA office.

Internship Timeframe: June 5th – August 11th, 2023 (must be available for the full duration)

Qualified Students: Rising Seniors

What You'll Do

Partner with cross functional teams (product management, engineering, and business operations) to understand the insights they need to manage and grow their businesses
Develop, maintain, and enhance solutions to provide business insights that guide strategic decisions and uncover optimization opportunities
Perform investigations into data questions and weaving those findings into an effective story to be actionable for business users
Maintain the quality and completeness of data in data warehouse for Healthcare business vertical by working closely with business and Data Warehouse teams
Proactively monitor customer behavior to identify trends that are sources of opportunity or potential issues, determine root causes, and work with business partners on next steps

What You'll Need

Currently enrolled full-time in an accredited bachelor’s degree program with an anticipated graduation date between December 2023 and June 2024
Strong SQL skills with a working understanding of databases and the ability to work with unstructured or undefined data sets across multiple business functions
An ability to develop production level code that can be implemented at an org level
Demonstrated experience with BI Tools (Tableau, Power BI, Knime, OBIEE, Qlik, etc.)
Experience interpreting data, designing metrics and analyzing results using exploratory as well as statistical techniques
Excellent technical skills and a strong passion for data analysis and investigation and should also be intellectually curious in the quest for answers to the cause and effect of business outcomes
A self-starter mentality and ability to operate within a fast-paced and ambiguous environment
Proven analytic skills using SAS, R or Python
A foundational understanding of statistical techniques such as regression, predictive modeling, forecasting, time series analysis, and clustering
Current permanent U.S. work authorization required

Bonus

Experience using Vertica SQL, Google analytics, modelling, data warehouse ETL process

Chewy is committed to equal opportunity. We value and embrace diversity and inclusion of all Team Members. If you have a disability under the Americans with Disabilities Act or similar law, and you need an accommodation during the application process or to perform these job requirements, or if you need a religious accommodation, please contact CAAR@chewy.com.

If you have a question regarding your application, please contact HR@chewy.com.

To access Chewy's Customer Privacy Policy, please click here. To access Chewy's California CPRA Job Applicant Privacy Policy, please click here.
Show less "
72,,,Internship,"About Elizabeth Sutton




Elizabeth Sutton Collection was funded by the powerhouse artist and designer Elizabeth Sutton (b. 1989). A millennial entrepreneur artist who is changing the world of interiors one unique and colorful design at a time. Known for her bright, bold stylings, and good vibes ethos, Sutton’s distinctive creations have been recognized by many famous publications like Architectural Digest, The New York Times, Forbes, Ocean Drive, and the top tastemakers from New York City to Los Angeles.

Sutton’s client luminaries include Kourtney Kardashian, Paris Hilton, Pitbull, Andrea Bocelli and Iris Apfel. In addition, Sutton has won multiple ‘Best in Show’ awards at designer showcases, has been featured in Bravo’s Million Dollar Listing , was dubbed as“the artist and designer to know right now”by Forbes and was listed as one of the their inaugural inaugural ‘Next 1000’ list.

Sutton’s portfolio includes original artworks, including acrylic prints and paper prints, fashion accessories, bold patterned rugs, desk chairs, and much more. Sutton’s creative collaborations include TileBar, exclusive color palettes with Janovic x Benjamin Moore, The Whale, a high concept office building in Brooklyn, NY, and ongoing projects with the Eden Rock Hotel in St. Barths. Sutton’s work spans through diverse industries and media. Her relentless drive to pursue her dreams, and a profound dedication to lifting people up, makes her an artist of our time.




Job Description - UNPAID INTERNSHIP




The Elizabeth Sutton Collection is seeking a PR & Communications Intern who is a passionate, tech-savvy, and detail-oriented person who is skilled at multitasking. Aside from having stellar communication skills, we are looking for an Intern who is willing to learn, adapt, and grow while working alongside a team of like-minded, passionate individuals. The intern will be working in a fast-paced environment and learn to efficiently manage their time.




Responsibilities:




Writing/ editing new content for Press Articles, Blog Posts, Newsletters, and will assist with general outreach.
Create written content for Social Media Platforms and will participate in the Event Planning process.




Requirements




Organizational Abilities
Professional Communication through Email, Messages, and all Social Media
Familiar with Upcoming Trends in the News/ Social Media Market
Ability to Work in a Team and Individually
Commitment to Continuous Improvement




Work Location:




Upper East Side, New York.




Work Remotely:

﻿

No




*This is not a remote position. interns are required to come into the office for at least 16 hours per week.

Show less "
25,Public Relations and Marketing,"IT Services and IT Consulting, Software Development, and Technology, Information and Internet",Internship,"Description

Amazon’s internal advertising team (XCM) is recruiting our first-ever creative interns to help us raise the creative bar on social and other Amazon channels.

You’ll be part of our 4-person creative intern team stationed at Galaxy Studios, our state-of-the-art production facility in Seattle. There you’ll get first-hand experience with some of Seattle’s finest directors, DPs, and production crews.

Your day-to-day responsibilities will include concepting, researching, and presenting work within the XCM organization. Every day might feel different, from pitching in on XCM campaign projects like Prime Night and Holiday to conceptualizing and creating work for our 40+ million followers on our social handles. Sometimes you’ll be quickly creating a video in response to a TikTok trend. Other times you’ll be concepting a new repeatable content series or coming up with a social component for an existing campaign.

Applicants should showcase bold creative ideas through a portfolio or video examples that demonstrate skills concepting, shooting, and editing videos for TikTok and Instagram. The ideal candidate is a multi-talented and self-starting creative who collaborates well with others and is ready to jump in at any stage of the creative process.


Basic Qualifications

Currently enrolled in a bachelor’s OR master's degree program with a graduation conferral date between December 2023 - May 2024
An available online portfolio
At least 6 months of experience writing, directing, or filmmaking related directly to creative social video content (Example: TikTok or Instagram)
Able to work 40 hours a week throughout the course of a 10 to 12-week summer internship between May through September 2023

Preferred Qualifications

Collaborative partner and team player
A positive, entrepreneurial spirit
Tenacious self-starter
Able to manage multiple tasks in a deadline-driven environment
Ability to collaborate on a diverse team or with a diverse range of coworkers
Examples of creating videos (branded or personal) on various social channels (TikTok, Instagram, YouTube, etc)

Amazon is committed to a diverse and inclusive workplace. Amazon is an equal opportunity employer and does not discriminate on the basis of race, national origin, gender, gender identity, sexual orientation, protected veteran status, disability, age, or other legally protected status. For individuals with disabilities who would like to request an accommodation, please visit https://www.amazon.jobs/en/disability/us.

Our compensation reflects the cost of labor across several US geographic markets. The base pay for this position ranges from $29.66/hr in our lowest geographic market up to $71.39/hr in our highest geographic market. Pay is based on a number of factors including market location and may vary depending on job-related knowledge, skills, and experience. Amazon is a total compensation company. Dependent on the position offered, equity, sign-on payments, and other forms of compensation may be provided as part of a total compensation package, in addition to a full range of medical, financial, and/or other benefits. For more information, please visit https://www.aboutamazon.com/workplace/employee-benefits. Applicants should apply via our internal or external career site.


Company - Amazon.com Services LLC

Job ID: A2344848
Show less "
28,Analyst,"Technology, Information and Internet",Internship,"FIRM OVERVIEW:

Blue Collective (‘Blue’ for short) is an investment firm located in Brooklyn, New York. We are Venture Capital and Private Equity investors with a simple, overall thesis – we believe that phenomenal people build phenomenal businesses.

We seek out, invest in, and support phenomenal people wherever and whoever they may be. This often means extra work for us because truly exceptional people are often ‘off-the-radar’ – over-looked and under-valued by average investors. We put in the extra work because it matters. We currently have over 60 portfolio companies and more than $130 million under management. We have generated benchmark-busting returns for our investors and have contributed (in a small way) to the success of a lot of phenomenal people and phenomenal businesses.

We are a small and growing team with a big vision. We are building a different kind of investment firm – one that generates amazing investment returns from an unyielding commitment to finding and supporting great people that others pass over. Our vision requires us to be always approachable, always independent, and always values-driven. We are looking for individuals to join our team who are excited by this vision.

RESPONSIBILITIES:

As a Summer Intern at Blue, you will be immersed in the world of VC and PE investing. You will contribute to activities across the full spectrum of Blue operations, including sourcing, diligence, portfolio support, investor engagement, and brand-building. You will work side-by-side with Blue’s Partners and Associates and receive active coaching and mentorship. The 9-week Summer Program runs from June to August in New York City.

Summer Interns will also be considered for our longer-term Scouts program at the end of summer. Scouts have the opportunity to continue to work with Blue beyond the summer, while at school or after. Scouts support primarily on sourcing, diligence, and brand-building while continuing to receive formal coaching and mentorship. Scouts also receive equity and are priority candidates for us when we hire for full-time positions.

Requirements

Willing to spend the summer in New York City (...our office is in Brooklyn, NY and we are going back to 'in-person' this summer)
A current student pursuing a BS, BA, MBA, or other advanced degree with at least a 3.5 GPA (...the intern role is for people currently at school - our full-time roles for people not in school)
Exceptional written and verbal communication skills (...investing is story-telling at its core and clear comms mean clear thinking)
Superb analytical and reasoning skills (...thinking logically and creatively is the most important skillset for an investor)
Comfortable and adept with numbers (...you don't need to be a math whiz, but you also can't be scared of numbers)
Extreme attention to detail and ability to manage multiple deadlines at once (...working with us is like 'drinking from a fire-hose' so if you love big 'to do' lists, then you've got the basics already locked down)
Values-driven with the highest levels of professional and personal integrity (...at the end of the day, our reputation is our most important asset and so your character inside and outside the office matters A LOT to us)
Prior VC / PE experience not required (...we will teach you the VC / PE stuff; we just need folks willing to learn!)


Benefits

This is a paid internship
Show less "
42,Marketing,"Technology, Information and Internet",Internship,"Hiring NOW! in New York, NY

Pay Rate: $17.00 / Hourly; Non-exempt

MUST LOVE BEAUTY! Taylor & Pond is a leading 360 full-service digital marketing agency specializing in the beauty industry. Please visit taylorpond.com and our Instagram page @taylorandpond to get a sense of the work we do and who we are!

If you have a passion for beauty and everything digital, we are looking for you! You will have the opportunity to work in a fast-paced, creative environment with a collaborative team in the digital beauty category. This internship will be hands-on working with some of the biggest Beauty Brands in the world and include the following Digital Marketing tasks with a strong emphasis in content. This is a paid, 40 hour per week, 4-month long internship.

Account Management

Work with your team with day-to-day administrative and project-specific tasks
Monitor metrics for content, campaigns, and social media ad activations
Review aggregated data using social measurement tools and report on insights for client facing reports


Content Generation, Community Management and Social Listening

Actively monitor and engage with online community, maintaining brand voice and expertise
Monitor and engage in brand mentions and sentiment on all social platforms
Answer consumer questions on behalf of the brand
Assist in monitoring and measuring campaigns across client and agency social platforms (Facebook, Twitter, Instagram, Pinterest, LinkedIn, YouTube)
Participate in creative meetings contributing different points of view and inspiration based on each brands needs and aesthetic
Assist with the development and production of social media content calendars and scheduling of content
Draft content for social properties, blogs and more


Influencer Activations

Assist with maintaining our extensive influencer database
Monitor and track campaign metrics, metrics around influencer activations


Requirements

Candidate must be located in or willing to relocate to New York, NY for this position
Actively involved in digital/social media experience; must love the beauty space
Love to write: drafting content is your passion
Bachelor’s degree preferred
Agency experience a plus
Beauty industry experience preferred
Strong written communication, creative conceptualization and presentation skills
Positive and enthusiastic, can-do attitude


Candidates must be authorized to work in the US.

Benefits

Hybrid working schedule (remote + in-office)
Show less "
54,Marketing,"Technology, Information and Internet",Internship,"Description:

We are seeking a Social Media Intern full of creative ideas, and eager to contribute. The Social Media Intern assists the Marketing Department with a variety of support tasks such as scheduling, curating, and creating social content. The intern will work independently as well as closely with events and the creative team.

This intern should be prepared to work in a fast-paced team environment and will finish the internship having gained broad experience in various aspects of social media.

Requirements

Requirements:

Fully support the company’s Marketing Department
Knowledge of Social Media Platforms
Experience with Adobe Illustrator and Photoshop
Proficient in Mac OS
Strong desire to learn
Excellent verbal and written communication skills
Current enrollment in a related university/college program
Required to be in the Denver office a minimum of 20 hours per week


Benefits

The internship is for a 3-month period and is paid. $15 per hour.
Show less "
86,Marketing and Sales,"Technology, Information and Internet",Internship,"About Us:

Short Story is a technology-powered retailer helping petite women 5'4"" and under find perfect fitting clothes. We're a fast-growing startup disrupting the way clothing is traditionally retailed. We are both a subscription styling platform and vertically integrated retailer. Our mission is to remove the 'ugh' from the shopping equation for millions of petite women so they can dress with effortless confidence. We've built a data-powered learning system that uses customer feedback to create winning products. Our goal is to build the most efficiently run retailer in the world and to deliver a delightful fit experience to women of all shapes and sizes.

At Short Story, we celebrate petiteness, boldness, and modern womanhood. Our culture is one that blends an obsession with data, passion for a truly better product, and a scrappy startup mentality. We've been recognized by TechCrunch, Fortune, Buzzfeed, and rated the #1 Best Clothing Styling Service by USA Today. We were founded in 2019 and have grown rapidly in the last three years. We are a team of passionate problem solvers and fashion-enthusiasts, and we're excited for you to join us on this journey.

The Role:

Are you a creative and driven marketer in the making? We're looking for a savvy Marketing Intern to help us grow and cultivate our online community and audience with engaging content, all while maintaining consistency with the company's overall brand and voice. You're a social media wiz, with some education and/or experience in Marketing/PR. You're detail-oriented, organized, a hustler, thrive in a fast paced environment, and a team player. You're located in the Bay Area and available to come to the office for onsite work

Your Responsibilities:

Partner and collaborate with teams to implement digital marketing campaigns
Test new social media features and engagement tactics with fresh ideas and new programs
Publish compelling social content to drive engagement, brand awareness, traffic and conversion
Assist in writing captions and creating engaging content for a variety of social platforms, including Instagram and Tik tok
Regularly track social analytics and share findings with the wider team to find opportunities for optimizing social media engagement and growth
Create positive engagement with our online social presence and foster community growth and communication
Monitor social media inbox and comments
Provide design support and creative asset creation for social channels
Understand how social aligns with the company's overall visual brand guidelines
Influencer Management (Scouting, Outreach, Collaboration)
Prep for Bi-weekly Marketing Meetings
Assist with influencer outreach and negotiate potential Talent for Brand Ambassador campaigns leveraged across multiple digital channels (Facebook, Instagram, TikTok, YouTube – both Organic and Paid Media)
Utilize tools to research and identify new influencers and manage the pipeline in a scalable way
Conduct competitive research, relevant industry trends and platforms


Minimum Qualifications:

Pursuing a Degree in Marketing, Business, or a related field
Knowledge and understanding of social media platforms and best practices, KPIs, and emerging trends
This is an in-person role! We feel most creative in a room together


Other Qualifications:

Passion for influencer relations, social media, and in-house brand marketing
Excellent communication skills and detail orientation
Ability to work in a fast-paced environment, handling multiple projects/tasks, and a strong team member
Strong project/time management skills
Tech-savvy
Creative and flexible
Can-do attitude and is passionate about helping petite women build confidence through styling


Why You'll Love Working at Short Story:

You'll get to work at an early stage start-up, to build the culture, and to have an outsized impact on our company and society
You'll be a key part of the company with the ability to make high impact decisions
You'll get the opportunity to try your hand at new things. We deeply believe in giving people opportunity to venture into new areas
We are a successful, fast-growing startup solving problems that have not been solved before and reinventing fashion for an underserved segment
We are a group of smart, passionate, hustlers with a wealth of diverse experiences
We are motivated by unique challenges and opportunities
We are our own customers; many of us on the team are petite women who love our products
We are driven by the mission of helping petite women find their perfect fit so they can dress with total confidence


Benefits:

Professional development resources
Opportunity to work with a dedicated and experienced founding team
Opportunity to work with a growing start up
Show less "
102,Marketing,"Technology, Information and Internet",Internship,"As part of the US Marketing team, you will actively participate in all sales the marketing department activities and meetings. From the minute you enter the building you’ll be considered a team member. You’ll attend weekly meetings with our France counterparts as well as daily internal team meetings.

You’ll be learning every day on how Withings, a leader in Connected Health brings their new innovative products to market. You’ll learn and understanding of the shopper journey for the Withings customer and how we can best reach that customer through online and offline marketing tactics.

You’ll be no stranger to Withings Social media accounts and will post on behalf of the key opinion leaders in Boston and from abroad. This is a hybrid role based out of our US office in Boston at 225 Franklin Street in Post Office Square!

When not in the office, you’ll be working from home or in the field conducting store audits.

Requirements

Job Activities and Responsibilities:

You’ll work with cross functional teams – channel, social, web – to build brand awareness
You’ll participate in the Go-To-Market process for each new product launched
You’ll benchmark competitors and provide your recommendations to the sales team.
You’ll assist in channel marketing projects for the different retail accounts
You’ll assist in the understanding of the shopper journey for the marketing and sales teams.
You’ll perform competitive analysis to support the launch of new products and new accounts
You’ll monitor market trends to identify new marketing opportunities
You’ll perform an analysis of store visits to provide retail intelligence
You’ll be a key team member at sales and marketing events


Required Skills

Going into Junior or Senior year of College/Univeristy
A strong desire to work in a fast-paced sales and marketing environment
A passion to work for an innovative leader in connect health
A good understanding of communication & marketing tactics especially online/social tactics
A strong reasoning and analytical skills as well as the ability to think and work strategically
Good organization skills and the ability to participate in various projects at the same time
Open to travel to sales and marketing team events


Benefits

Equal Opportunity at Withings

Withings Inc is an Equal Opportunity Employer. We do not discriminate based upon race, religion, color, national origin, sexual orientation, gender, gender identity, gender expression, transgender status, sexual stereotypes, age, education, status as a protected veteran, status as an individual with a disability, or other applicable legally protected characteristics. Withings Inc. celebrates the diversity of its expanding team.

Accommodations

If there is anything we can do to accommodate you to participate fully in the recruitment or interview process, please let us know
Show less "
104,Engineering,"Technology, Information and Internet",Internship,"Urban Grid is a utility scale renewable energy project developer, with over a decade of expertise in taking solar and energy storage projects through the full development process, from site acquisition through interconnection, permitting, offtake execution and project exit. Headquartered in Richmond, Virginia–with teams located strategically throughout the United States, Urban Grid has provided utilities and corporate clients with reliable clean energy. We are actively developing a growing portfolio of approximately 15,000 megawatts of solar PV and 7,000 megawatts of co-located and stand-alone energy storage, throughout 12 states in support of America’s transition to clean, sustainable power. To learn more, please visit www.UrbanGridSolar.com.

Urban Grid is a Brookfield Renewable company. Brookfield Renewable operates one of the world’s largest publicly traded, pure-play renewable power platforms.

We are seeking a Data Analyst Intern to be responsible for examining and interpreting the substantial data resources available to the Urban Grid Interconnection Team.This position will be part of the Grid Innovation group and will focus on providing insight into forecasting interconnection queue cycle activity.

This is a paid internship that will start on or around June 5, 2023, with an end date of August 15, 2023.

Responsibilities

Identify, analyze, and interpret trends in generation interconnection landscape and assist in identifying opportunities therein
Advise on and develop data governance best practices within internal applications
Assist in consolidation and storage of various GIS data resources
Guide database infrastructure build-out for application development
Provide technical and data support to interconnection and engineering teams
Educate engineering teams on approaches available to extract insight from future data resources


Location

Preferred location, Richmond, VA . Remote/Hyprid working is acceptable for this role. Internship may require periodic travel to gain experience within the UG Organization.

Candidate to work full-time hours Monday - Friday during the summer duration of the internship.

Requirements

Pursuing a Bachelor’s Degree in Engineering, Data Science / Analytics or related field
Interest in renewable energy
Expertise with relational databases and associated programming languages preferred
Strong work ethic and exceptionally high work standards
Excellent attention to detail and organizational skills
Excellent verbal, written, technical, and presentation skills
Ambitious and interested in career growth within in the organization
Hard-working and able to prioritize a large task load in a fast-paced environment
Demonstrated ability to work in teams and deliver results.
Excellent organization and ability to multi-task are critical
Show less "
11,Information Technology,Telecommunications,Internship,"SUMMARY: The IT Intern will support the IT department in a variety of tasks and projects that are aligned with the educational pursuits of the individual. ESSENTIAL DUTIES AND RESPONSIBILITIES: Assist with analyzing and cleaning up network infrastructure Help implement compliance procedures based on SOC-2 compliance audit Move documents from current SharePoint system to the new Office 365 SharePoint environment Assist with implementation of new Wireless Access Points Assist with ERP discovery project Help with implementing advanced features on Kaseya, Vorex, and Arctic Wolf applications Assist with upgrading servers that are running obsolete operating systems Help implement 2023 planned hardware replacement SECONDARY DUTIES AND RESPONSIBILITIES: Performs other duties as assigned Adheres to quality system standards pertaining to the job Follow and enforce all Multi-Tech rules and policies
Show less "
38,Engineering and Information Technology,Telecommunications,Internship,"CellAntenna International , located in Coral Springs, Florida is a well established 20 yr old family owned business. We are looking for Electrical Engineering Student currently enrolled at Florida Atlantic University ( Electric Engineering).




Our company engineers and manufactures special RF and Power related equipment used by customers located worldwide. Our facility is located in Coral Springs Florida. The website for these products can be found at https://cellantennainternational.com .




We are looking for engineering students that have either as a job or hobbyist designed their own PC board. You should have a passion for electronics and are looking for the opportunity to further enhance your abilities. Understanding of components , soldering skills and reading schematics is essential.




As a family owned business, we offer a friendly safe atmosphere , diverse and professional. You will make a difference helping us continue to grow as part of our established technical and engineering team.




What We Offer




You will be part of our R&D engineering teams supervision giving you support.
You will able to explore your programming experience in C# or C++ , or have used MATLAB or OCTAVE
This Internship can lead to full-time employment with our company.
Flexible time schedule to wrap around current course studies.




This position is offered to people located within driving distance of our offices in Coral Springs, Florida. You must be living in this area.




Must be a student in an Electrical Engineering program and is scheduled to graduate 2022 December or later.




located within driving distance of our offices in Coral Springs, Florida.




Knowledge of Circuit board design, soldering and components.




US Citizen
Show less "
